rowid,longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name
770,-178.5,-77.5,2091-2100,ssp585,-24.94,14.65,-1.88,139.01,48.38,"Pacific, Antarctic"
774,-178.5,-76.5,2091-2100,ssp585,-22.62,19.52,6.93,105.67,36.92,"Pacific, Antarctic"
778,-178.5,-75.5,2091-2100,ssp585,-23.21,17.12,9.94,85.63,32.03,"Pacific, Antarctic"
782,-178.5,-74.5,2091-2100,ssp585,-21.89,15.86,23.31,45.97,25.52,"Pacific, Antarctic"
786,-178.5,-73.5,2091-2100,ssp585,-32.73,13.09,21.75,38.62,24.36,"Pacific, Antarctic"
790,-178.5,-72.5,2091-2100,ssp585,-24.03,15.85,16.1,56.38,24.69,"Pacific, Antarctic"
794,-178.5,-71.5,2091-2100,ssp585,-31.73,-2.78,1.51,28.14,18.06,"Pacific, Antarctic"
798,-178.5,-70.5,2091-2100,ssp585,-55.24,-10.18,-8.06,23.81,21.9,"Pacific, Antarctic"
802,-178.5,-69.5,2091-2100,ssp585,-59.97,-7.9,-5.35,28.83,24.31,"Pacific, Antarctic"
806,-178.5,-68.5,2091-2100,ssp585,-61.24,-13.08,-8.18,7.29,20.77,"Pacific, Antarctic"
810,-178.5,-67.5,2091-2100,ssp585,-61.47,-14.35,-9.78,10.87,22.56,"Pacific, Antarctic"
814,-178.5,-66.5,2091-2100,ssp585,-52.57,-9.59,-9.63,17.13,21.43,"Pacific, Antarctic"
818,-178.5,-65.5,2091-2100,ssp585,-24.75,-1.07,-3.93,32.15,20.56,"Pacific, Antarctic"
822,-178.5,-64.5,2091-2100,ssp585,-25.2,-0.83,-4.75,32.15,19.16,"Pacific, Antarctic"
826,-178.5,-63.5,2091-2100,ssp585,-26.82,-2.32,0.81,30.3,16.7,"Pacific, Antarctic"
830,-178.5,-62.5,2091-2100,ssp585,-28.82,-4.14,-2.66,25.03,16.77,"Pacific, Antarctic"
834,-178.5,-61.5,2091-2100,ssp585,-30.78,-6.02,-6.38,21.21,16.87,"Pacific, Antarctic"
838,-178.5,-60.5,2091-2100,ssp585,-31.77,-6.56,-7.18,21.36,16.64,"Pacific, Antarctic"
1490,-177.5,-77.5,2091-2100,ssp585,-25.18,16.05,-2.25,137.32,48.72,"Pacific, Antarctic"
1494,-177.5,-76.5,2091-2100,ssp585,-26.39,20.1,7.36,106.3,38.27,"Pacific, Antarctic"
1498,-177.5,-75.5,2091-2100,ssp585,-26.47,18.96,10.66,95.08,34.12,"Pacific, Antarctic"
1502,-177.5,-74.5,2091-2100,ssp585,-17.66,18.28,17.83,54.67,24.15,"Pacific, Antarctic"
1506,-177.5,-73.5,2091-2100,ssp585,-22.12,16.69,20.41,55.61,22.74,"Pacific, Antarctic"
1510,-177.5,-72.5,2091-2100,ssp585,-12.76,35.46,16.54,225.74,69.6,"Pacific, Antarctic"
1514,-177.5,-71.5,2091-2100,ssp585,-31.31,-5.59,0.43,24.48,18.16,"Pacific, Antarctic"
1518,-177.5,-70.5,2091-2100,ssp585,-56.04,-11.44,-8.23,19.85,21.97,"Pacific, Antarctic"
1522,-177.5,-69.5,2091-2100,ssp585,-58.12,-8.05,-5.18,22.43,22.82,"Pacific, Antarctic"
1526,-177.5,-68.5,2091-2100,ssp585,-59.69,-12.25,-8.61,8.91,20.69,"Pacific, Antarctic"
1530,-177.5,-67.5,2091-2100,ssp585,-68.92,-15.04,-11.83,7.61,23.11,"Pacific, Antarctic"
1534,-177.5,-66.5,2091-2100,ssp585,-45.71,-8.71,-7.31,14.18,18.71,"Pacific, Antarctic"
1538,-177.5,-65.5,2091-2100,ssp585,-24.66,-1,-2.91,32.9,20.18,"Pacific, Antarctic"
1542,-177.5,-64.5,2091-2100,ssp585,-25.72,-0.49,-3.13,30.6,19.07,"Pacific, Antarctic"
1546,-177.5,-63.5,2091-2100,ssp585,-27.39,0.22,3.02,36.16,18.92,"Pacific, Antarctic"
1550,-177.5,-62.5,2091-2100,ssp585,-29.22,-3.57,-0.6,21.3,16.85,"Pacific, Antarctic"
1554,-177.5,-61.5,2091-2100,ssp585,-30.96,-5.3,-5.28,25.81,17.49,"Pacific, Antarctic"
1558,-177.5,-60.5,2091-2100,ssp585,-31.84,-5.88,-6.24,21.41,16.87,"Pacific, Antarctic"
2210,-176.5,-77.5,2091-2100,ssp585,-23.41,17.43,-2.36,132.93,48.18,"Pacific, Antarctic"
2214,-176.5,-76.5,2091-2100,ssp585,-29.29,21.33,11.93,107.03,38.52,"Pacific, Antarctic"
2218,-176.5,-75.5,2091-2100,ssp585,-30.55,20.6,16.95,87.05,32.53,"Pacific, Antarctic"
2222,-176.5,-74.5,2091-2100,ssp585,-31,11.68,10.51,39.41,21.31,"Pacific, Antarctic"
2226,-176.5,-73.5,2091-2100,ssp585,-31.46,7.06,6.12,31.43,19.54,"Pacific, Antarctic"
2230,-176.5,-72.5,2091-2100,ssp585,-18.37,8.7,17.85,29.09,17.79,"Pacific, Antarctic"
2234,-176.5,-71.5,2091-2100,ssp585,-33.02,-7.62,-3.8,22.36,19.65,"Pacific, Antarctic"
2238,-176.5,-70.5,2091-2100,ssp585,-60.65,-9.29,-6.4,17.03,23.01,"Pacific, Antarctic"
2242,-176.5,-69.5,2091-2100,ssp585,-59.7,-9.71,-6.14,18.74,21.72,"Pacific, Antarctic"
2246,-176.5,-68.5,2091-2100,ssp585,-64.68,-13.3,-9.39,5.62,21.16,"Pacific, Antarctic"
2250,-176.5,-67.5,2091-2100,ssp585,-69.72,-14.66,-12.84,10.42,23.4,"Pacific, Antarctic"
2254,-176.5,-66.5,2091-2100,ssp585,-46.16,-8,-6.92,14.56,19.62,"Pacific, Antarctic"
2258,-176.5,-65.5,2091-2100,ssp585,-26.91,-0.91,-3.11,32.23,20.73,"Pacific, Antarctic"
2262,-176.5,-64.5,2091-2100,ssp585,-26,0.49,-0.32,26.93,19.07,"Pacific, Antarctic"
2266,-176.5,-63.5,2091-2100,ssp585,-27.79,0.35,3.42,34.56,18.61,"Pacific, Antarctic"
2270,-176.5,-62.5,2091-2100,ssp585,-29.49,-3.53,-0.23,27.27,16.66,"Pacific, Antarctic"
2274,-176.5,-61.5,2091-2100,ssp585,-31,-5.85,-5.46,22.8,16.47,"Pacific, Antarctic"
2278,-176.5,-60.5,2091-2100,ssp585,-31.8,-5.88,-6.47,22.64,16.64,"Pacific, Antarctic"
2930,-175.5,-77.5,2091-2100,ssp585,-24.35,20.45,1.05,126.79,46.83,"Pacific, Antarctic"
2934,-175.5,-76.5,2091-2100,ssp585,-33.16,22.02,14.85,106.01,38.99,"Pacific, Antarctic"
2938,-175.5,-75.5,2091-2100,ssp585,-36.91,19.66,19.82,80.77,31.62,"Pacific, Antarctic"
2942,-175.5,-74.5,2091-2100,ssp585,-43.93,9.62,8.97,47.18,26.58,"Pacific, Antarctic"
2946,-175.5,-73.5,2091-2100,ssp585,-54.6,0.49,0.58,36.44,26.53,"Pacific, Antarctic"
2950,-175.5,-72.5,2091-2100,ssp585,-31.36,-2.91,-4.62,25.95,23.75,"Pacific, Antarctic"
2954,-175.5,-71.5,2091-2100,ssp585,-37.91,-7.68,-5.14,20.25,20.02,"Pacific, Antarctic"
2958,-175.5,-70.5,2091-2100,ssp585,-62.55,-9.12,-5.15,17.05,22.57,"Pacific, Antarctic"
2962,-175.5,-69.5,2091-2100,ssp585,-59.52,-11.15,-8.33,18.62,20.97,"Pacific, Antarctic"
2966,-175.5,-68.5,2091-2100,ssp585,-64.8,-14.14,-9.69,7.43,20.71,"Pacific, Antarctic"
2970,-175.5,-67.5,2091-2100,ssp585,-68.84,-15.14,-13.02,10.74,22.66,"Pacific, Antarctic"
2974,-175.5,-66.5,2091-2100,ssp585,-49.05,-8.57,-7.64,19.9,20.79,"Pacific, Antarctic"
2978,-175.5,-65.5,2091-2100,ssp585,-30.69,-2.24,-5.15,25.29,21.08,"Pacific, Antarctic"
2982,-175.5,-64.5,2091-2100,ssp585,-26.26,-0.8,-0.89,22.55,17.97,"Pacific, Antarctic"
2986,-175.5,-63.5,2091-2100,ssp585,-28.1,0.84,3.81,33.04,18.53,"Pacific, Antarctic"
2990,-175.5,-62.5,2091-2100,ssp585,-29.7,-3.52,0.37,23.32,16.07,"Pacific, Antarctic"
2994,-175.5,-61.5,2091-2100,ssp585,-30.96,-6.76,-5.23,18.73,15.17,"Pacific, Antarctic"
2998,-175.5,-60.5,2091-2100,ssp585,-31.65,-7.23,-7.1,16.16,14.87,"Pacific, Antarctic"
3650,-174.5,-77.5,2091-2100,ssp585,-22.87,22.6,4.08,120.3,45.55,"Pacific, Antarctic"
3654,-174.5,-76.5,2091-2100,ssp585,-36.63,21.9,13.51,102.41,39.31,"Pacific, Antarctic"
3658,-174.5,-75.5,2091-2100,ssp585,-33.87,19.23,18.26,77.95,30.59,"Pacific, Antarctic"
3662,-174.5,-74.5,2091-2100,ssp585,-60.33,10.17,9.34,52.2,32.27,"Pacific, Antarctic"
3666,-174.5,-73.5,2091-2100,ssp585,-61.82,4.4,9.2,40.4,29.24,"Pacific, Antarctic"
3670,-174.5,-72.5,2091-2100,ssp585,-38.59,-3.93,-6.04,27.88,23.81,"Pacific, Antarctic"
3674,-174.5,-71.5,2091-2100,ssp585,-53.56,-6.59,-3,17.68,21.88,"Pacific, Antarctic"
3678,-174.5,-70.5,2091-2100,ssp585,-63.32,-10.11,-4.38,11.29,21.89,"Pacific, Antarctic"
3682,-174.5,-69.5,2091-2100,ssp585,-59.68,-13.24,-8.68,5.24,18.67,"Pacific, Antarctic"
3686,-174.5,-68.5,2091-2100,ssp585,-63.83,-15.4,-9.89,3.61,19.67,"Pacific, Antarctic"
3690,-174.5,-67.5,2091-2100,ssp585,-66.63,-15.13,-12.92,10.82,22.28,"Pacific, Antarctic"
3694,-174.5,-66.5,2091-2100,ssp585,-50.43,-9.2,-8.43,17.26,21.45,"Pacific, Antarctic"
3698,-174.5,-65.5,2091-2100,ssp585,-30.72,-3.94,-6.6,22.3,20.29,"Pacific, Antarctic"
3702,-174.5,-64.5,2091-2100,ssp585,-26.75,-1.26,-3.31,25.87,18.64,"Pacific, Antarctic"
3706,-174.5,-63.5,2091-2100,ssp585,-28.5,1.22,3.91,33.16,18.91,"Pacific, Antarctic"
3710,-174.5,-62.5,2091-2100,ssp585,-29.9,-1.23,1.34,36.44,19.25,"Pacific, Antarctic"
3714,-174.5,-61.5,2091-2100,ssp585,-30.85,-6.33,-4.3,19.59,15.58,"Pacific, Antarctic"
3718,-174.5,-60.5,2091-2100,ssp585,-31.44,-8.45,-7.83,15.29,13.89,"Pacific, Antarctic"
4370,-173.5,-77.5,2091-2100,ssp585,-24.49,23.23,6.46,113.28,43.76,"Pacific, Antarctic"
4374,-173.5,-76.5,2091-2100,ssp585,-37.09,21.48,15.33,98.2,39.5,"Pacific, Antarctic"
4378,-173.5,-75.5,2091-2100,ssp585,-31.76,17.97,18.06,75.97,30.28,"Pacific, Antarctic"
4382,-173.5,-74.5,2091-2100,ssp585,-57.61,11.52,11.48,55.14,32.85,"Pacific, Antarctic"
4386,-173.5,-73.5,2091-2100,ssp585,-59.41,9.41,13.26,51.3,31.5,"Pacific, Antarctic"
4390,-173.5,-72.5,2091-2100,ssp585,-57.87,2.53,5.11,31.7,27.07,"Pacific, Antarctic"
4394,-173.5,-71.5,2091-2100,ssp585,-60.4,-3.76,-0.63,20.62,23.94,"Pacific, Antarctic"
4398,-173.5,-70.5,2091-2100,ssp585,-63.06,-11.87,-6.36,7.94,20.4,"Pacific, Antarctic"
4402,-173.5,-69.5,2091-2100,ssp585,-60.33,-13.68,-8.51,2.58,18.79,"Pacific, Antarctic"
4406,-173.5,-68.5,2091-2100,ssp585,-63.96,-15.72,-11.03,8.32,20.06,"Pacific, Antarctic"
4410,-173.5,-67.5,2091-2100,ssp585,-64.57,-15.77,-12.61,6.82,21.02,"Pacific, Antarctic"
4414,-173.5,-66.5,2091-2100,ssp585,-53.75,-10.58,-9.2,19.99,21.62,"Pacific, Antarctic"
4418,-173.5,-65.5,2091-2100,ssp585,-32.45,-3.99,-8.46,23.34,21.61,"Pacific, Antarctic"
4422,-173.5,-64.5,2091-2100,ssp585,-27.39,-1.9,-5.41,23.76,19.15,"Pacific, Antarctic"
4426,-173.5,-63.5,2091-2100,ssp585,-28.98,1.2,3.26,36.43,19.67,"Pacific, Antarctic"
4430,-173.5,-62.5,2091-2100,ssp585,-30.13,-0.61,2.26,32.63,18.84,"Pacific, Antarctic"
4434,-173.5,-61.5,2091-2100,ssp585,-30.72,-5.99,-3.47,20.17,15.9,"Pacific, Antarctic"
4438,-173.5,-60.5,2091-2100,ssp585,-31.18,-7.96,-7.87,19.87,15.17,"Pacific, Antarctic"
5090,-172.5,-77.5,2091-2100,ssp585,-21.96,23.48,8.82,107.22,41.33,"Pacific, Antarctic"
5094,-172.5,-76.5,2091-2100,ssp585,-35.68,21.48,16.05,92.77,38.69,"Pacific, Antarctic"
5098,-172.5,-75.5,2091-2100,ssp585,-36.11,17,17.77,74.12,30.61,"Pacific, Antarctic"
5102,-172.5,-74.5,2091-2100,ssp585,-50.1,15.97,17.8,68.83,34.16,"Pacific, Antarctic"
5106,-172.5,-73.5,2091-2100,ssp585,-55.14,12.13,13.76,70.4,33.92,"Pacific, Antarctic"
5110,-172.5,-72.5,2091-2100,ssp585,-57.58,3.23,9.43,33.3,25.92,"Pacific, Antarctic"
5114,-172.5,-71.5,2091-2100,ssp585,-59.48,-4.68,0.41,18.3,22.75,"Pacific, Antarctic"
5118,-172.5,-70.5,2091-2100,ssp585,-62.25,-13.23,-7.92,4.29,19.22,"Pacific, Antarctic"
5122,-172.5,-69.5,2091-2100,ssp585,-60.37,-14.55,-8.99,2.35,18.7,"Pacific, Antarctic"
5126,-172.5,-68.5,2091-2100,ssp585,-64.13,-16.37,-12.34,6.08,19.71,"Pacific, Antarctic"
5130,-172.5,-67.5,2091-2100,ssp585,-64.02,-16.37,-12.14,7.9,20.31,"Pacific, Antarctic"
5134,-172.5,-66.5,2091-2100,ssp585,-57.11,-12.7,-11.47,11.19,20.6,"Pacific, Antarctic"
5138,-172.5,-65.5,2091-2100,ssp585,-36.3,-5.05,-10.29,25.53,22.29,"Pacific, Antarctic"
5142,-172.5,-64.5,2091-2100,ssp585,-28.12,-3.92,-6.94,24.36,17.92,"Pacific, Antarctic"
5146,-172.5,-63.5,2091-2100,ssp585,-29.5,0.13,1.29,31.58,18.83,"Pacific, Antarctic"
5150,-172.5,-62.5,2091-2100,ssp585,-30.33,-0.58,2.34,25.76,18,"Pacific, Antarctic"
5154,-172.5,-61.5,2091-2100,ssp585,-30.59,-6.26,-3.79,19.96,15.35,"Pacific, Antarctic"
5158,-172.5,-60.5,2091-2100,ssp585,-30.9,-8.24,-7.46,19.97,14.82,"Pacific, Antarctic"
5810,-171.5,-77.5,2091-2100,ssp585,-21.13,22.87,7.55,99.71,39.24,"Pacific, Antarctic"
5814,-171.5,-76.5,2091-2100,ssp585,-35.95,21.46,15.25,87.2,36.26,"Pacific, Antarctic"
5818,-171.5,-75.5,2091-2100,ssp585,-39.72,18.03,15.98,72.52,31.35,"Pacific, Antarctic"
5822,-171.5,-74.5,2091-2100,ssp585,-45.37,17.66,19.6,66.54,32.87,"Pacific, Antarctic"
5826,-171.5,-73.5,2091-2100,ssp585,-50.03,9.72,14.16,46.03,28,"Pacific, Antarctic"
5830,-171.5,-72.5,2091-2100,ssp585,-54.23,2.18,9.63,33.17,24.02,"Pacific, Antarctic"
5834,-171.5,-71.5,2091-2100,ssp585,-57.02,-7.05,-3.28,18.95,21.13,"Pacific, Antarctic"
5838,-171.5,-70.5,2091-2100,ssp585,-60.09,-13.78,-7.64,1.84,18.25,"Pacific, Antarctic"
5842,-171.5,-69.5,2091-2100,ssp585,-59.88,-15.32,-8.81,3.35,18.11,"Pacific, Antarctic"
5846,-171.5,-68.5,2091-2100,ssp585,-62.05,-16.84,-13.26,3.58,18.73,"Pacific, Antarctic"
5850,-171.5,-67.5,2091-2100,ssp585,-65.64,-16.21,-12.19,4.72,20.45,"Pacific, Antarctic"
5854,-171.5,-66.5,2091-2100,ssp585,-59.99,-12.91,-11.23,10.19,20.91,"Pacific, Antarctic"
5858,-171.5,-65.5,2091-2100,ssp585,-40.65,-7.08,-10.78,19.25,21.03,"Pacific, Antarctic"
5862,-171.5,-64.5,2091-2100,ssp585,-28.77,-3.45,-7.4,24.01,18.97,"Pacific, Antarctic"
5866,-171.5,-63.5,2091-2100,ssp585,-29.95,-0.86,-0.08,23.25,18.03,"Pacific, Antarctic"
5870,-171.5,-62.5,2091-2100,ssp585,-30.45,-0.9,1.04,24.6,17.8,"Pacific, Antarctic"
5874,-171.5,-61.5,2091-2100,ssp585,-30.43,-6.17,-4.5,18.56,15.45,"Pacific, Antarctic"
5878,-171.5,-60.5,2091-2100,ssp585,-30.65,-8.28,-7.42,23.49,15.27,"Pacific, Antarctic"
6530,-170.5,-77.5,2091-2100,ssp585,-25.7,21.79,10.39,92.85,38.07,"Pacific, Antarctic"
6534,-170.5,-76.5,2091-2100,ssp585,-36.02,21.22,17.75,83,33.73,"Pacific, Antarctic"
6538,-170.5,-75.5,2091-2100,ssp585,-42.19,21.7,21.36,71.4,32.4,"Pacific, Antarctic"
6542,-170.5,-74.5,2091-2100,ssp585,-42.07,18.47,18.46,69.91,33.07,"Pacific, Antarctic"
6546,-170.5,-73.5,2091-2100,ssp585,-45.4,9.01,14.66,44.55,25.1,"Pacific, Antarctic"
6550,-170.5,-72.5,2091-2100,ssp585,-50.29,2.01,6.09,32.58,24.21,"Pacific, Antarctic"
6554,-170.5,-71.5,2091-2100,ssp585,-53.56,-9.6,-5.74,19.1,19.17,"Pacific, Antarctic"
6558,-170.5,-70.5,2091-2100,ssp585,-56.81,-14.36,-8.34,1.59,17.01,"Pacific, Antarctic"
6562,-170.5,-69.5,2091-2100,ssp585,-58.85,-15.71,-9.95,3,17.43,"Pacific, Antarctic"
6566,-170.5,-68.5,2091-2100,ssp585,-60.89,-16.64,-14.37,7.52,18.92,"Pacific, Antarctic"
6570,-170.5,-67.5,2091-2100,ssp585,-63.51,-15.12,-10.83,3.56,20.07,"Pacific, Antarctic"
6574,-170.5,-66.5,2091-2100,ssp585,-61.02,-12.57,-9.95,10,21.22,"Pacific, Antarctic"
6578,-170.5,-65.5,2091-2100,ssp585,-44.25,-9.09,-10.9,17.96,19.91,"Pacific, Antarctic"
6582,-170.5,-64.5,2091-2100,ssp585,-29.26,-4.68,-6.14,22.66,17.78,"Pacific, Antarctic"
6586,-170.5,-63.5,2091-2100,ssp585,-30.22,-1.45,-1.91,22.23,18.38,"Pacific, Antarctic"
6590,-170.5,-62.5,2091-2100,ssp585,-30.47,-0.83,0.34,26.59,18.32,"Pacific, Antarctic"
6594,-170.5,-61.5,2091-2100,ssp585,-30.25,-5.47,-4.99,19.27,15.9,"Pacific, Antarctic"
6598,-170.5,-60.5,2091-2100,ssp585,-30.41,-8.62,-8.17,16.06,14.21,"Pacific, Antarctic"
7250,-169.5,-77.5,2091-2100,ssp585,-28.71,20.42,11.53,89.04,37.5,"Pacific, Antarctic"
7254,-169.5,-76.5,2091-2100,ssp585,-38.97,20.6,17.88,81.5,33.58,"Pacific, Antarctic"
7258,-169.5,-75.5,2091-2100,ssp585,-41.7,22.04,24.44,69.65,32.69,"Pacific, Antarctic"
7262,-169.5,-74.5,2091-2100,ssp585,-39.06,18.64,19.44,64.88,31.62,"Pacific, Antarctic"
7266,-169.5,-73.5,2091-2100,ssp585,-40.77,9,14.11,42.78,24.59,"Pacific, Antarctic"
7270,-169.5,-72.5,2091-2100,ssp585,-46.02,-0.2,2.62,31.58,21.86,"Pacific, Antarctic"
7274,-169.5,-71.5,2091-2100,ssp585,-48.65,-9.44,-6.66,17.8,17.86,"Pacific, Antarctic"
7278,-169.5,-70.5,2091-2100,ssp585,-52.42,-14.13,-9.26,0.57,15.93,"Pacific, Antarctic"
7282,-169.5,-69.5,2091-2100,ssp585,-57.41,-15.04,-9.88,2.02,17.31,"Pacific, Antarctic"
7286,-169.5,-68.5,2091-2100,ssp585,-59.55,-16.13,-14.47,10.09,19.01,"Pacific, Antarctic"
7290,-169.5,-67.5,2091-2100,ssp585,-61.71,-14.08,-10.91,7.96,20.44,"Pacific, Antarctic"
7294,-169.5,-66.5,2091-2100,ssp585,-61.41,-12.89,-9.13,8.8,20.95,"Pacific, Antarctic"
7298,-169.5,-65.5,2091-2100,ssp585,-48.82,-10.68,-10.86,16.46,19.79,"Pacific, Antarctic"
7302,-169.5,-64.5,2091-2100,ssp585,-30.15,-4.41,-7.65,20.84,19.33,"Pacific, Antarctic"
7306,-169.5,-63.5,2091-2100,ssp585,-30.47,-3.2,-5.12,22.74,17.69,"Pacific, Antarctic"
7310,-169.5,-62.5,2091-2100,ssp585,-30.42,-1.14,-0.88,33.54,19.01,"Pacific, Antarctic"
7314,-169.5,-61.5,2091-2100,ssp585,-30.04,-5.32,-5.19,23.34,16.01,"Pacific, Antarctic"
7318,-169.5,-60.5,2091-2100,ssp585,-30.21,-8.32,-8.61,16.79,14.88,"Pacific, Antarctic"
7970,-168.5,-77.5,2091-2100,ssp585,-31.94,19.7,10.72,86.91,37.88,"Pacific, Antarctic"
7974,-168.5,-76.5,2091-2100,ssp585,-38.84,19.51,13.71,80.66,34.16,"Pacific, Antarctic"
7978,-168.5,-75.5,2091-2100,ssp585,-40.05,18.95,20.47,67.88,32.07,"Pacific, Antarctic"
7982,-168.5,-74.5,2091-2100,ssp585,-35.32,18.78,20.19,60.39,30.08,"Pacific, Antarctic"
7986,-168.5,-73.5,2091-2100,ssp585,-36.29,7.54,12.85,41.46,23.08,"Pacific, Antarctic"
7990,-168.5,-72.5,2091-2100,ssp585,-41.77,-2.42,0.61,30.93,19.57,"Pacific, Antarctic"
7994,-168.5,-71.5,2091-2100,ssp585,-43.3,-9.93,-7.62,15.82,16.01,"Pacific, Antarctic"
7998,-168.5,-70.5,2091-2100,ssp585,-47.61,-13.67,-9.03,1.88,14.93,"Pacific, Antarctic"
8002,-168.5,-69.5,2091-2100,ssp585,-55.55,-14.86,-10.14,3.77,16.84,"Pacific, Antarctic"
8006,-168.5,-68.5,2091-2100,ssp585,-58.01,-15.63,-15.28,12.99,19.17,"Pacific, Antarctic"
8010,-168.5,-67.5,2091-2100,ssp585,-59.13,-14.49,-12.55,11.78,19.76,"Pacific, Antarctic"
8014,-168.5,-66.5,2091-2100,ssp585,-60.69,-13.58,-9.95,7.82,20.68,"Pacific, Antarctic"
8018,-168.5,-65.5,2091-2100,ssp585,-50.65,-11.12,-10.88,15.48,20.07,"Pacific, Antarctic"
8022,-168.5,-64.5,2091-2100,ssp585,-33.88,-7.36,-10.22,18.92,18.3,"Pacific, Antarctic"
8026,-168.5,-63.5,2091-2100,ssp585,-30.72,-4.36,-9.47,22.18,18.51,"Pacific, Antarctic"
8030,-168.5,-62.5,2091-2100,ssp585,-30.3,-3.13,-3.92,24.25,16.91,"Pacific, Antarctic"
8034,-168.5,-61.5,2091-2100,ssp585,-29.83,-4.97,-5.13,21,16.56,"Pacific, Antarctic"
8038,-168.5,-60.5,2091-2100,ssp585,-30.01,-8.8,-8.61,14.09,14.27,"Pacific, Antarctic"
8690,-167.5,-77.5,2091-2100,ssp585,-29.23,19.29,8.9,84.49,37.7,"Pacific, Antarctic"
8694,-167.5,-76.5,2091-2100,ssp585,-38.53,19.77,11.32,79.48,35.02,"Pacific, Antarctic"
8698,-167.5,-75.5,2091-2100,ssp585,-37.83,15.36,14.72,66.28,32.25,"Pacific, Antarctic"
8702,-167.5,-74.5,2091-2100,ssp585,-32.28,17.55,20.4,54.55,28.21,"Pacific, Antarctic"
8706,-167.5,-73.5,2091-2100,ssp585,-32.81,8.03,11.58,40.42,22.73,"Pacific, Antarctic"
8710,-167.5,-72.5,2091-2100,ssp585,-38.9,-4.29,-4.49,29.81,18.66,"Pacific, Antarctic"
8714,-167.5,-71.5,2091-2100,ssp585,-38.58,-8.16,-8.48,14.3,16.18,"Pacific, Antarctic"
8718,-167.5,-70.5,2091-2100,ssp585,-43.04,-14.28,-11.3,-1.66,13.15,"Pacific, Antarctic"
8722,-167.5,-69.5,2091-2100,ssp585,-53.22,-14.53,-11.01,6.16,16.57,"Pacific, Antarctic"
8726,-167.5,-68.5,2091-2100,ssp585,-56.43,-15.12,-15.89,11.04,18.76,"Pacific, Antarctic"
8730,-167.5,-67.5,2091-2100,ssp585,-56.11,-15.57,-14.22,11.04,18.47,"Pacific, Antarctic"
8734,-167.5,-66.5,2091-2100,ssp585,-59.68,-14.04,-10.78,8.48,20.45,"Pacific, Antarctic"
8738,-167.5,-65.5,2091-2100,ssp585,-52.03,-10.72,-10.55,14.75,20.98,"Pacific, Antarctic"
8742,-167.5,-64.5,2091-2100,ssp585,-38.52,-8.41,-10.92,17.38,19.44,"Pacific, Antarctic"
8746,-167.5,-63.5,2091-2100,ssp585,-30.87,-5.8,-11.61,22.86,18.62,"Pacific, Antarctic"
8750,-167.5,-62.5,2091-2100,ssp585,-30.15,-3.63,-5.12,23.89,16.84,"Pacific, Antarctic"
8754,-167.5,-61.5,2091-2100,ssp585,-29.64,-5.5,-5,17.57,15.84,"Pacific, Antarctic"
8758,-167.5,-60.5,2091-2100,ssp585,-30.74,-9.32,-8.58,13,13.78,"Pacific, Antarctic"
9410,-166.5,-77.5,2091-2100,ssp585,-22.66,19.78,8.36,80.82,36.46,"Pacific, Antarctic"
