rowid,longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name
80025,-68.5,-63.5,2091-2100,ssp126,-37.55,-6.14,-2.26,13.06,15.7,"Atlantic, Antarctic"
80029,-68.5,-62.5,2091-2100,ssp126,-33.57,-6.5,-3.23,5.22,11.66,"Atlantic, Antarctic"
80033,-68.5,-61.5,2091-2100,ssp126,-24.85,-5.64,-3.91,3.98,8.33,"Atlantic, Antarctic"
80037,-68.5,-60.5,2091-2100,ssp126,-14.84,-6.4,-6.36,2.36,4.95,"Atlantic, Antarctic"
80721,-67.5,-69.5,2091-2100,ssp126,-14.99,13.49,6.78,48.68,32.36,"Atlantic, Antarctic"
80725,-67.5,-68.5,2091-2100,ssp126,-10.03,-2.14,-2.16,5.75,7.89,"Atlantic, Antarctic"
80729,-67.5,-67.5,2091-2100,ssp126,-6.96,3.68,6.76,11.25,9.49,"Atlantic, Antarctic"
80733,-67.5,-66.5,2091-2100,ssp126,-20.6,0.37,0.42,38.65,16.68,"Atlantic, Antarctic"
80737,-67.5,-65.5,2091-2100,ssp126,-14.16,3.05,-3.39,58.61,21.26,"Atlantic, Antarctic"
80741,-67.5,-64.5,2091-2100,ssp126,-20.76,-3.27,-7.64,33.36,16.42,"Atlantic, Antarctic"
80745,-67.5,-63.5,2091-2100,ssp126,-35.55,-5.84,-2.46,18.06,14.92,"Atlantic, Antarctic"
80749,-67.5,-62.5,2091-2100,ssp126,-35.1,-6.84,-4.17,6.9,12.96,"Atlantic, Antarctic"
80753,-67.5,-61.5,2091-2100,ssp126,-28.52,-6.36,-2.04,5.29,9.89,"Atlantic, Antarctic"
80757,-67.5,-60.5,2091-2100,ssp126,-19.49,-4.4,-3.39,6.98,7.77,"Atlantic, Antarctic"
81449,-66.5,-67.5,2091-2100,ssp126,2.77,4.47,3.25,7.39,2.54,"Atlantic, Antarctic"
81453,-66.5,-66.5,2091-2100,ssp126,-14.98,4.67,1.37,49.65,19.87,"Atlantic, Antarctic"
81457,-66.5,-65.5,2091-2100,ssp126,-10.78,3.16,-1.36,43.4,16.5,"Atlantic, Antarctic"
81461,-66.5,-64.5,2091-2100,ssp126,-19.69,2.46,-4.69,67.29,25.48,"Atlantic, Antarctic"
81465,-66.5,-63.5,2091-2100,ssp126,-30.63,-2.34,-2.95,29.18,15.27,"Atlantic, Antarctic"
81469,-66.5,-62.5,2091-2100,ssp126,-34.45,-4.14,-1.04,14.22,13.56,"Atlantic, Antarctic"
81473,-66.5,-61.5,2091-2100,ssp126,-30.77,-4.18,-1.66,6.16,11.18,"Atlantic, Antarctic"
81477,-66.5,-60.5,2091-2100,ssp126,-24.06,-3.57,-0.24,4.02,8.56,"Atlantic, Antarctic"
82173,-65.5,-66.5,2091-2100,ssp126,-1.37,2.88,4.76,5.24,3.69,"Atlantic, Antarctic"
82177,-65.5,-65.5,2091-2100,ssp126,-10.39,3.72,-1.32,51.34,17.87,"Atlantic, Antarctic"
82181,-65.5,-64.5,2091-2100,ssp126,-14.71,8.92,6.42,35.02,15.69,"Atlantic, Antarctic"
82185,-65.5,-63.5,2091-2100,ssp126,-23.87,2.62,-1.02,37.37,16.02,"Atlantic, Antarctic"
82189,-65.5,-62.5,2091-2100,ssp126,-31.02,-0.29,1.26,20.85,12.97,"Atlantic, Antarctic"
82193,-65.5,-61.5,2091-2100,ssp126,-30.2,-2.16,0.2,13.85,11.55,"Atlantic, Antarctic"
82197,-65.5,-60.5,2091-2100,ssp126,-26.7,-1.99,0.34,7.31,9.87,"Atlantic, Antarctic"
82897,-64.5,-65.5,2091-2100,ssp126,-13.99,5.36,0.03,54.45,20.85,"Atlantic, Antarctic"
82901,-64.5,-64.5,2091-2100,ssp126,-11.96,14.61,7.55,69.26,22.88,"Atlantic, Antarctic"
82905,-64.5,-63.5,2091-2100,ssp126,-25.32,11.76,8.04,50.16,20.17,"Atlantic, Antarctic"
82909,-64.5,-62.5,2091-2100,ssp126,-28,3.47,3.41,28.95,14.65,"Atlantic, Antarctic"
82913,-64.5,-61.5,2091-2100,ssp126,-29.66,1.41,2.45,22.69,13.15,"Atlantic, Antarctic"
82917,-64.5,-60.5,2091-2100,ssp126,-28.19,0.79,2.98,14.34,11.66,"Atlantic, Antarctic"
83617,-63.5,-65.5,2091-2100,ssp126,-0.03,9.02,10.33,16.75,8.47,"Atlantic, Antarctic"
83621,-63.5,-64.5,2091-2100,ssp126,2.54,14.6,16.41,24.85,11.27,"Atlantic, Antarctic"
83625,-63.5,-63.5,2091-2100,ssp126,-19.03,17.74,10.95,76.65,26.21,"Atlantic, Antarctic"
83629,-63.5,-62.5,2091-2100,ssp126,-29.03,11.41,14.99,37.98,18.74,"Atlantic, Antarctic"
83633,-63.5,-61.5,2091-2100,ssp126,-30.94,5.42,7.03,30.03,15.78,"Atlantic, Antarctic"
83637,-63.5,-60.5,2091-2100,ssp126,-31.57,3.83,6.73,20.73,14.06,"Atlantic, Antarctic"
84341,-62.5,-64.5,2091-2100,ssp126,0.72,10.35,11.2,19.14,9.24,"Atlantic, Antarctic"
84345,-62.5,-63.5,2091-2100,ssp126,-18.56,16.02,12.25,87.26,29.74,"Atlantic, Antarctic"
84349,-62.5,-62.5,2091-2100,ssp126,-28.4,17.47,24.01,51.41,25.48,"Atlantic, Antarctic"
84353,-62.5,-61.5,2091-2100,ssp126,-33.45,14.38,17,45.93,25.15,"Atlantic, Antarctic"
84357,-62.5,-60.5,2091-2100,ssp126,-35.45,7.6,10.2,25.89,19.26,"Atlantic, Antarctic"
85017,-61.5,-75.5,2091-2100,ssp126,1.02,57.69,41.45,146.85,64.32,"Atlantic, Antarctic"
85021,-61.5,-74.5,2091-2100,ssp126,8.14,47.5,31.33,103.03,49.47,"Atlantic, Antarctic"
85037,-61.5,-70.5,2091-2100,ssp126,-6.86,9.26,16.27,18.38,14,"Atlantic, Antarctic"
85041,-61.5,-69.5,2091-2100,ssp126,-11.04,-0.66,-1.99,12.36,9.75,"Atlantic, Antarctic"
85045,-61.5,-68.5,2091-2100,ssp126,-21.08,13.71,21.29,33.33,25.36,"Atlantic, Antarctic"
85057,-61.5,-65.5,2091-2100,ssp126,-14.03,-6.92,-3.57,-3.16,6.16,"Atlantic, Antarctic"
85061,-61.5,-64.5,2091-2100,ssp126,2.08,12.37,7.83,27.19,13.15,"Atlantic, Antarctic"
85065,-61.5,-63.5,2091-2100,ssp126,-20.68,7.17,4.93,40.45,20.15,"Atlantic, Antarctic"
85069,-61.5,-62.5,2091-2100,ssp126,-13.41,15.06,9.49,67.36,23.95,"Atlantic, Antarctic"
85073,-61.5,-61.5,2091-2100,ssp126,-35.49,13.12,17.1,48.48,27.56,"Atlantic, Antarctic"
85077,-61.5,-60.5,2091-2100,ssp126,-38.87,6.58,8.4,30.61,21.88,"Atlantic, Antarctic"
85737,-60.5,-75.5,2091-2100,ssp126,-7.48,27.37,15.57,85.81,41.63,"Atlantic, Antarctic"
85741,-60.5,-74.5,2091-2100,ssp126,-18.25,20.72,26.16,60.93,34.6,"Atlantic, Antarctic"
85745,-60.5,-73.5,2091-2100,ssp126,-5,20.57,21.93,44.8,24.93,"Atlantic, Antarctic"
85749,-60.5,-72.5,2091-2100,ssp126,-14.28,0.31,-1.54,16.76,15.61,"Atlantic, Antarctic"
85753,-60.5,-71.5,2091-2100,ssp126,-23.82,-4.93,-8.51,21.11,18.92,"Atlantic, Antarctic"
85757,-60.5,-70.5,2091-2100,ssp126,-12.65,4.34,-4.39,32.69,20.24,"Atlantic, Antarctic"
85761,-60.5,-69.5,2091-2100,ssp126,-16.22,1.05,-2.64,24.81,15.93,"Atlantic, Antarctic"
85765,-60.5,-68.5,2091-2100,ssp126,-14.86,-0.56,-9.78,33.05,19.88,"Atlantic, Antarctic"
85769,-60.5,-67.5,2091-2100,ssp126,-14.19,-5.26,-5.71,4.58,7.8,"Atlantic, Antarctic"
85773,-60.5,-66.5,2091-2100,ssp126,-14.5,-4.99,-5.65,5.85,8.35,"Atlantic, Antarctic"
85777,-60.5,-65.5,2091-2100,ssp126,-12,-6.66,-7.03,-0.6,4.82,"Atlantic, Antarctic"
85781,-60.5,-64.5,2091-2100,ssp126,-13.62,-11.89,-12.03,-10.02,1.8,"Atlantic, Antarctic"
85785,-60.5,-63.5,2091-2100,ssp126,-22.07,2.42,1.17,36.62,18.98,"Atlantic, Antarctic"
85789,-60.5,-62.5,2091-2100,ssp126,-14.27,12.81,10.42,54.02,23.13,"Atlantic, Antarctic"
85793,-60.5,-61.5,2091-2100,ssp126,-34.99,9.99,15.27,48.33,25.57,"Atlantic, Antarctic"
85797,-60.5,-60.5,2091-2100,ssp126,-41.17,6.95,8.92,36.06,24.51,"Atlantic, Antarctic"
86457,-59.5,-75.5,2091-2100,ssp126,-12.89,30.35,18.26,97.78,48.08,"Atlantic, Antarctic"
86461,-59.5,-74.5,2091-2100,ssp126,-44.92,2.07,-2.06,53.52,31.88,"Atlantic, Antarctic"
86465,-59.5,-73.5,2091-2100,ssp126,-20.15,12.97,18.03,41.77,28.1,"Atlantic, Antarctic"
86469,-59.5,-72.5,2091-2100,ssp126,-19.18,2.25,6.66,27.88,20.94,"Atlantic, Antarctic"
86473,-59.5,-71.5,2091-2100,ssp126,-27.11,0.29,-5.62,35.35,24.78,"Atlantic, Antarctic"
86477,-59.5,-70.5,2091-2100,ssp126,-46.66,-6.96,-4.99,33.36,22.75,"Atlantic, Antarctic"
86481,-59.5,-69.5,2091-2100,ssp126,-40.05,-7.99,-4.89,24.91,19.28,"Atlantic, Antarctic"
86485,-59.5,-68.5,2091-2100,ssp126,-51.87,-16.05,-10.14,25.14,23.09,"Atlantic, Antarctic"
86489,-59.5,-67.5,2091-2100,ssp126,-14.87,-2.74,-6.49,16.07,11.58,"Atlantic, Antarctic"
86493,-59.5,-66.5,2091-2100,ssp126,-4.7,-2.63,-3.51,1.19,2.77,"Atlantic, Antarctic"
86497,-59.5,-65.5,2091-2100,ssp126,-57.09,-13.57,-6.89,20.41,21.66,"Atlantic, Antarctic"
86501,-59.5,-64.5,2091-2100,ssp126,-9.68,-6.57,-8.1,-1.94,4.09,"Atlantic, Antarctic"
86505,-59.5,-63.5,2091-2100,ssp126,-20.62,0.71,-1.81,26.93,18.09,"Atlantic, Antarctic"
86509,-59.5,-62.5,2091-2100,ssp126,-14.17,2.01,-3.39,29.7,14.45,"Atlantic, Antarctic"
86513,-59.5,-61.5,2091-2100,ssp126,-33.91,5.15,4.62,40.4,23.33,"Atlantic, Antarctic"
86517,-59.5,-60.5,2091-2100,ssp126,-42.28,6.92,10.19,35.53,26.06,"Atlantic, Antarctic"
87177,-58.5,-75.5,2091-2100,ssp126,-22.63,21.76,12.73,84.23,46.75,"Atlantic, Antarctic"
87181,-58.5,-74.5,2091-2100,ssp126,-44.25,4.93,-4.66,69.4,33.53,"Atlantic, Antarctic"
87185,-58.5,-73.5,2091-2100,ssp126,-33.78,0.93,-7.77,45.89,26.76,"Atlantic, Antarctic"
87189,-58.5,-72.5,2091-2100,ssp126,-21.24,-0.8,-6.42,32.99,19.01,"Atlantic, Antarctic"
87193,-58.5,-71.5,2091-2100,ssp126,-38.14,-2.44,-4.37,34.6,22.02,"Atlantic, Antarctic"
87197,-58.5,-70.5,2091-2100,ssp126,-34.98,-2.04,-1.27,25.21,20.84,"Atlantic, Antarctic"
87201,-58.5,-69.5,2091-2100,ssp126,-46.14,-8.94,-4.14,19.75,20.04,"Atlantic, Antarctic"
87205,-58.5,-68.5,2091-2100,ssp126,-52.99,-16.81,-9.53,15.55,21.25,"Atlantic, Antarctic"
87209,-58.5,-67.5,2091-2100,ssp126,-48,-16.35,-8.25,13.86,21.76,"Atlantic, Antarctic"
87213,-58.5,-66.5,2091-2100,ssp126,-53.66,-14.44,-5.54,9.89,20.63,"Atlantic, Antarctic"
87217,-58.5,-65.5,2091-2100,ssp126,-56.61,-12.76,-4.9,15.21,20.61,"Atlantic, Antarctic"
87221,-58.5,-64.5,2091-2100,ssp126,-3.12,-1.36,-2.42,1.47,2.47,"Atlantic, Antarctic"
87225,-58.5,-63.5,2091-2100,ssp126,0.26,3.33,3.84,5.91,2.86,"Atlantic, Antarctic"
87229,-58.5,-62.5,2091-2100,ssp126,-16.88,0.86,3.48,30.74,16.41,"Atlantic, Antarctic"
87233,-58.5,-61.5,2091-2100,ssp126,-17.5,4.55,-4.63,59.58,23.96,"Atlantic, Antarctic"
87237,-58.5,-60.5,2091-2100,ssp126,-42.1,7.66,10.86,38.88,26.65,"Atlantic, Antarctic"
87897,-57.5,-75.5,2091-2100,ssp126,-15.18,24.87,16.38,81.88,43.38,"Atlantic, Antarctic"
87901,-57.5,-74.5,2091-2100,ssp126,-40.56,8.51,-4.04,85.92,35.81,"Atlantic, Antarctic"
87905,-57.5,-73.5,2091-2100,ssp126,-29.78,2.88,-5.79,50.1,26.69,"Atlantic, Antarctic"
87909,-57.5,-72.5,2091-2100,ssp126,-20.78,4.06,-3.71,48.44,23.54,"Atlantic, Antarctic"
87913,-57.5,-71.5,2091-2100,ssp126,-29.81,3.07,0.83,45.13,24.69,"Atlantic, Antarctic"
87917,-57.5,-70.5,2091-2100,ssp126,-36.88,0.16,0.88,35.28,22.96,"Atlantic, Antarctic"
87921,-57.5,-69.5,2091-2100,ssp126,-46.67,-7.65,-2.53,18.69,21.51,"Atlantic, Antarctic"
87925,-57.5,-68.5,2091-2100,ssp126,-40.36,-15.18,-8.83,7.15,17.87,"Atlantic, Antarctic"
87929,-57.5,-67.5,2091-2100,ssp126,-45.82,-14.73,-7.33,15.5,21.14,"Atlantic, Antarctic"
87933,-57.5,-66.5,2091-2100,ssp126,-52.78,-14.99,-6.46,10.05,20.25,"Atlantic, Antarctic"
87937,-57.5,-65.5,2091-2100,ssp126,-55.74,-12.88,-6.17,20.99,22.03,"Atlantic, Antarctic"
87941,-57.5,-64.5,2091-2100,ssp126,2.54,3.03,3.15,3.41,0.44,"Atlantic, Antarctic"
87945,-57.5,-63.5,2091-2100,ssp126,-2.35,-0.56,-1.41,2.06,2.32,"Atlantic, Antarctic"
87949,-57.5,-62.5,2091-2100,ssp126,-23.2,-7.86,-6.72,16.03,12.71,"Atlantic, Antarctic"
87953,-57.5,-61.5,2091-2100,ssp126,-18.06,-0.59,-6.2,34.65,16.62,"Atlantic, Antarctic"
87957,-57.5,-60.5,2091-2100,ssp126,-41.58,8.35,6.35,44.03,27.5,"Atlantic, Antarctic"
88617,-56.5,-75.5,2091-2100,ssp126,-23.23,27.51,37.82,73.03,38.92,"Atlantic, Antarctic"
88621,-56.5,-74.5,2091-2100,ssp126,-31.09,13.39,1.77,89.97,34.14,"Atlantic, Antarctic"
88625,-56.5,-73.5,2091-2100,ssp126,-23.57,10.39,-1.2,82.82,30.98,"Atlantic, Antarctic"
88629,-56.5,-72.5,2091-2100,ssp126,-25.43,8.56,-3.2,71.51,30.2,"Atlantic, Antarctic"
88633,-56.5,-71.5,2091-2100,ssp126,-34.7,6.12,7.01,62.54,29.19,"Atlantic, Antarctic"
88637,-56.5,-70.5,2091-2100,ssp126,-27.31,2.82,2.25,46.88,23.66,"Atlantic, Antarctic"
88641,-56.5,-69.5,2091-2100,ssp126,-44.83,-7.31,-2.51,17.51,21.21,"Atlantic, Antarctic"
88645,-56.5,-68.5,2091-2100,ssp126,-40.59,-12.4,-7.45,11.1,18.91,"Atlantic, Antarctic"
88649,-56.5,-67.5,2091-2100,ssp126,-43.87,-12.88,-8.22,10.49,19.77,"Atlantic, Antarctic"
88653,-56.5,-66.5,2091-2100,ssp126,-51.41,-13.82,-7.15,7.01,20.34,"Atlantic, Antarctic"
88657,-56.5,-65.5,2091-2100,ssp126,-54.76,-13.26,-6.7,18,21.94,"Atlantic, Antarctic"
88661,-56.5,-64.5,2091-2100,ssp126,-4.5,1.61,2.38,6.16,5.07,"Atlantic, Antarctic"
88665,-56.5,-63.5,2091-2100,ssp126,-3.18,0.1,-1.56,5.06,4.37,"Atlantic, Antarctic"
88669,-56.5,-62.5,2091-2100,ssp126,-28.89,-7.69,-7.31,17.63,14.66,"Atlantic, Antarctic"
88673,-56.5,-61.5,2091-2100,ssp126,-20.12,-3.61,-4.55,24.97,13.89,"Atlantic, Antarctic"
88677,-56.5,-60.5,2091-2100,ssp126,-40.46,3.44,3.32,32.12,22.68,"Atlantic, Antarctic"
89333,-55.5,-76.5,2091-2100,ssp126,-6.38,16.31,13.52,44.56,23.71,"Atlantic, Antarctic"
89337,-55.5,-75.5,2091-2100,ssp126,-20.89,16.57,11,62.72,25.44,"Atlantic, Antarctic"
89341,-55.5,-74.5,2091-2100,ssp126,-22.84,14.69,3.43,89.8,33.04,"Atlantic, Antarctic"
89345,-55.5,-73.5,2091-2100,ssp126,-21.71,13.77,3.36,93.65,33.13,"Atlantic, Antarctic"
89349,-55.5,-72.5,2091-2100,ssp126,-26.36,8.04,-2.76,72.36,29.57,"Atlantic, Antarctic"
89353,-55.5,-71.5,2091-2100,ssp126,-22.36,7.96,4.59,65.63,27.49,"Atlantic, Antarctic"
89357,-55.5,-70.5,2091-2100,ssp126,-20.03,5.72,4.33,56.85,25.33,"Atlantic, Antarctic"
89361,-55.5,-69.5,2091-2100,ssp126,-28.5,-1.67,-2.49,41.12,23.08,"Atlantic, Antarctic"
89365,-55.5,-68.5,2091-2100,ssp126,-34.33,-6.89,-1.59,19.09,19.22,"Atlantic, Antarctic"
89369,-55.5,-67.5,2091-2100,ssp126,-42.95,-12.2,-5.58,6.3,20.08,"Atlantic, Antarctic"
89373,-55.5,-66.5,2091-2100,ssp126,-50.79,-15.96,-7.48,4.2,20.62,"Atlantic, Antarctic"
89377,-55.5,-65.5,2091-2100,ssp126,-53.85,-13.46,-5.25,9.87,22.81,"Atlantic, Antarctic"
89381,-55.5,-64.5,2091-2100,ssp126,-48.69,-8.99,-2.22,16.91,21.28,"Atlantic, Antarctic"
89385,-55.5,-63.5,2091-2100,ssp126,1.21,3.26,2.05,6.5,2.85,"Atlantic, Antarctic"
89389,-55.5,-62.5,2091-2100,ssp126,-30.26,-6.88,-4.41,10.55,14.54,"Atlantic, Antarctic"
89393,-55.5,-61.5,2091-2100,ssp126,-19.36,-3.93,-4.99,12.1,9.78,"Atlantic, Antarctic"
89397,-55.5,-60.5,2091-2100,ssp126,-39.72,3.16,5.81,33.2,22.74,"Atlantic, Antarctic"
90053,-54.5,-76.5,2091-2100,ssp126,-23.25,16.4,17.55,53.76,34.39,"Atlantic, Antarctic"
90057,-54.5,-75.5,2091-2100,ssp126,-22.01,15.21,9.51,57.57,23.87,"Atlantic, Antarctic"
90061,-54.5,-74.5,2091-2100,ssp126,-19.7,16.1,6.85,87.28,31.33,"Atlantic, Antarctic"
90065,-54.5,-73.5,2091-2100,ssp126,-25.07,11.7,1.82,84.18,32.49,"Atlantic, Antarctic"
90069,-54.5,-72.5,2091-2100,ssp126,-23.06,8.19,0.31,69.16,29.55,"Atlantic, Antarctic"
90073,-54.5,-71.5,2091-2100,ssp126,-14.27,11.73,3.05,71.25,26.17,"Atlantic, Antarctic"
90077,-54.5,-70.5,2091-2100,ssp126,-23.56,8.18,5.97,67.34,26.28,"Atlantic, Antarctic"
90081,-54.5,-69.5,2091-2100,ssp126,-32.33,2.03,1.74,53.99,25.58,"Atlantic, Antarctic"
90085,-54.5,-68.5,2091-2100,ssp126,-33.15,-5,-4.46,27.72,22.76,"Atlantic, Antarctic"
90089,-54.5,-67.5,2091-2100,ssp126,-43.34,-13.61,-11.16,12.12,21.78,"Atlantic, Antarctic"
90093,-54.5,-66.5,2091-2100,ssp126,-50.96,-16.17,-12.05,17.97,21.93,"Atlantic, Antarctic"
90097,-54.5,-65.5,2091-2100,ssp126,-53.96,-15.89,-8.49,12.23,21.65,"Atlantic, Antarctic"
90101,-54.5,-64.5,2091-2100,ssp126,-49.05,-11.87,-7.49,8.31,18.96,"Atlantic, Antarctic"
90105,-54.5,-63.5,2091-2100,ssp126,-5.16,2.92,2.83,11.17,7.04,"Atlantic, Antarctic"
90109,-54.5,-62.5,2091-2100,ssp126,-27.89,-7.21,-1.95,10.8,14.04,"Atlantic, Antarctic"
90113,-54.5,-61.5,2091-2100,ssp126,-18.74,-4.18,-4.65,10.4,9.08,"Atlantic, Antarctic"
90117,-54.5,-60.5,2091-2100,ssp126,-35.99,-0.99,3.14,22.53,18.28,"Atlantic, Antarctic"
90773,-53.5,-76.5,2091-2100,ssp126,-28.82,13.84,16.59,51.01,35.38,"Atlantic, Antarctic"
90777,-53.5,-75.5,2091-2100,ssp126,-20.19,13.67,7.46,55.71,22.4,"Atlantic, Antarctic"
90781,-53.5,-74.5,2091-2100,ssp126,-18.51,15.25,3.05,80.67,29.3,"Atlantic, Antarctic"
90785,-53.5,-73.5,2091-2100,ssp126,-31.99,8.46,-1.01,73.23,29.88,"Atlantic, Antarctic"
90789,-53.5,-72.5,2091-2100,ssp126,-16.26,11.49,2.25,75.7,29.16,"Atlantic, Antarctic"
90793,-53.5,-71.5,2091-2100,ssp126,-12.04,19.63,17.36,82.69,26.9,"Atlantic, Antarctic"
90797,-53.5,-70.5,2091-2100,ssp126,-44.77,10.13,10.75,72.69,31.57,"Atlantic, Antarctic"
90801,-53.5,-69.5,2091-2100,ssp126,-49.38,1.57,0.85,52.14,28.48,"Atlantic, Antarctic"
90805,-53.5,-68.5,2091-2100,ssp126,-50.11,-6.51,-5.51,28.61,25.3,"Atlantic, Antarctic"
90809,-53.5,-67.5,2091-2100,ssp126,-51.6,-15,-11.5,24.94,27.7,"Atlantic, Antarctic"
90813,-53.5,-66.5,2091-2100,ssp126,-52.54,-18.17,-12.74,23.74,25.45,"Atlantic, Antarctic"
90817,-53.5,-65.5,2091-2100,ssp126,-54.65,-15.39,-13.4,26.58,24.35,"Atlantic, Antarctic"
90821,-53.5,-64.5,2091-2100,ssp126,-49.11,-11.65,-13.11,31.58,23.05,"Atlantic, Antarctic"
90825,-53.5,-63.5,2091-2100,ssp126,-37.31,-10.59,-8.8,8.32,16.93,"Atlantic, Antarctic"
90829,-53.5,-62.5,2091-2100,ssp126,-23.45,-6.17,-6.64,18.34,13.9,"Atlantic, Antarctic"
90833,-53.5,-61.5,2091-2100,ssp126,-16.76,-4.63,-8.13,10.73,9.35,"Atlantic, Antarctic"
90837,-53.5,-60.5,2091-2100,ssp126,-30.81,-6.42,-4.41,6.99,11.48,"Atlantic, Antarctic"
91493,-52.5,-76.5,2091-2100,ssp126,-18.48,27.19,33.69,70.72,34.37,"Atlantic, Antarctic"
91497,-52.5,-75.5,2091-2100,ssp126,-17.72,13.3,6.08,58.37,22.06,"Atlantic, Antarctic"
91501,-52.5,-74.5,2091-2100,ssp126,-17.84,15.17,6.46,75,27.2,"Atlantic, Antarctic"
91505,-52.5,-73.5,2091-2100,ssp126,-37,4.91,-2.33,61.91,29.5,"Atlantic, Antarctic"
91509,-52.5,-72.5,2091-2100,ssp126,-7.09,17.48,10.77,82.81,27.7,"Atlantic, Antarctic"
91513,-52.5,-71.5,2091-2100,ssp126,-15.6,24.22,24.06,89.16,28.67,"Atlantic, Antarctic"
91517,-52.5,-70.5,2091-2100,ssp126,-50.02,12.78,14.02,70.08,32.46,"Atlantic, Antarctic"
91521,-52.5,-69.5,2091-2100,ssp126,-51.83,2.34,3.8,47.42,28,"Atlantic, Antarctic"
91525,-52.5,-68.5,2091-2100,ssp126,-52.71,-8.37,-6.08,25.84,24.64,"Atlantic, Antarctic"
91529,-52.5,-67.5,2091-2100,ssp126,-55.99,-18.46,-13.42,13.82,26.81,"Atlantic, Antarctic"
91533,-52.5,-66.5,2091-2100,ssp126,-54.1,-19.74,-15.89,31.88,29.58,"Atlantic, Antarctic"
91537,-52.5,-65.5,2091-2100,ssp126,-56.29,-16.73,-14.35,42.52,30.5,"Atlantic, Antarctic"
91541,-52.5,-64.5,2091-2100,ssp126,-48.76,-13.86,-15.76,34.57,25.4,"Atlantic, Antarctic"
91545,-52.5,-63.5,2091-2100,ssp126,-36.99,-8.96,-8.83,13.38,16.98,"Atlantic, Antarctic"
91549,-52.5,-62.5,2091-2100,ssp126,-22.31,-1.72,-7.71,25.47,16.46,"Atlantic, Antarctic"
91553,-52.5,-61.5,2091-2100,ssp126,-13.96,-2.55,-7.12,16.16,10.45,"Atlantic, Antarctic"
91557,-52.5,-60.5,2091-2100,ssp126,-27.86,-4.85,-3.7,7.25,10.19,"Atlantic, Antarctic"
92209,-51.5,-77.5,2091-2100,ssp126,6.67,37.53,23.83,95.81,40.58,"Atlantic, Antarctic"
92213,-51.5,-76.5,2091-2100,ssp126,-20.75,20.91,17.94,71.51,24.26,"Atlantic, Antarctic"
92217,-51.5,-75.5,2091-2100,ssp126,-20.97,12.9,5.42,63.9,23.49,"Atlantic, Antarctic"
92221,-51.5,-74.5,2091-2100,ssp126,-18.92,12.41,3.57,67.33,25.76,"Atlantic, Antarctic"
92225,-51.5,-73.5,2091-2100,ssp126,-39.33,3.64,-1.65,57.05,29.61,"Atlantic, Antarctic"
92229,-51.5,-72.5,2091-2100,ssp126,-5.7,21.06,14.35,86.02,26.48,"Atlantic, Antarctic"
92233,-51.5,-71.5,2091-2100,ssp126,-22.94,25.54,26.33,91.67,30.79,"Atlantic, Antarctic"
92237,-51.5,-70.5,2091-2100,ssp126,-48.41,14.28,17.43,65.47,30.73,"Atlantic, Antarctic"
92241,-51.5,-69.5,2091-2100,ssp126,-49.01,0.99,3.49,42.23,25.35,"Atlantic, Antarctic"
92245,-51.5,-68.5,2091-2100,ssp126,-49.3,-10.49,-7.03,21.23,23.4,"Atlantic, Antarctic"
