rowid,longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name
152074,31.5,-51.5,2091-2100,ssp585,-28.27,-12.7,-14.92,10.69,13.38,"Indian Ocean, Antarctic"
152078,31.5,-50.5,2091-2100,ssp585,-32.74,-13.37,-14.25,3.07,12.69,"Indian Ocean, Antarctic"
152082,31.5,-49.5,2091-2100,ssp585,-39.81,-14.61,-13.68,8.34,14.75,"Indian Ocean, Antarctic"
152086,31.5,-48.5,2091-2100,ssp585,-44.14,-15.49,-13.05,3.28,15.76,"Indian Ocean, Antarctic"
152090,31.5,-47.5,2091-2100,ssp585,-47.07,-15.45,-12.61,11.93,18.06,"Indian Ocean, Antarctic"
152094,31.5,-46.5,2091-2100,ssp585,-45.02,-15.27,-12.28,3.42,16.5,"Indian Ocean, Antarctic"
152098,31.5,-45.5,2091-2100,ssp585,-39.42,-14.33,-12.6,0.51,14.01,"Indian Ocean, Antarctic"
152722,32.5,-69.5,2091-2100,ssp585,-10.97,7.51,6.91,26.59,18.78,"Indian Ocean, Antarctic"
152726,32.5,-68.5,2091-2100,ssp585,-6.01,36.75,39.93,91.71,31.9,"Indian Ocean, Antarctic"
152730,32.5,-67.5,2091-2100,ssp585,9.73,38.3,25.99,121.1,33.62,"Indian Ocean, Antarctic"
152734,32.5,-66.5,2091-2100,ssp585,5.56,40.73,28.18,131.75,37.54,"Indian Ocean, Antarctic"
152738,32.5,-65.5,2091-2100,ssp585,6.95,37.66,27.15,115.73,34.01,"Indian Ocean, Antarctic"
152742,32.5,-64.5,2091-2100,ssp585,-1.39,28.76,23.16,77.81,24.01,"Indian Ocean, Antarctic"
152746,32.5,-63.5,2091-2100,ssp585,-6.78,22.07,17.69,64.51,20.55,"Indian Ocean, Antarctic"
152750,32.5,-62.5,2091-2100,ssp585,-8.25,18.51,8.28,94.83,30.48,"Indian Ocean, Antarctic"
152754,32.5,-61.5,2091-2100,ssp585,-12.77,12.75,5.3,107.23,34.6,"Indian Ocean, Antarctic"
152758,32.5,-60.5,2091-2100,ssp585,-25.28,3.59,-4.29,95.68,33.63,"Indian Ocean, Antarctic"
152762,32.5,-59.5,2091-2100,ssp585,-46.48,-6.07,-8.05,58.06,26.8,"Indian Ocean, Antarctic"
152766,32.5,-58.5,2091-2100,ssp585,-55.85,-13.37,-11.45,9.24,18.92,"Indian Ocean, Antarctic"
152770,32.5,-57.5,2091-2100,ssp585,-53.81,-14.9,-14.45,24.86,20.36,"Indian Ocean, Antarctic"
152774,32.5,-56.5,2091-2100,ssp585,-49.36,-16.16,-15.18,8.98,16.49,"Indian Ocean, Antarctic"
152778,32.5,-55.5,2091-2100,ssp585,-46.04,-16.82,-16.6,2.85,13.89,"Indian Ocean, Antarctic"
152782,32.5,-54.5,2091-2100,ssp585,-41.4,-16.56,-16.97,3.45,11.89,"Indian Ocean, Antarctic"
152786,32.5,-53.5,2091-2100,ssp585,-35.82,-14.09,-15.3,3.41,12.05,"Indian Ocean, Antarctic"
152790,32.5,-52.5,2091-2100,ssp585,-29.81,-13.31,-16.48,6.15,12.48,"Indian Ocean, Antarctic"
152794,32.5,-51.5,2091-2100,ssp585,-29.66,-13.98,-14.82,5.27,12.86,"Indian Ocean, Antarctic"
152798,32.5,-50.5,2091-2100,ssp585,-34.49,-13.96,-14.34,5.36,13.29,"Indian Ocean, Antarctic"
152802,32.5,-49.5,2091-2100,ssp585,-40.85,-13.9,-13.86,12.13,16.18,"Indian Ocean, Antarctic"
152806,32.5,-48.5,2091-2100,ssp585,-44.94,-15.82,-13.08,-0.13,15.32,"Indian Ocean, Antarctic"
152810,32.5,-47.5,2091-2100,ssp585,-47.76,-14.78,-12.59,10.94,18.31,"Indian Ocean, Antarctic"
152814,32.5,-46.5,2091-2100,ssp585,-46.35,-14.96,-12.38,3.83,17.31,"Indian Ocean, Antarctic"
152818,32.5,-45.5,2091-2100,ssp585,-41.71,-14.61,-12.59,2.04,14.97,"Indian Ocean, Antarctic"
153446,33.5,-68.5,2091-2100,ssp585,16.34,80.43,62.26,162.68,74.84,"Indian Ocean, Antarctic"
153450,33.5,-67.5,2091-2100,ssp585,6.55,44.23,32.51,141.59,40.08,"Indian Ocean, Antarctic"
153454,33.5,-66.5,2091-2100,ssp585,7.09,41.2,25.84,140.23,40.39,"Indian Ocean, Antarctic"
153458,33.5,-65.5,2091-2100,ssp585,6.28,39.21,28.16,124.96,36.54,"Indian Ocean, Antarctic"
153462,33.5,-64.5,2091-2100,ssp585,0.69,29.92,22.92,80.26,24.15,"Indian Ocean, Antarctic"
153466,33.5,-63.5,2091-2100,ssp585,-6.31,22.43,19.36,65.72,21.23,"Indian Ocean, Antarctic"
153470,33.5,-62.5,2091-2100,ssp585,-8.25,18.28,8.11,96.31,31.03,"Indian Ocean, Antarctic"
153474,33.5,-61.5,2091-2100,ssp585,-10.93,12.67,5.12,108.32,35.01,"Indian Ocean, Antarctic"
153478,33.5,-60.5,2091-2100,ssp585,-24.94,3.57,-4.7,95.79,33.66,"Indian Ocean, Antarctic"
153482,33.5,-59.5,2091-2100,ssp585,-46.46,-6.14,-8.34,56.08,26.3,"Indian Ocean, Antarctic"
153486,33.5,-58.5,2091-2100,ssp585,-55.79,-12.94,-11.4,17.49,20.07,"Indian Ocean, Antarctic"
153490,33.5,-57.5,2091-2100,ssp585,-53.5,-15.53,-14.75,22.95,19.78,"Indian Ocean, Antarctic"
153494,33.5,-56.5,2091-2100,ssp585,-48.93,-16.13,-15.19,9.08,16.27,"Indian Ocean, Antarctic"
153498,33.5,-55.5,2091-2100,ssp585,-45.51,-16.18,-16.83,3.64,14.33,"Indian Ocean, Antarctic"
153502,33.5,-54.5,2091-2100,ssp585,-40.84,-15.69,-16.87,2.97,12.26,"Indian Ocean, Antarctic"
153506,33.5,-53.5,2091-2100,ssp585,-35.4,-13.95,-14.9,2.96,11.62,"Indian Ocean, Antarctic"
153510,33.5,-52.5,2091-2100,ssp585,-29.67,-12.64,-16.15,7.19,12.62,"Indian Ocean, Antarctic"
153514,33.5,-51.5,2091-2100,ssp585,-28.15,-14.05,-14.62,5.14,12.18,"Indian Ocean, Antarctic"
153518,33.5,-50.5,2091-2100,ssp585,-34.51,-14.28,-14.46,4.32,13.21,"Indian Ocean, Antarctic"
153522,33.5,-49.5,2091-2100,ssp585,-40.01,-14.42,-15.12,7.42,15.57,"Indian Ocean, Antarctic"
153526,33.5,-48.5,2091-2100,ssp585,-42.75,-16.15,-13.36,0.11,14.13,"Indian Ocean, Antarctic"
153530,33.5,-47.5,2091-2100,ssp585,-45.36,-14.7,-12.91,6.33,16.66,"Indian Ocean, Antarctic"
153534,33.5,-46.5,2091-2100,ssp585,-46.14,-14.4,-12.42,6.3,17.52,"Indian Ocean, Antarctic"
153538,33.5,-45.5,2091-2100,ssp585,-43.84,-14.7,-12.66,3.27,16.18,"Indian Ocean, Antarctic"
154166,34.5,-68.5,2091-2100,ssp585,2.76,64.21,62.27,127.6,62.44,"Indian Ocean, Antarctic"
154170,34.5,-67.5,2091-2100,ssp585,5.91,43.57,33.57,136.23,38.55,"Indian Ocean, Antarctic"
154174,34.5,-66.5,2091-2100,ssp585,1.42,38.74,24.86,134.17,39.86,"Indian Ocean, Antarctic"
154178,34.5,-65.5,2091-2100,ssp585,0.36,36.07,22.9,123.47,37.23,"Indian Ocean, Antarctic"
154182,34.5,-64.5,2091-2100,ssp585,1.38,30.41,22.46,78.75,23.1,"Indian Ocean, Antarctic"
154186,34.5,-63.5,2091-2100,ssp585,-6,22.95,20.14,67.05,21.43,"Indian Ocean, Antarctic"
154190,34.5,-62.5,2091-2100,ssp585,-8.22,18.94,7.9,98.59,31.03,"Indian Ocean, Antarctic"
154194,34.5,-61.5,2091-2100,ssp585,-13.52,12.06,4.65,110.49,36,"Indian Ocean, Antarctic"
154198,34.5,-60.5,2091-2100,ssp585,-24.85,3.13,-4.91,95.36,33.57,"Indian Ocean, Antarctic"
154202,34.5,-59.5,2091-2100,ssp585,-46.38,-6.25,-9.52,54.21,25.7,"Indian Ocean, Antarctic"
154206,34.5,-58.5,2091-2100,ssp585,-55.53,-12.8,-11.68,17.94,19.73,"Indian Ocean, Antarctic"
154210,34.5,-57.5,2091-2100,ssp585,-53.1,-15.23,-15.02,25.67,20.3,"Indian Ocean, Antarctic"
154214,34.5,-56.5,2091-2100,ssp585,-48.57,-16.11,-15.25,8.77,16.07,"Indian Ocean, Antarctic"
154218,34.5,-55.5,2091-2100,ssp585,-45.09,-16.01,-16.72,3.68,14.18,"Indian Ocean, Antarctic"
154222,34.5,-54.5,2091-2100,ssp585,-40.41,-15.27,-16.61,2.51,12.43,"Indian Ocean, Antarctic"
154226,34.5,-53.5,2091-2100,ssp585,-35,-14.3,-14.8,2.55,10.86,"Indian Ocean, Antarctic"
154230,34.5,-52.5,2091-2100,ssp585,-29.55,-12.44,-15.83,7.43,12.22,"Indian Ocean, Antarctic"
154234,34.5,-51.5,2091-2100,ssp585,-28.11,-12.66,-14.44,5.03,12.35,"Indian Ocean, Antarctic"
154238,34.5,-50.5,2091-2100,ssp585,-33.45,-13.86,-14.77,4.13,13.3,"Indian Ocean, Antarctic"
154242,34.5,-49.5,2091-2100,ssp585,-40.55,-14.87,-16.02,8.43,15.8,"Indian Ocean, Antarctic"
154246,34.5,-48.5,2091-2100,ssp585,-41.27,-15.56,-13.85,2.2,14.49,"Indian Ocean, Antarctic"
154250,34.5,-47.5,2091-2100,ssp585,-42.29,-14.32,-13.32,9.71,16.04,"Indian Ocean, Antarctic"
154254,34.5,-46.5,2091-2100,ssp585,-44.94,-14.24,-12.8,6.39,17.11,"Indian Ocean, Antarctic"
154258,34.5,-45.5,2091-2100,ssp585,-45.04,-14.7,-12.82,5.78,16.82,"Indian Ocean, Antarctic"
154882,35.5,-69.5,2091-2100,ssp585,-8.19,26.69,38.43,49.83,30.74,"Indian Ocean, Antarctic"
154886,35.5,-68.5,2091-2100,ssp585,-8.71,40.61,38.21,130.79,41.38,"Indian Ocean, Antarctic"
154890,35.5,-67.5,2091-2100,ssp585,4.28,38.46,30.18,123.12,36.35,"Indian Ocean, Antarctic"
154894,35.5,-66.5,2091-2100,ssp585,-4.45,35.43,20.38,125.74,39.72,"Indian Ocean, Antarctic"
154898,35.5,-65.5,2091-2100,ssp585,3.07,33.38,22.87,112.78,34.33,"Indian Ocean, Antarctic"
154902,35.5,-64.5,2091-2100,ssp585,1.35,29.18,23.19,70.4,21.02,"Indian Ocean, Antarctic"
154906,35.5,-63.5,2091-2100,ssp585,-5.97,23.85,22.07,68.27,21.25,"Indian Ocean, Antarctic"
154910,35.5,-62.5,2091-2100,ssp585,-8.2,18.56,7.83,101.48,31.95,"Indian Ocean, Antarctic"
154914,35.5,-61.5,2091-2100,ssp585,-15.01,11.19,3.42,112.59,37,"Indian Ocean, Antarctic"
154918,35.5,-60.5,2091-2100,ssp585,-25.29,2.02,-5.81,94.55,33.72,"Indian Ocean, Antarctic"
154922,35.5,-59.5,2091-2100,ssp585,-46.26,-7.19,-10.33,52.42,25.08,"Indian Ocean, Antarctic"
154926,35.5,-58.5,2091-2100,ssp585,-55.1,-13.13,-12.53,19.62,19.71,"Indian Ocean, Antarctic"
154930,35.5,-57.5,2091-2100,ssp585,-52.58,-16.01,-14.83,17.11,18.35,"Indian Ocean, Antarctic"
154934,35.5,-56.5,2091-2100,ssp585,-48.2,-15.83,-15.28,11.69,16.43,"Indian Ocean, Antarctic"
154938,35.5,-55.5,2091-2100,ssp585,-44.67,-15.94,-16.39,1.98,13.78,"Indian Ocean, Antarctic"
154942,35.5,-54.5,2091-2100,ssp585,-40.02,-15.03,-16.15,2.09,12.26,"Indian Ocean, Antarctic"
154946,35.5,-53.5,2091-2100,ssp585,-34.79,-13.38,-14.87,5.21,11.98,"Indian Ocean, Antarctic"
154950,35.5,-52.5,2091-2100,ssp585,-29.59,-12.18,-15.5,7.03,12.32,"Indian Ocean, Antarctic"
154954,35.5,-51.5,2091-2100,ssp585,-28.21,-11.9,-14.33,11.19,12.89,"Indian Ocean, Antarctic"
154958,35.5,-50.5,2091-2100,ssp585,-32.24,-13.23,-14.92,6.79,13.78,"Indian Ocean, Antarctic"
154962,35.5,-49.5,2091-2100,ssp585,-40.73,-15.47,-16.48,4.74,15.36,"Indian Ocean, Antarctic"
154966,35.5,-48.5,2091-2100,ssp585,-41.74,-16.47,-14.01,0.34,14.06,"Indian Ocean, Antarctic"
154970,35.5,-47.5,2091-2100,ssp585,-42.4,-14.12,-13.7,11.19,16.82,"Indian Ocean, Antarctic"
154974,35.5,-46.5,2091-2100,ssp585,-44.78,-13.73,-13.14,9.49,17.51,"Indian Ocean, Antarctic"
154978,35.5,-45.5,2091-2100,ssp585,-44.81,-14.39,-13.06,5.14,16.68,"Indian Ocean, Antarctic"
155602,36.5,-69.5,2091-2100,ssp585,-9.79,29.09,40.29,56.77,34.66,"Indian Ocean, Antarctic"
155606,36.5,-68.5,2091-2100,ssp585,2.7,43.69,35.75,145.2,43.32,"Indian Ocean, Antarctic"
155610,36.5,-67.5,2091-2100,ssp585,4.86,36.43,23.99,118.01,35.23,"Indian Ocean, Antarctic"
155614,36.5,-66.5,2091-2100,ssp585,-4.35,34.11,23.19,111.61,36.57,"Indian Ocean, Antarctic"
155618,36.5,-65.5,2091-2100,ssp585,-5.56,30.08,24.8,94.72,31.63,"Indian Ocean, Antarctic"
155622,36.5,-64.5,2091-2100,ssp585,-0.54,26.38,22.93,58.77,19.86,"Indian Ocean, Antarctic"
155626,36.5,-63.5,2091-2100,ssp585,-6.17,22.01,18.09,70.18,21.8,"Indian Ocean, Antarctic"
155630,36.5,-62.5,2091-2100,ssp585,-8.14,17.53,7.44,105.75,33.66,"Indian Ocean, Antarctic"
155634,36.5,-61.5,2091-2100,ssp585,-14.59,11.31,2.36,114.77,37.43,"Indian Ocean, Antarctic"
155638,36.5,-60.5,2091-2100,ssp585,-26.24,1.97,-4.58,93.09,33.23,"Indian Ocean, Antarctic"
155642,36.5,-59.5,2091-2100,ssp585,-46.23,-7.21,-10.45,49.73,24.6,"Indian Ocean, Antarctic"
155646,36.5,-58.5,2091-2100,ssp585,-54.59,-14.43,-13.69,12.04,18.04,"Indian Ocean, Antarctic"
155650,36.5,-57.5,2091-2100,ssp585,-51.96,-16.19,-15.22,16.95,18.02,"Indian Ocean, Antarctic"
155654,36.5,-56.5,2091-2100,ssp585,-47.76,-16.12,-15.58,7.72,15.61,"Indian Ocean, Antarctic"
155658,36.5,-55.5,2091-2100,ssp585,-44.24,-15.94,-16.37,0.92,13.33,"Indian Ocean, Antarctic"
155662,36.5,-54.5,2091-2100,ssp585,-39.69,-14.22,-15.65,7.5,13.23,"Indian Ocean, Antarctic"
155666,36.5,-53.5,2091-2100,ssp585,-34.61,-13.32,-14.88,4.96,11.89,"Indian Ocean, Antarctic"
155670,36.5,-52.5,2091-2100,ssp585,-29.58,-11.45,-15.49,13.19,13.58,"Indian Ocean, Antarctic"
155674,36.5,-51.5,2091-2100,ssp585,-28.61,-12.57,-14.24,6.65,12.05,"Indian Ocean, Antarctic"
155678,36.5,-50.5,2091-2100,ssp585,-32.04,-12.56,-14.73,11.79,15.16,"Indian Ocean, Antarctic"
155682,36.5,-49.5,2091-2100,ssp585,-40.44,-15.06,-16.92,8.64,16.32,"Indian Ocean, Antarctic"
155686,36.5,-48.5,2091-2100,ssp585,-43.02,-16.52,-14.33,3.03,15.12,"Indian Ocean, Antarctic"
155690,36.5,-47.5,2091-2100,ssp585,-43.94,-15.53,-14.14,7.16,16.06,"Indian Ocean, Antarctic"
155694,36.5,-46.5,2091-2100,ssp585,-44.08,-13.77,-14.37,13.12,18.04,"Indian Ocean, Antarctic"
155698,36.5,-45.5,2091-2100,ssp585,-43.57,-13.81,-13.51,3.95,16.82,"Indian Ocean, Antarctic"
156322,37.5,-69.5,2091-2100,ssp585,-11.29,32.31,42.3,65.91,39.56,"Indian Ocean, Antarctic"
156326,37.5,-68.5,2091-2100,ssp585,3.92,41.93,33.54,133.24,40.09,"Indian Ocean, Antarctic"
156330,37.5,-67.5,2091-2100,ssp585,6.62,33.77,18.42,112.04,33.65,"Indian Ocean, Antarctic"
156334,37.5,-66.5,2091-2100,ssp585,-10.07,31.56,22.35,101.82,35.23,"Indian Ocean, Antarctic"
156338,37.5,-65.5,2091-2100,ssp585,-7.45,27.08,25.28,77.99,28.43,"Indian Ocean, Antarctic"
156342,37.5,-64.5,2091-2100,ssp585,-2.22,22.34,20.6,56.19,19.2,"Indian Ocean, Antarctic"
156346,37.5,-63.5,2091-2100,ssp585,-6.56,20.08,14.84,73,22.99,"Indian Ocean, Antarctic"
156350,37.5,-62.5,2091-2100,ssp585,-8.12,18.06,7.34,111.19,34.75,"Indian Ocean, Antarctic"
156354,37.5,-61.5,2091-2100,ssp585,-10.6,11.08,1.02,115.91,37.54,"Indian Ocean, Antarctic"
156358,37.5,-60.5,2091-2100,ssp585,-27.69,2.07,-3.99,90.52,32.35,"Indian Ocean, Antarctic"
156362,37.5,-59.5,2091-2100,ssp585,-46.31,-6.97,-10.27,46.75,23.75,"Indian Ocean, Antarctic"
156366,37.5,-58.5,2091-2100,ssp585,-54.08,-14.52,-13.65,13.72,17.91,"Indian Ocean, Antarctic"
156370,37.5,-57.5,2091-2100,ssp585,-51.35,-17.03,-16.03,12.05,16.65,"Indian Ocean, Antarctic"
156374,37.5,-56.5,2091-2100,ssp585,-47.34,-16.51,-15.98,4.01,14.82,"Indian Ocean, Antarctic"
156378,37.5,-55.5,2091-2100,ssp585,-44.04,-15.26,-16.32,6.47,14.17,"Indian Ocean, Antarctic"
156382,37.5,-54.5,2091-2100,ssp585,-39.57,-13.29,-15.33,13.07,14.37,"Indian Ocean, Antarctic"
156386,37.5,-53.5,2091-2100,ssp585,-34.64,-13.43,-15.06,4.73,11.77,"Indian Ocean, Antarctic"
156390,37.5,-52.5,2091-2100,ssp585,-29.64,-12.27,-15.34,6.53,12.17,"Indian Ocean, Antarctic"
156394,37.5,-51.5,2091-2100,ssp585,-28.94,-12.58,-14.21,6.82,12.44,"Indian Ocean, Antarctic"
156398,37.5,-50.5,2091-2100,ssp585,-32.71,-13.98,-14.28,4.56,13.37,"Indian Ocean, Antarctic"
156402,37.5,-49.5,2091-2100,ssp585,-40.55,-15.25,-17.25,7.71,16.45,"Indian Ocean, Antarctic"
156406,37.5,-48.5,2091-2100,ssp585,-43.35,-17.18,-15.02,0.54,14.74,"Indian Ocean, Antarctic"
156410,37.5,-47.5,2091-2100,ssp585,-44.42,-16.46,-15.73,4.69,16.25,"Indian Ocean, Antarctic"
156414,37.5,-46.5,2091-2100,ssp585,-42.73,-16.25,-16.34,3.49,16.33,"Indian Ocean, Antarctic"
156418,37.5,-45.5,2091-2100,ssp585,-40.5,-15.1,-15.86,2.13,15.13,"Indian Ocean, Antarctic"
157042,38.5,-69.5,2091-2100,ssp585,-11.75,36.86,41.95,80.39,46.28,"Indian Ocean, Antarctic"
157046,38.5,-68.5,2091-2100,ssp585,0.54,35.27,30.77,115.23,35.35,"Indian Ocean, Antarctic"
157050,38.5,-67.5,2091-2100,ssp585,7.92,30.44,17.5,99.96,30,"Indian Ocean, Antarctic"
157054,38.5,-66.5,2091-2100,ssp585,-1.81,32.86,26.38,103.01,34.85,"Indian Ocean, Antarctic"
157058,38.5,-65.5,2091-2100,ssp585,-9.46,25.91,22.16,73.22,27.7,"Indian Ocean, Antarctic"
157062,38.5,-64.5,2091-2100,ssp585,-3.96,19.45,17.71,53.27,18.42,"Indian Ocean, Antarctic"
157066,38.5,-63.5,2091-2100,ssp585,-7.03,18.95,13.16,75.9,24.21,"Indian Ocean, Antarctic"
157070,38.5,-62.5,2091-2100,ssp585,-8.23,17.5,8.38,115.32,36.17,"Indian Ocean, Antarctic"
157074,38.5,-61.5,2091-2100,ssp585,-11.21,10.27,-0.89,117,38.1,"Indian Ocean, Antarctic"
157078,38.5,-60.5,2091-2100,ssp585,-29.22,0.78,-5.42,88.43,32.19,"Indian Ocean, Antarctic"
157082,38.5,-59.5,2091-2100,ssp585,-46.39,-7.33,-10.49,44.27,22.97,"Indian Ocean, Antarctic"
157086,38.5,-58.5,2091-2100,ssp585,-53.49,-14.3,-13.76,19.04,18.53,"Indian Ocean, Antarctic"
157090,38.5,-57.5,2091-2100,ssp585,-50.57,-16.39,-16.18,17.18,17.41,"Indian Ocean, Antarctic"
157094,38.5,-56.5,2091-2100,ssp585,-46.77,-16.16,-15.96,8.66,15.18,"Indian Ocean, Antarctic"
157098,38.5,-55.5,2091-2100,ssp585,-43.65,-15.52,-16.04,3.46,13.43,"Indian Ocean, Antarctic"
157102,38.5,-54.5,2091-2100,ssp585,-39.05,-13.39,-15.62,12.11,13.96,"Indian Ocean, Antarctic"
157106,38.5,-53.5,2091-2100,ssp585,-34.44,-13.4,-15.51,5.59,11.9,"Indian Ocean, Antarctic"
157110,38.5,-52.5,2091-2100,ssp585,-29.74,-12.05,-15.33,10.85,12.81,"Indian Ocean, Antarctic"
157114,38.5,-51.5,2091-2100,ssp585,-29.28,-12.36,-14.28,11.2,13.01,"Indian Ocean, Antarctic"
157118,38.5,-50.5,2091-2100,ssp585,-33.19,-13.19,-14.15,6.98,14.19,"Indian Ocean, Antarctic"
157122,38.5,-49.5,2091-2100,ssp585,-39.08,-15.51,-17.15,6.46,15.27,"Indian Ocean, Antarctic"
157126,38.5,-48.5,2091-2100,ssp585,-42.02,-16.52,-15.75,1.63,15.14,"Indian Ocean, Antarctic"
157130,38.5,-47.5,2091-2100,ssp585,-43.59,-18.22,-17.17,1.04,15.12,"Indian Ocean, Antarctic"
157134,38.5,-46.5,2091-2100,ssp585,-41.51,-17.22,-17.09,2.9,15.64,"Indian Ocean, Antarctic"
157138,38.5,-45.5,2091-2100,ssp585,-41.44,-16.79,-18.41,7.4,16.07,"Indian Ocean, Antarctic"
157762,39.5,-69.5,2091-2100,ssp585,-11.43,27.51,27.45,66.52,38.97,"Indian Ocean, Antarctic"
157766,39.5,-68.5,2091-2100,ssp585,-5.92,39.95,39.31,89.66,33.85,"Indian Ocean, Antarctic"
157770,39.5,-67.5,2091-2100,ssp585,7.73,28.74,16.11,91.98,27.09,"Indian Ocean, Antarctic"
157774,39.5,-66.5,2091-2100,ssp585,-1.81,32.66,27.15,105.4,35.2,"Indian Ocean, Antarctic"
