rowid,longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name
80027,-68.5,-63.5,2041-2050,ssp126,-23.93,1.49,4.24,19.14,14.15,"Atlantic, Antarctic"
80031,-68.5,-62.5,2041-2050,ssp126,-17.89,-1.86,-0.82,13.05,8.47,"Atlantic, Antarctic"
80035,-68.5,-61.5,2041-2050,ssp126,-9.31,-3.2,-4.03,4.45,4.49,"Atlantic, Antarctic"
80039,-68.5,-60.5,2041-2050,ssp126,-11.25,-3.99,-4.55,1.91,4.31,"Atlantic, Antarctic"
80723,-67.5,-69.5,2041-2050,ssp126,-8.97,13.66,11.14,38.82,24,"Atlantic, Antarctic"
80727,-67.5,-68.5,2041-2050,ssp126,2.61,4.82,4.31,7.55,2.51,"Atlantic, Antarctic"
80731,-67.5,-67.5,2041-2050,ssp126,3.72,7.03,6.49,10.87,3.6,"Atlantic, Antarctic"
80735,-67.5,-66.5,2041-2050,ssp126,-22.43,2.34,6.1,33.16,16.21,"Atlantic, Antarctic"
80739,-67.5,-65.5,2041-2050,ssp126,-19.82,5.14,7.51,44.71,17.79,"Atlantic, Antarctic"
80743,-67.5,-64.5,2041-2050,ssp126,-25.71,5.65,13.45,27.86,18.92,"Atlantic, Antarctic"
80747,-67.5,-63.5,2041-2050,ssp126,-27.08,0.98,2.26,27.29,18.38,"Atlantic, Antarctic"
80751,-67.5,-62.5,2041-2050,ssp126,-24.44,-2.45,0.46,13.35,11.37,"Atlantic, Antarctic"
80755,-67.5,-61.5,2041-2050,ssp126,-15.84,-3.73,-2.68,5.48,6.98,"Atlantic, Antarctic"
80759,-67.5,-60.5,2041-2050,ssp126,-10.27,-2.49,-3.93,10.1,5.47,"Atlantic, Antarctic"
81451,-66.5,-67.5,2041-2050,ssp126,2.06,7.76,4.14,17.08,8.14,"Atlantic, Antarctic"
81455,-66.5,-66.5,2041-2050,ssp126,-17.07,4.74,2.67,44.57,18.21,"Atlantic, Antarctic"
81459,-66.5,-65.5,2041-2050,ssp126,-18.02,2.58,0.88,32.56,14.09,"Atlantic, Antarctic"
81463,-66.5,-64.5,2041-2050,ssp126,-19.79,3.27,-0.53,46.72,18.79,"Atlantic, Antarctic"
81467,-66.5,-63.5,2041-2050,ssp126,-29.05,2.87,6.06,24.66,19.94,"Atlantic, Antarctic"
81471,-66.5,-62.5,2041-2050,ssp126,-30.39,-0.98,1.64,17.51,15.54,"Atlantic, Antarctic"
81475,-66.5,-61.5,2041-2050,ssp126,-24.99,-3.02,-1.68,8.1,9.64,"Atlantic, Antarctic"
81479,-66.5,-60.5,2041-2050,ssp126,-16.25,-2.82,-2.35,7.09,6.76,"Atlantic, Antarctic"
82175,-65.5,-66.5,2041-2050,ssp126,1.87,4.59,3.59,8.3,3.33,"Atlantic, Antarctic"
82179,-65.5,-65.5,2041-2050,ssp126,-13.63,3.34,1.93,38.9,13.99,"Atlantic, Antarctic"
82183,-65.5,-64.5,2041-2050,ssp126,-17.68,4.41,5.31,24.63,13.6,"Atlantic, Antarctic"
82187,-65.5,-63.5,2041-2050,ssp126,-30.69,2.04,7.72,28.87,18.37,"Atlantic, Antarctic"
82191,-65.5,-62.5,2041-2050,ssp126,-34.08,1.25,5.21,19.52,16.91,"Atlantic, Antarctic"
82195,-65.5,-61.5,2041-2050,ssp126,-31.99,-2.93,0.06,12.98,12.88,"Atlantic, Antarctic"
82199,-65.5,-60.5,2041-2050,ssp126,-26.55,-2.94,-2.36,9.97,10.5,"Atlantic, Antarctic"
82899,-64.5,-65.5,2041-2050,ssp126,-12.94,3.36,0.48,39.69,15.84,"Atlantic, Antarctic"
82903,-64.5,-64.5,2041-2050,ssp126,-14.26,10.16,7.32,47.18,17.23,"Atlantic, Antarctic"
82907,-64.5,-63.5,2041-2050,ssp126,-21.16,8.57,13.09,37.62,17.18,"Atlantic, Antarctic"
82911,-64.5,-62.5,2041-2050,ssp126,-33.74,2.52,9.11,24.54,16.75,"Atlantic, Antarctic"
82915,-64.5,-61.5,2041-2050,ssp126,-34.64,-0.1,2.83,20.1,15.51,"Atlantic, Antarctic"
82919,-64.5,-60.5,2041-2050,ssp126,-32.1,-2.38,-0.34,13.25,12.5,"Atlantic, Antarctic"
83619,-63.5,-65.5,2041-2050,ssp126,2.37,7.26,4.34,15.08,6.84,"Atlantic, Antarctic"
83623,-63.5,-64.5,2041-2050,ssp126,8.27,15.21,14.87,22.48,7.11,"Atlantic, Antarctic"
83627,-63.5,-63.5,2041-2050,ssp126,-14.24,13,13.46,54.71,19.71,"Atlantic, Antarctic"
83631,-63.5,-62.5,2041-2050,ssp126,-30.66,6.72,12.97,31.71,17.24,"Atlantic, Antarctic"
83635,-63.5,-61.5,2041-2050,ssp126,-33.01,3.13,7.6,26.22,16.29,"Atlantic, Antarctic"
83639,-63.5,-60.5,2041-2050,ssp126,-32.59,0.84,3.54,18.14,14.47,"Atlantic, Antarctic"
84343,-62.5,-64.5,2041-2050,ssp126,5.14,11.91,11.51,19.1,6.99,"Atlantic, Antarctic"
84347,-62.5,-63.5,2041-2050,ssp126,-14.18,14.36,15.03,60.95,21.5,"Atlantic, Antarctic"
84351,-62.5,-62.5,2041-2050,ssp126,-19.2,14.18,21.09,44.16,20.67,"Atlantic, Antarctic"
84355,-62.5,-61.5,2041-2050,ssp126,-30.6,9.73,15.04,35.59,20.4,"Atlantic, Antarctic"
84359,-62.5,-60.5,2041-2050,ssp126,-31.51,4.33,7.28,23.73,16.48,"Atlantic, Antarctic"
85019,-61.5,-75.5,2041-2050,ssp126,-5.39,20.7,16.17,55.85,26.15,"Atlantic, Antarctic"
85023,-61.5,-74.5,2041-2050,ssp126,-1.07,10.93,4.85,29.01,15.94,"Atlantic, Antarctic"
85039,-61.5,-70.5,2041-2050,ssp126,-7.24,3.62,8.84,9.25,9.4,"Atlantic, Antarctic"
85043,-61.5,-69.5,2041-2050,ssp126,-12.84,-2.89,-1.91,5.09,7.48,"Atlantic, Antarctic"
85047,-61.5,-68.5,2041-2050,ssp126,-22.99,-2.12,-2.27,19.06,17.33,"Atlantic, Antarctic"
85059,-61.5,-65.5,2041-2050,ssp126,-4.25,1.09,2.78,4.73,4.72,"Atlantic, Antarctic"
85063,-61.5,-64.5,2041-2050,ssp126,6.52,13.45,8.53,25.31,10.32,"Atlantic, Antarctic"
85067,-61.5,-63.5,2041-2050,ssp126,-15.79,9.21,10.14,30.77,16.55,"Atlantic, Antarctic"
85071,-61.5,-62.5,2041-2050,ssp126,-12.16,14.2,13.07,53.09,20.28,"Atlantic, Antarctic"
85075,-61.5,-61.5,2041-2050,ssp126,-29.29,11.42,14.5,38.79,22.12,"Atlantic, Antarctic"
85079,-61.5,-60.5,2041-2050,ssp126,-31.33,4.15,6.8,24.41,16.86,"Atlantic, Antarctic"
85739,-60.5,-75.5,2041-2050,ssp126,-8.81,9.97,5.68,37.36,19.65,"Atlantic, Antarctic"
85743,-60.5,-74.5,2041-2050,ssp126,-10.82,20.85,7.67,78.66,36.06,"Atlantic, Antarctic"
85747,-60.5,-73.5,2041-2050,ssp126,-5.02,0.88,1.16,6.5,5.76,"Atlantic, Antarctic"
85751,-60.5,-72.5,2041-2050,ssp126,-5.86,4.76,7.57,12.59,9.54,"Atlantic, Antarctic"
85755,-60.5,-71.5,2041-2050,ssp126,-1.89,4.48,5.19,9.42,5.68,"Atlantic, Antarctic"
85759,-60.5,-70.5,2041-2050,ssp126,-4.36,12.76,5.16,50.61,21.65,"Atlantic, Antarctic"
85763,-60.5,-69.5,2041-2050,ssp126,-8.57,4.45,-3.39,37.2,18.81,"Atlantic, Antarctic"
85767,-60.5,-68.5,2041-2050,ssp126,-10.08,6.74,-0.74,48.76,23.81,"Atlantic, Antarctic"
85771,-60.5,-67.5,2041-2050,ssp126,-8.92,-2.06,-0.42,1.51,4.66,"Atlantic, Antarctic"
85775,-60.5,-66.5,2041-2050,ssp126,-8.8,-1.35,-0.03,3.46,5.31,"Atlantic, Antarctic"
85779,-60.5,-65.5,2041-2050,ssp126,-6.46,-1.49,-1.18,2.88,4.1,"Atlantic, Antarctic"
85783,-60.5,-64.5,2041-2050,ssp126,-10.89,-7.08,-6.33,-4.01,3.5,"Atlantic, Antarctic"
85787,-60.5,-63.5,2041-2050,ssp126,-15.6,5.96,6.19,29.07,15.11,"Atlantic, Antarctic"
85791,-60.5,-62.5,2041-2050,ssp126,-13.5,10.53,8.71,43.46,18.42,"Atlantic, Antarctic"
85795,-60.5,-61.5,2041-2050,ssp126,-27.8,9.87,11.97,39.47,21.21,"Atlantic, Antarctic"
85799,-60.5,-60.5,2041-2050,ssp126,-31.71,2.98,5.45,24.19,17.18,"Atlantic, Antarctic"
86459,-59.5,-75.5,2041-2050,ssp126,-12.38,11.81,7.42,44.8,24.1,"Atlantic, Antarctic"
86463,-59.5,-74.5,2041-2050,ssp126,-7.6,17.24,11.46,77.09,24.21,"Atlantic, Antarctic"
86467,-59.5,-73.5,2041-2050,ssp126,-8.85,16.92,4.57,62.52,28.42,"Atlantic, Antarctic"
86471,-59.5,-72.5,2041-2050,ssp126,-12.23,10.32,5.02,50.4,23.73,"Atlantic, Antarctic"
86475,-59.5,-71.5,2041-2050,ssp126,-8.81,10.49,-2.07,59.99,28.17,"Atlantic, Antarctic"
86479,-59.5,-70.5,2041-2050,ssp126,-59.17,-4.14,3.54,49.23,31.49,"Atlantic, Antarctic"
86483,-59.5,-69.5,2041-2050,ssp126,-50.84,-5.64,2.27,36.3,25.37,"Atlantic, Antarctic"
86487,-59.5,-68.5,2041-2050,ssp126,-61.64,-10.51,-4.21,36.35,27.45,"Atlantic, Antarctic"
86491,-59.5,-67.5,2041-2050,ssp126,-5.39,4.56,-0.86,26.92,13.05,"Atlantic, Antarctic"
86495,-59.5,-66.5,2041-2050,ssp126,-5.33,-1.2,-0.53,1.6,3,"Atlantic, Antarctic"
86499,-59.5,-65.5,2041-2050,ssp126,-35.62,-5.93,-3.33,46.6,23.42,"Atlantic, Antarctic"
86503,-59.5,-64.5,2041-2050,ssp126,-8.5,-3.08,-3.34,2.6,5.56,"Atlantic, Antarctic"
86507,-59.5,-63.5,2041-2050,ssp126,-14.61,2.92,1.15,22.07,15.41,"Atlantic, Antarctic"
86511,-59.5,-62.5,2041-2050,ssp126,-13.4,3.08,-1.01,25.8,12.46,"Atlantic, Antarctic"
86515,-59.5,-61.5,2041-2050,ssp126,-26.63,6.14,5.61,32.47,18.51,"Atlantic, Antarctic"
86519,-59.5,-60.5,2041-2050,ssp126,-31.54,2.85,4.56,24.74,18.1,"Atlantic, Antarctic"
87179,-58.5,-75.5,2041-2050,ssp126,-14.85,7.94,3.44,39.72,23.68,"Atlantic, Antarctic"
87183,-58.5,-74.5,2041-2050,ssp126,-12.39,15.27,6.75,74.04,25.08,"Atlantic, Antarctic"
87187,-58.5,-73.5,2041-2050,ssp126,-7.85,10.83,4.82,62.05,21.65,"Atlantic, Antarctic"
87191,-58.5,-72.5,2041-2050,ssp126,-36.16,2.61,3.61,53.91,24.45,"Atlantic, Antarctic"
87195,-58.5,-71.5,2041-2050,ssp126,-46.32,-1.5,2.73,55.12,29.23,"Atlantic, Antarctic"
87199,-58.5,-70.5,2041-2050,ssp126,-58.62,-2.93,5.14,37.23,31.61,"Atlantic, Antarctic"
87203,-58.5,-69.5,2041-2050,ssp126,-55.59,-6.06,0.87,30.36,25.51,"Atlantic, Antarctic"
87207,-58.5,-68.5,2041-2050,ssp126,-56.01,-10.01,-3.83,23.73,23.15,"Atlantic, Antarctic"
87211,-58.5,-67.5,2041-2050,ssp126,-45.25,-8.7,0.39,22.11,22.13,"Atlantic, Antarctic"
87215,-58.5,-66.5,2041-2050,ssp126,-38.37,-7.37,-2.46,22.17,17.92,"Atlantic, Antarctic"
87219,-58.5,-65.5,2041-2050,ssp126,-35.15,-5.87,-1.1,31.14,18.73,"Atlantic, Antarctic"
87223,-58.5,-64.5,2041-2050,ssp126,-7.36,-1.07,-0.2,4.36,5.91,"Atlantic, Antarctic"
87227,-58.5,-63.5,2041-2050,ssp126,6.1,7.6,7.13,9.56,1.77,"Atlantic, Antarctic"
87231,-58.5,-62.5,2041-2050,ssp126,-15.13,0.85,0.74,24.87,14.85,"Atlantic, Antarctic"
87235,-58.5,-61.5,2041-2050,ssp126,-15.07,5.23,-1.96,44.97,18.36,"Atlantic, Antarctic"
87239,-58.5,-60.5,2041-2050,ssp126,-30.17,4.81,4.35,29.37,19.53,"Atlantic, Antarctic"
87899,-57.5,-75.5,2041-2050,ssp126,-11.45,9.86,5.43,40.01,22.35,"Atlantic, Antarctic"
87903,-57.5,-74.5,2041-2050,ssp126,-17.22,12.26,4.9,72.35,26.93,"Atlantic, Antarctic"
87907,-57.5,-73.5,2041-2050,ssp126,-14.62,9.37,6.19,61.08,22.22,"Atlantic, Antarctic"
87911,-57.5,-72.5,2041-2050,ssp126,-28.8,4.9,4.66,51.34,23.99,"Atlantic, Antarctic"
87915,-57.5,-71.5,2041-2050,ssp126,-52.85,1.04,4.44,42.47,30.39,"Atlantic, Antarctic"
87919,-57.5,-70.5,2041-2050,ssp126,-58.81,-2.21,6.88,28.83,30.16,"Atlantic, Antarctic"
87923,-57.5,-69.5,2041-2050,ssp126,-50.26,-3.1,4.9,26.65,22.8,"Atlantic, Antarctic"
87927,-57.5,-68.5,2041-2050,ssp126,-46.17,-8.64,-1.73,10.53,17.52,"Atlantic, Antarctic"
87931,-57.5,-67.5,2041-2050,ssp126,-45.17,-7.46,-0.03,23.81,20.78,"Atlantic, Antarctic"
87935,-57.5,-66.5,2041-2050,ssp126,-43.24,-8.6,-5.17,19.28,17.12,"Atlantic, Antarctic"
87939,-57.5,-65.5,2041-2050,ssp126,-35.86,-4.88,-3.3,41.8,20.75,"Atlantic, Antarctic"
87943,-57.5,-64.5,2041-2050,ssp126,-0.57,1.34,-0.15,4.73,2.95,"Atlantic, Antarctic"
87947,-57.5,-63.5,2041-2050,ssp126,-3.59,-1.17,-2.39,2.46,3.2,"Atlantic, Antarctic"
87951,-57.5,-62.5,2041-2050,ssp126,-22.2,-5.41,-5.81,15.64,10.98,"Atlantic, Antarctic"
87955,-57.5,-61.5,2041-2050,ssp126,-14.75,-0.53,-3.07,27.93,12.62,"Atlantic, Antarctic"
87959,-57.5,-60.5,2041-2050,ssp126,-28.13,5.93,2.36,33.17,19.98,"Atlantic, Antarctic"
88619,-56.5,-75.5,2041-2050,ssp126,-11.91,22.04,11.47,77.1,35,"Atlantic, Antarctic"
88623,-56.5,-74.5,2041-2050,ssp126,-27.32,11.63,5.86,67.68,26.45,"Atlantic, Antarctic"
88627,-56.5,-73.5,2041-2050,ssp126,-28.83,7.82,4.22,56.22,23.77,"Atlantic, Antarctic"
88631,-56.5,-72.5,2041-2050,ssp126,-42.64,4.68,2.2,45.31,26.68,"Atlantic, Antarctic"
88635,-56.5,-71.5,2041-2050,ssp126,-56.23,1.26,6.03,39.66,30.68,"Atlantic, Antarctic"
88639,-56.5,-70.5,2041-2050,ssp126,-51.6,-1.79,6.48,31.37,27.49,"Atlantic, Antarctic"
88643,-56.5,-69.5,2041-2050,ssp126,-42.99,-1.76,5.56,15.3,18.2,"Atlantic, Antarctic"
88647,-56.5,-68.5,2041-2050,ssp126,-34.87,-5.51,0.01,9.92,14.25,"Atlantic, Antarctic"
88651,-56.5,-67.5,2041-2050,ssp126,-42.7,-8.22,-3.37,15.36,17.11,"Atlantic, Antarctic"
88655,-56.5,-66.5,2041-2050,ssp126,-39.9,-8.54,-3.49,16.7,16.29,"Atlantic, Antarctic"
88659,-56.5,-65.5,2041-2050,ssp126,-42.28,-5.56,-0.02,34.88,20.78,"Atlantic, Antarctic"
88663,-56.5,-64.5,2041-2050,ssp126,-3.99,-1.15,-2.44,4.28,3.79,"Atlantic, Antarctic"
88667,-56.5,-63.5,2041-2050,ssp126,-6.24,-1.64,-2.84,4.15,5.3,"Atlantic, Antarctic"
88671,-56.5,-62.5,2041-2050,ssp126,-29.01,-6.4,-5.07,16,12.74,"Atlantic, Antarctic"
88675,-56.5,-61.5,2041-2050,ssp126,-14.45,-4.1,-5.56,19.97,10.26,"Atlantic, Antarctic"
88679,-56.5,-60.5,2041-2050,ssp126,-25.82,1.78,-0.85,25.61,15.33,"Atlantic, Antarctic"
89335,-55.5,-76.5,2041-2050,ssp126,-8.18,0.54,1.14,8.06,7.41,"Atlantic, Antarctic"
89339,-55.5,-75.5,2041-2050,ssp126,-11.91,17.88,10.7,71.68,22.78,"Atlantic, Antarctic"
89343,-55.5,-74.5,2041-2050,ssp126,-30.73,8.35,3.54,65.63,26.01,"Atlantic, Antarctic"
89347,-55.5,-73.5,2041-2050,ssp126,-41.75,4.68,4.09,48.06,25.44,"Atlantic, Antarctic"
89351,-55.5,-72.5,2041-2050,ssp126,-51.61,0.51,1.59,38.18,28.14,"Atlantic, Antarctic"
89355,-55.5,-71.5,2041-2050,ssp126,-49.68,0.87,8.47,36.87,26.63,"Atlantic, Antarctic"
89359,-55.5,-70.5,2041-2050,ssp126,-37.12,3.07,11.27,33.45,22.66,"Atlantic, Antarctic"
89363,-55.5,-69.5,2041-2050,ssp126,-32.57,2.78,6.03,26.58,17.15,"Atlantic, Antarctic"
89367,-55.5,-68.5,2041-2050,ssp126,-34.09,-1.84,2.91,13.94,14.31,"Atlantic, Antarctic"
89371,-55.5,-67.5,2041-2050,ssp126,-41.05,-6.87,-1.97,10.79,16.59,"Atlantic, Antarctic"
89375,-55.5,-66.5,2041-2050,ssp126,-44.54,-11.38,-5.86,4.25,15.38,"Atlantic, Antarctic"
89379,-55.5,-65.5,2041-2050,ssp126,-42.59,-6.72,0.46,20.32,19.49,"Atlantic, Antarctic"
89383,-55.5,-64.5,2041-2050,ssp126,-33.01,-5.02,-1.18,29.84,19.01,"Atlantic, Antarctic"
89387,-55.5,-63.5,2041-2050,ssp126,-1.72,0.83,0.26,3.94,2.87,"Atlantic, Antarctic"
89391,-55.5,-62.5,2041-2050,ssp126,-33.28,-8.09,-4.51,10.6,13.06,"Atlantic, Antarctic"
89395,-55.5,-61.5,2041-2050,ssp126,-18.34,-4.33,-6.57,11.36,8.58,"Atlantic, Antarctic"
89399,-55.5,-60.5,2041-2050,ssp126,-24.41,3.13,-0.11,23.72,16.39,"Atlantic, Antarctic"
90055,-54.5,-76.5,2041-2050,ssp126,-13.77,2.4,5.34,12.7,12.24,"Atlantic, Antarctic"
90059,-54.5,-75.5,2041-2050,ssp126,-9.46,14.93,9.57,62.6,19.59,"Atlantic, Antarctic"
90063,-54.5,-74.5,2041-2050,ssp126,-31.39,7.95,3.29,54.27,22.48,"Atlantic, Antarctic"
90067,-54.5,-73.5,2041-2050,ssp126,-47.92,3.2,3.98,44.65,25.87,"Atlantic, Antarctic"
90071,-54.5,-72.5,2041-2050,ssp126,-49.85,0.84,2.84,35.64,25.86,"Atlantic, Antarctic"
90075,-54.5,-71.5,2041-2050,ssp126,-40.1,3.41,8.32,40.6,23.68,"Atlantic, Antarctic"
90079,-54.5,-70.5,2041-2050,ssp126,-21.9,7.62,11.04,35.92,16.86,"Atlantic, Antarctic"
90083,-54.5,-69.5,2041-2050,ssp126,-19.39,5.36,5.13,27.94,12.59,"Atlantic, Antarctic"
90087,-54.5,-68.5,2041-2050,ssp126,-22,1.55,2.22,24.43,12.49,"Atlantic, Antarctic"
90091,-54.5,-67.5,2041-2050,ssp126,-33.31,-6.31,-3.48,16.17,14.76,"Atlantic, Antarctic"
90095,-54.5,-66.5,2041-2050,ssp126,-36.55,-10.53,-7.63,14.49,14.97,"Atlantic, Antarctic"
90099,-54.5,-65.5,2041-2050,ssp126,-40.62,-10.28,-4.62,12.17,16.5,"Atlantic, Antarctic"
90103,-54.5,-64.5,2041-2050,ssp126,-37.39,-9.04,-4.45,10.52,16.53,"Atlantic, Antarctic"
90107,-54.5,-63.5,2041-2050,ssp126,-5.13,2.37,3.17,8.27,5.65,"Atlantic, Antarctic"
90111,-54.5,-62.5,2041-2050,ssp126,-33.34,-8.4,-2.31,5.93,13.11,"Atlantic, Antarctic"
90115,-54.5,-61.5,2041-2050,ssp126,-20.76,-3.9,-3,7.03,8.06,"Atlantic, Antarctic"
90119,-54.5,-60.5,2041-2050,ssp126,-21.93,1.3,-0.33,21.04,15.22,"Atlantic, Antarctic"
90775,-53.5,-76.5,2041-2050,ssp126,-11.51,3.13,6.38,11.28,10.74,"Atlantic, Antarctic"
90779,-53.5,-75.5,2041-2050,ssp126,-7.09,12.12,6.92,51.48,16.59,"Atlantic, Antarctic"
90783,-53.5,-74.5,2041-2050,ssp126,-31.11,6.4,3.51,53.64,23.34,"Atlantic, Antarctic"
90787,-53.5,-73.5,2041-2050,ssp126,-49.43,2.98,4.33,39.3,24.78,"Atlantic, Antarctic"
90791,-53.5,-72.5,2041-2050,ssp126,-42.32,3.35,5.31,37.08,23.44,"Atlantic, Antarctic"
90795,-53.5,-71.5,2041-2050,ssp126,-25.61,8.59,8.54,46.64,19.77,"Atlantic, Antarctic"
90799,-53.5,-70.5,2041-2050,ssp126,-8.42,9.05,7.52,39.51,14.71,"Atlantic, Antarctic"
90803,-53.5,-69.5,2041-2050,ssp126,-14.62,4.75,7.33,23.98,11.68,"Atlantic, Antarctic"
90807,-53.5,-68.5,2041-2050,ssp126,-16.3,0.95,-0.61,18.1,10.91,"Atlantic, Antarctic"
90811,-53.5,-67.5,2041-2050,ssp126,-30.94,-8.1,-6.65,14.08,14.21,"Atlantic, Antarctic"
90815,-53.5,-66.5,2041-2050,ssp126,-37.77,-11.07,-8.18,17.04,15.42,"Atlantic, Antarctic"
90819,-53.5,-65.5,2041-2050,ssp126,-40.7,-9.02,-6.25,24.22,18.56,"Atlantic, Antarctic"
90823,-53.5,-64.5,2041-2050,ssp126,-38.08,-8.51,-12.09,31.35,20.8,"Atlantic, Antarctic"
90827,-53.5,-63.5,2041-2050,ssp126,-31.56,-9.36,-8.06,13.38,16.39,"Atlantic, Antarctic"
90831,-53.5,-62.5,2041-2050,ssp126,-28.55,-7.24,-4.81,8.84,11.68,"Atlantic, Antarctic"
90835,-53.5,-61.5,2041-2050,ssp126,-19.99,-3.39,-3.8,6.98,8.03,"Atlantic, Antarctic"
90839,-53.5,-60.5,2041-2050,ssp126,-18.65,-3.55,-2.47,10.54,10.27,"Atlantic, Antarctic"
91495,-52.5,-76.5,2041-2050,ssp126,-7.31,15.51,10.72,49.68,21.48,"Atlantic, Antarctic"
91499,-52.5,-75.5,2041-2050,ssp126,-8.63,10.9,8.1,44.09,15.41,"Atlantic, Antarctic"
91503,-52.5,-74.5,2041-2050,ssp126,-31.46,7.79,7.66,48.31,21.55,"Atlantic, Antarctic"
91507,-52.5,-73.5,2041-2050,ssp126,-47.76,2.46,4.52,35.96,24.57,"Atlantic, Antarctic"
91511,-52.5,-72.5,2041-2050,ssp126,-34.34,6.78,8.08,43.09,22.62,"Atlantic, Antarctic"
91515,-52.5,-71.5,2041-2050,ssp126,-9.91,14.02,11.39,50.66,16.94,"Atlantic, Antarctic"
91519,-52.5,-70.5,2041-2050,ssp126,-17.12,9.75,11.08,38.23,16.26,"Atlantic, Antarctic"
91523,-52.5,-69.5,2041-2050,ssp126,-17.7,5.21,8.46,20.56,11.52,"Atlantic, Antarctic"
91527,-52.5,-68.5,2041-2050,ssp126,-20.22,-0.49,2.49,11.23,9.94,"Atlantic, Antarctic"
91531,-52.5,-67.5,2041-2050,ssp126,-30.21,-10.61,-8.44,5.55,12.68,"Atlantic, Antarctic"
91535,-52.5,-66.5,2041-2050,ssp126,-35.66,-13.05,-10.14,11.53,14.83,"Atlantic, Antarctic"
91539,-52.5,-65.5,2041-2050,ssp126,-36.77,-10.84,-12.76,22.8,17.32,"Atlantic, Antarctic"
91543,-52.5,-64.5,2041-2050,ssp126,-39.31,-10.15,-10.53,25.43,19.03,"Atlantic, Antarctic"
91547,-52.5,-63.5,2041-2050,ssp126,-29.28,-7.99,-6.27,12.67,15.1,"Atlantic, Antarctic"
91551,-52.5,-62.5,2041-2050,ssp126,-22.54,-4.2,-9.22,16.84,13.03,"Atlantic, Antarctic"
91555,-52.5,-61.5,2041-2050,ssp126,-16.9,-2.59,-4.91,10.92,8.71,"Atlantic, Antarctic"
91559,-52.5,-60.5,2041-2050,ssp126,-15.63,-1.86,-1.07,10.9,8.85,"Atlantic, Antarctic"
92211,-51.5,-77.5,2041-2050,ssp126,3.58,10.45,6.98,24.26,9.73,"Atlantic, Antarctic"
92215,-51.5,-76.5,2041-2050,ssp126,-4.39,12.67,9.38,41.16,13.48,"Atlantic, Antarctic"
92219,-51.5,-75.5,2041-2050,ssp126,-7.87,10.33,7.65,40.89,14.99,"Atlantic, Antarctic"
92223,-51.5,-74.5,2041-2050,ssp126,-30.57,6.59,3.58,45.21,20.63,"Atlantic, Antarctic"
92227,-51.5,-73.5,2041-2050,ssp126,-44.1,2.58,3.99,35.07,23.51,"Atlantic, Antarctic"
92231,-51.5,-72.5,2041-2050,ssp126,-28.01,8.73,10.89,45.41,20.11,"Atlantic, Antarctic"
92235,-51.5,-71.5,2041-2050,ssp126,-9.05,15.73,14.01,52.12,16.74,"Atlantic, Antarctic"
92239,-51.5,-70.5,2041-2050,ssp126,-13.97,10.84,12.91,36.61,14.41,"Atlantic, Antarctic"
92243,-51.5,-69.5,2041-2050,ssp126,-12.7,6.76,7.18,19.5,10.01,"Atlantic, Antarctic"
92247,-51.5,-68.5,2041-2050,ssp126,-20.84,-1.83,-0.57,9.73,10.07,"Atlantic, Antarctic"
92251,-51.5,-67.5,2041-2050,ssp126,-27.61,-9.27,-6.33,6.09,11.87,"Atlantic, Antarctic"
