rowid,longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name
79282,-69.5,-69.5,2091-2100,ssp585,-15.8,12.75,12.75,41.31,40.38,"Atlantic, Antarctic"
79286,-69.5,-68.5,2091-2100,ssp585,-28.36,15.29,2.97,86,36.93,"Atlantic, Antarctic"
79290,-69.5,-67.5,2091-2100,ssp585,-8.87,15.43,14.13,46.22,17.7,"Atlantic, Antarctic"
79294,-69.5,-66.5,2091-2100,ssp585,-4.23,26.53,27.22,56.37,22.66,"Atlantic, Antarctic"
79298,-69.5,-65.5,2091-2100,ssp585,-1.24,25.22,33.69,50.19,18.57,"Atlantic, Antarctic"
79302,-69.5,-64.5,2091-2100,ssp585,-19.42,12.1,19.23,38.36,22.8,"Atlantic, Antarctic"
79306,-69.5,-63.5,2091-2100,ssp585,-25.48,1.28,3.01,33.91,17.7,"Atlantic, Antarctic"
79310,-69.5,-62.5,2091-2100,ssp585,-20.39,-8.85,-9.96,14.92,10.17,"Atlantic, Antarctic"
79314,-69.5,-61.5,2091-2100,ssp585,-18.55,-11.25,-13.22,-0.12,6.61,"Atlantic, Antarctic"
79318,-69.5,-60.5,2091-2100,ssp585,-19.96,-12.21,-16.5,2.83,8.32,"Atlantic, Antarctic"
79998,-68.5,-70.5,2091-2100,ssp585,-19.31,51.77,60.51,114.12,67.14,"Atlantic, Antarctic"
80002,-68.5,-69.5,2091-2100,ssp585,-21.73,38.03,39.7,96.13,58.95,"Atlantic, Antarctic"
80006,-68.5,-68.5,2091-2100,ssp585,-28.94,4.97,-6.56,51.15,28.88,"Atlantic, Antarctic"
80010,-68.5,-67.5,2091-2100,ssp585,-7.36,13.36,22.31,25.13,18,"Atlantic, Antarctic"
80014,-68.5,-66.5,2091-2100,ssp585,-8.77,14.3,14.71,35.34,15.15,"Atlantic, Antarctic"
80018,-68.5,-65.5,2091-2100,ssp585,1.18,21.43,25.57,44.19,14.3,"Atlantic, Antarctic"
80022,-68.5,-64.5,2091-2100,ssp585,-8.47,15.92,21.53,35.65,18.03,"Atlantic, Antarctic"
80026,-68.5,-63.5,2091-2100,ssp585,-27.61,0.52,4.71,25.16,16.86,"Atlantic, Antarctic"
80030,-68.5,-62.5,2091-2100,ssp585,-25.34,-7.91,-8.39,11.02,10.74,"Atlantic, Antarctic"
80034,-68.5,-61.5,2091-2100,ssp585,-20.21,-9.88,-10.74,9.77,9.01,"Atlantic, Antarctic"
80038,-68.5,-60.5,2091-2100,ssp585,-19.52,-11.49,-15.14,6.06,8.53,"Atlantic, Antarctic"
80722,-67.5,-69.5,2091-2100,ssp585,-14.15,14.43,16.53,40.9,27.59,"Atlantic, Antarctic"
80726,-67.5,-68.5,2091-2100,ssp585,-11.93,9.11,15.54,23.71,18.67,"Atlantic, Antarctic"
80730,-67.5,-67.5,2091-2100,ssp585,-8.45,10.53,14.92,25.13,17.21,"Atlantic, Antarctic"
80734,-67.5,-66.5,2091-2100,ssp585,-21.27,6.88,3.39,45.06,18.57,"Atlantic, Antarctic"
80738,-67.5,-65.5,2091-2100,ssp585,1.21,23.39,24.45,64.36,19.03,"Atlantic, Antarctic"
80742,-67.5,-64.5,2091-2100,ssp585,-0.26,23.6,25.69,42.45,12.69,"Atlantic, Antarctic"
80746,-67.5,-63.5,2091-2100,ssp585,-23.27,5.92,8.51,32.76,16.33,"Atlantic, Antarctic"
80750,-67.5,-62.5,2091-2100,ssp585,-29.43,-6.07,-4.59,16.69,12.72,"Atlantic, Antarctic"
80754,-67.5,-61.5,2091-2100,ssp585,-25.1,-10.21,-9.91,12.65,10,"Atlantic, Antarctic"
80758,-67.5,-60.5,2091-2100,ssp585,-20.41,-10,-12.71,11.83,10.09,"Atlantic, Antarctic"
81450,-66.5,-67.5,2091-2100,ssp585,-2.54,5.31,-1.34,19.81,12.57,"Atlantic, Antarctic"
81454,-66.5,-66.5,2091-2100,ssp585,-19.52,7.74,-2.1,78.79,31.4,"Atlantic, Antarctic"
81458,-66.5,-65.5,2091-2100,ssp585,-8.72,16.2,19.53,33.86,14.04,"Atlantic, Antarctic"
81462,-66.5,-64.5,2091-2100,ssp585,3.72,30.19,33.59,48.12,15.57,"Atlantic, Antarctic"
81466,-66.5,-63.5,2091-2100,ssp585,-10.46,17.46,20.68,42.42,15.91,"Atlantic, Antarctic"
81470,-66.5,-62.5,2091-2100,ssp585,-29.31,-0.71,4.66,18.28,13.52,"Atlantic, Antarctic"
81474,-66.5,-61.5,2091-2100,ssp585,-29.11,-7.6,-7.54,9.42,11.31,"Atlantic, Antarctic"
81478,-66.5,-60.5,2091-2100,ssp585,-24.58,-9.5,-10.06,6.15,9.4,"Atlantic, Antarctic"
82174,-65.5,-66.5,2091-2100,ssp585,-0.8,10.65,16.32,16.44,9.92,"Atlantic, Antarctic"
82178,-65.5,-65.5,2091-2100,ssp585,-10.08,8.98,2.34,47.75,16.43,"Atlantic, Antarctic"
82182,-65.5,-64.5,2091-2100,ssp585,3.24,29.01,31.81,53.58,19.3,"Atlantic, Antarctic"
82186,-65.5,-63.5,2091-2100,ssp585,4.64,25.51,25.82,44.07,11.28,"Atlantic, Antarctic"
82190,-65.5,-62.5,2091-2100,ssp585,-21.13,7.54,11.31,24.3,13.47,"Atlantic, Antarctic"
82194,-65.5,-61.5,2091-2100,ssp585,-26.88,-3.06,-2,13.6,11.77,"Atlantic, Antarctic"
82198,-65.5,-60.5,2091-2100,ssp585,-26.35,-4.79,-5.54,14.37,12.15,"Atlantic, Antarctic"
82898,-64.5,-65.5,2091-2100,ssp585,-16.41,3.47,-4.21,45.19,20.65,"Atlantic, Antarctic"
82902,-64.5,-64.5,2091-2100,ssp585,-0.29,23.84,17.79,57.09,21.18,"Atlantic, Antarctic"
82906,-64.5,-63.5,2091-2100,ssp585,-5.07,31.86,31.21,60.3,19.13,"Atlantic, Antarctic"
82910,-64.5,-62.5,2091-2100,ssp585,-10.72,18.92,17.77,41.71,15.33,"Atlantic, Antarctic"
82914,-64.5,-61.5,2091-2100,ssp585,-19.76,5.82,6.36,28.18,14.52,"Atlantic, Antarctic"
82918,-64.5,-60.5,2091-2100,ssp585,-23.66,1.15,0.92,18.42,12.74,"Atlantic, Antarctic"
83618,-63.5,-65.5,2091-2100,ssp585,-3.98,13.98,21.46,24.45,15.62,"Atlantic, Antarctic"
83622,-63.5,-64.5,2091-2100,ssp585,-1.5,24.18,34.83,39.21,22.35,"Atlantic, Antarctic"
83626,-63.5,-63.5,2091-2100,ssp585,-6.55,34.27,35.41,66.32,24.24,"Atlantic, Antarctic"
83630,-63.5,-62.5,2091-2100,ssp585,-9.31,29.11,26.64,60.72,20.62,"Atlantic, Antarctic"
83634,-63.5,-61.5,2091-2100,ssp585,-16,15.5,17.16,36.26,15.15,"Atlantic, Antarctic"
83638,-63.5,-60.5,2091-2100,ssp585,-23.09,9.83,10.28,34.88,16.56,"Atlantic, Antarctic"
84342,-62.5,-64.5,2091-2100,ssp585,-4.86,17.34,26.85,30.04,19.29,"Atlantic, Antarctic"
84346,-62.5,-63.5,2091-2100,ssp585,-9.98,25.91,20.95,74.53,26.18,"Atlantic, Antarctic"
84350,-62.5,-62.5,2091-2100,ssp585,-14.54,35.24,42.4,62.75,26.97,"Atlantic, Antarctic"
84354,-62.5,-61.5,2091-2100,ssp585,-17.64,25.19,23.67,59.33,23.37,"Atlantic, Antarctic"
84358,-62.5,-60.5,2091-2100,ssp585,-26.64,14.54,17.37,47.84,22.36,"Atlantic, Antarctic"
85018,-61.5,-75.5,2091-2100,ssp585,-7.65,139.17,142.62,279.1,120.17,"Atlantic, Antarctic"
85022,-61.5,-74.5,2091-2100,ssp585,-23.14,78.97,57.3,202.75,114.49,"Atlantic, Antarctic"
85038,-61.5,-70.5,2091-2100,ssp585,-25.72,21.8,44.5,46.63,41.17,"Atlantic, Antarctic"
85042,-61.5,-69.5,2091-2100,ssp585,-26.3,26.48,41.06,50.09,35.45,"Atlantic, Antarctic"
85046,-61.5,-68.5,2091-2100,ssp585,-41.86,42.64,57.36,97.69,59.87,"Atlantic, Antarctic"
85058,-61.5,-65.5,2091-2100,ssp585,-20.02,-13.85,-16.38,-5.14,7.76,"Atlantic, Antarctic"
85062,-61.5,-64.5,2091-2100,ssp585,-1.59,14.4,16.24,28.55,15.15,"Atlantic, Antarctic"
85066,-61.5,-63.5,2091-2100,ssp585,-14.76,12.97,10.67,51.89,20.58,"Atlantic, Antarctic"
85070,-61.5,-62.5,2091-2100,ssp585,-9.1,30.11,27.8,81.41,25.85,"Atlantic, Antarctic"
85074,-61.5,-61.5,2091-2100,ssp585,-20.62,22.76,23.66,63.07,24.25,"Atlantic, Antarctic"
85078,-61.5,-60.5,2091-2100,ssp585,-31.23,11.96,11.99,48.04,23.26,"Atlantic, Antarctic"
85738,-60.5,-75.5,2091-2100,ssp585,-38.16,54.89,58.4,140.92,75.21,"Atlantic, Antarctic"
85742,-60.5,-74.5,2091-2100,ssp585,-45.67,99.05,95.76,223.86,106.52,"Atlantic, Antarctic"
85746,-60.5,-73.5,2091-2100,ssp585,-26.93,32.28,49.73,74.05,52.7,"Atlantic, Antarctic"
85750,-60.5,-72.5,2091-2100,ssp585,-40.6,22.37,53.35,54.36,54.54,"Atlantic, Antarctic"
85754,-60.5,-71.5,2091-2100,ssp585,-37.59,31.2,48.2,65.97,47.48,"Atlantic, Antarctic"
85758,-60.5,-70.5,2091-2100,ssp585,-25.05,70.76,62.38,177,72.29,"Atlantic, Antarctic"
85762,-60.5,-69.5,2091-2100,ssp585,-28.49,44.75,42.05,128.88,55.92,"Atlantic, Antarctic"
85766,-60.5,-68.5,2091-2100,ssp585,-28.07,39.37,26.92,155.58,68.95,"Atlantic, Antarctic"
85770,-60.5,-67.5,2091-2100,ssp585,-24.82,6.5,11.93,26.96,22.86,"Atlantic, Antarctic"
85774,-60.5,-66.5,2091-2100,ssp585,-29.58,-2.26,1.96,16.63,19.98,"Atlantic, Antarctic"
85778,-60.5,-65.5,2091-2100,ssp585,-18.92,-9.92,-10.22,-0.31,7.61,"Atlantic, Antarctic"
85782,-60.5,-64.5,2091-2100,ssp585,-34.61,-27.42,-24.48,-23.17,6.26,"Atlantic, Antarctic"
85786,-60.5,-63.5,2091-2100,ssp585,-17.47,8.58,5.22,46.06,22.31,"Atlantic, Antarctic"
85790,-60.5,-62.5,2091-2100,ssp585,-11.16,20.19,17.32,57.5,22.74,"Atlantic, Antarctic"
85794,-60.5,-61.5,2091-2100,ssp585,-21.82,17.12,19.22,52.25,20.53,"Atlantic, Antarctic"
85798,-60.5,-60.5,2091-2100,ssp585,-34.76,10.36,11.21,43.66,24.29,"Atlantic, Antarctic"
86458,-59.5,-75.5,2091-2100,ssp585,-38.69,51.03,51.08,140.63,74.22,"Atlantic, Antarctic"
86462,-59.5,-74.5,2091-2100,ssp585,-42.05,99.88,102.66,221.33,85.07,"Atlantic, Antarctic"
86466,-59.5,-73.5,2091-2100,ssp585,-35.67,86.5,90.59,192.6,88.5,"Atlantic, Antarctic"
86470,-59.5,-72.5,2091-2100,ssp585,-38.91,63.18,63.81,158.82,71.17,"Atlantic, Antarctic"
86474,-59.5,-71.5,2091-2100,ssp585,-34.58,68.15,56.84,180.72,77.5,"Atlantic, Antarctic"
86478,-59.5,-70.5,2091-2100,ssp585,-17.69,52.79,41.92,157.1,51.11,"Atlantic, Antarctic"
86482,-59.5,-69.5,2091-2100,ssp585,-21.8,39.33,33.38,123.04,42.27,"Atlantic, Antarctic"
86486,-59.5,-68.5,2091-2100,ssp585,-21.94,26.73,20.73,133.66,44.28,"Atlantic, Antarctic"
86490,-59.5,-67.5,2091-2100,ssp585,-17.82,30.63,16.28,102.94,44.81,"Atlantic, Antarctic"
86494,-59.5,-66.5,2091-2100,ssp585,-19.04,4.5,8.98,19.09,16.4,"Atlantic, Antarctic"
86498,-59.5,-65.5,2091-2100,ssp585,-13.98,21.74,-1.26,164.8,53.81,"Atlantic, Antarctic"
86502,-59.5,-64.5,2091-2100,ssp585,-30.32,-20.96,-22.98,-9.57,10.52,"Atlantic, Antarctic"
86506,-59.5,-63.5,2091-2100,ssp585,-21.89,6.07,2.02,43.7,23.65,"Atlantic, Antarctic"
86510,-59.5,-62.5,2091-2100,ssp585,-12.65,8.63,6.62,32.57,14.6,"Atlantic, Antarctic"
86514,-59.5,-61.5,2091-2100,ssp585,-23.19,10.89,10.01,39.31,18.59,"Atlantic, Antarctic"
86518,-59.5,-60.5,2091-2100,ssp585,-37.09,8.04,10.39,39.65,23.88,"Atlantic, Antarctic"
87178,-58.5,-75.5,2091-2100,ssp585,-48.64,36.27,39.75,114.21,66.71,"Atlantic, Antarctic"
87182,-58.5,-74.5,2091-2100,ssp585,-37.12,107.19,94.87,246.12,93.46,"Atlantic, Antarctic"
87186,-58.5,-73.5,2091-2100,ssp585,-28.72,83.03,71.21,190.44,70.6,"Atlantic, Antarctic"
87190,-58.5,-72.5,2091-2100,ssp585,-24.73,66.63,59.64,163.66,56.18,"Atlantic, Antarctic"
87194,-58.5,-71.5,2091-2100,ssp585,-18.6,66.64,51.65,172.41,58.4,"Atlantic, Antarctic"
87198,-58.5,-70.5,2091-2100,ssp585,-12.25,65.25,50.06,145.39,55.24,"Atlantic, Antarctic"
87202,-58.5,-69.5,2091-2100,ssp585,-12.56,46.82,39.89,109.42,38.2,"Atlantic, Antarctic"
87206,-58.5,-68.5,2091-2100,ssp585,-11.65,30.2,26.77,104.93,36.23,"Atlantic, Antarctic"
87210,-58.5,-67.5,2091-2100,ssp585,-21.55,23.06,20.77,98.34,34.39,"Atlantic, Antarctic"
87214,-58.5,-66.5,2091-2100,ssp585,-6.81,24.17,20.3,97.96,31.33,"Atlantic, Antarctic"
87218,-58.5,-65.5,2091-2100,ssp585,-7.23,24.27,5.24,131.98,43.08,"Atlantic, Antarctic"
87222,-58.5,-64.5,2091-2100,ssp585,-18.93,-13.43,-17.47,-3.88,8.3,"Atlantic, Antarctic"
87226,-58.5,-63.5,2091-2100,ssp585,3.25,10.31,13.25,14.44,6.15,"Atlantic, Antarctic"
87230,-58.5,-62.5,2091-2100,ssp585,-16.27,4.4,2.88,30.74,17.7,"Atlantic, Antarctic"
87234,-58.5,-61.5,2091-2100,ssp585,-13.03,10.46,4.42,58.29,20.89,"Atlantic, Antarctic"
87238,-58.5,-60.5,2091-2100,ssp585,-38.25,7.9,9.93,38.64,24.65,"Atlantic, Antarctic"
87898,-57.5,-75.5,2091-2100,ssp585,-32.18,42.59,45.65,111.24,58.68,"Atlantic, Antarctic"
87902,-57.5,-74.5,2091-2100,ssp585,-39.68,105.78,95.32,241.33,92.59,"Atlantic, Antarctic"
87906,-57.5,-73.5,2091-2100,ssp585,-30.32,92.62,69.46,183.5,77.33,"Atlantic, Antarctic"
87910,-57.5,-72.5,2091-2100,ssp585,-15.67,88.51,80.24,179.65,64.58,"Atlantic, Antarctic"
87914,-57.5,-71.5,2091-2100,ssp585,-6.7,86.02,69.94,175.37,63.91,"Atlantic, Antarctic"
87918,-57.5,-70.5,2091-2100,ssp585,-11.38,71.24,57.59,166.89,57.03,"Atlantic, Antarctic"
87922,-57.5,-69.5,2091-2100,ssp585,-4.44,52.78,50.89,99.21,35.86,"Atlantic, Antarctic"
87926,-57.5,-68.5,2091-2100,ssp585,-9.46,33.85,32.66,68.53,26.6,"Atlantic, Antarctic"
87930,-57.5,-67.5,2091-2100,ssp585,-7.98,27.4,25.16,103.97,34.66,"Atlantic, Antarctic"
87934,-57.5,-66.5,2091-2100,ssp585,0.43,25.6,18.99,90.15,28.77,"Atlantic, Antarctic"
87938,-57.5,-65.5,2091-2100,ssp585,-0.8,28.82,9.93,152.46,47.67,"Atlantic, Antarctic"
87942,-57.5,-64.5,2091-2100,ssp585,-8.36,-4.34,-6.75,2.07,5.61,"Atlantic, Antarctic"
87946,-57.5,-63.5,2091-2100,ssp585,-13.1,-4.9,-8.2,6.59,10.25,"Atlantic, Antarctic"
87950,-57.5,-62.5,2091-2100,ssp585,-15.65,-0.48,-0.35,22.42,12.77,"Atlantic, Antarctic"
87954,-57.5,-61.5,2091-2100,ssp585,-13.52,4.99,5.88,28.82,12.69,"Atlantic, Antarctic"
87958,-57.5,-60.5,2091-2100,ssp585,-39.07,7.74,8.94,40.42,25.2,"Atlantic, Antarctic"
88618,-56.5,-75.5,2091-2100,ssp585,-36.75,75.87,53.08,212.96,92.33,"Atlantic, Antarctic"
88622,-56.5,-74.5,2091-2100,ssp585,-30.76,116.8,111.66,251.9,96.05,"Atlantic, Antarctic"
88626,-56.5,-73.5,2091-2100,ssp585,-24.69,104.02,94.02,218.46,83.37,"Atlantic, Antarctic"
88630,-56.5,-72.5,2091-2100,ssp585,-8.76,109.75,110.69,199.73,77.97,"Atlantic, Antarctic"
88634,-56.5,-71.5,2091-2100,ssp585,-0.25,94.57,82.23,191.14,66.77,"Atlantic, Antarctic"
88638,-56.5,-70.5,2091-2100,ssp585,-3.6,65.15,57.91,138,50.89,"Atlantic, Antarctic"
88642,-56.5,-69.5,2091-2100,ssp585,-1.59,51.68,47.47,101.94,35.48,"Atlantic, Antarctic"
88646,-56.5,-68.5,2091-2100,ssp585,-4.63,40.7,44.35,71.13,26.6,"Atlantic, Antarctic"
88650,-56.5,-67.5,2091-2100,ssp585,-5.69,30.37,27.94,75.11,25.28,"Atlantic, Antarctic"
88654,-56.5,-66.5,2091-2100,ssp585,10.8,28.91,19.4,84.25,25.71,"Atlantic, Antarctic"
88658,-56.5,-65.5,2091-2100,ssp585,6.22,28.25,12.13,128.24,38.95,"Atlantic, Antarctic"
88662,-56.5,-64.5,2091-2100,ssp585,-5.32,0.37,1.98,2.83,3.81,"Atlantic, Antarctic"
88666,-56.5,-63.5,2091-2100,ssp585,-3.44,-1.9,-2.87,0.63,2.2,"Atlantic, Antarctic"
88670,-56.5,-62.5,2091-2100,ssp585,-21.92,1.1,-0.36,35.98,16.67,"Atlantic, Antarctic"
88674,-56.5,-61.5,2091-2100,ssp585,-14.26,1.59,-1.67,29.11,12.28,"Atlantic, Antarctic"
88678,-56.5,-60.5,2091-2100,ssp585,-38.35,2.11,2.01,27.39,20.1,"Atlantic, Antarctic"
89334,-55.5,-76.5,2091-2100,ssp585,-14.18,16.02,22,34.28,22.45,"Atlantic, Antarctic"
89338,-55.5,-75.5,2091-2100,ssp585,-32.81,88.54,72.77,201.04,80.96,"Atlantic, Antarctic"
89342,-55.5,-74.5,2091-2100,ssp585,-27.62,115.72,127.58,230.34,85.03,"Atlantic, Antarctic"
89346,-55.5,-73.5,2091-2100,ssp585,-20.61,117.58,122.55,241.03,90.12,"Atlantic, Antarctic"
89350,-55.5,-72.5,2091-2100,ssp585,-3.04,119.33,108.15,242.17,83.41,"Atlantic, Antarctic"
89354,-55.5,-71.5,2091-2100,ssp585,-3.83,94.5,86.08,205.2,65.72,"Atlantic, Antarctic"
89358,-55.5,-70.5,2091-2100,ssp585,-7.08,68.65,65.71,163.88,53.48,"Atlantic, Antarctic"
89362,-55.5,-69.5,2091-2100,ssp585,-5.97,48.86,40.97,107.19,40.02,"Atlantic, Antarctic"
89366,-55.5,-68.5,2091-2100,ssp585,-7.9,40.39,40.33,90.02,29.56,"Atlantic, Antarctic"
89370,-55.5,-67.5,2091-2100,ssp585,-8.61,27.07,21.72,70.47,22.3,"Atlantic, Antarctic"
89374,-55.5,-66.5,2091-2100,ssp585,1.09,21.33,14.8,67.98,20.27,"Atlantic, Antarctic"
89378,-55.5,-65.5,2091-2100,ssp585,5.6,23.25,11.5,87.63,27.41,"Atlantic, Antarctic"
89382,-55.5,-64.5,2091-2100,ssp585,-9.02,14.51,6.28,83.84,26.8,"Atlantic, Antarctic"
89386,-55.5,-63.5,2091-2100,ssp585,-0.65,2.57,3.23,5.14,2.95,"Atlantic, Antarctic"
89390,-55.5,-62.5,2091-2100,ssp585,-23.38,2.48,1.45,33.12,15.72,"Atlantic, Antarctic"
89394,-55.5,-61.5,2091-2100,ssp585,-8.47,3.6,3.58,26.16,10.13,"Atlantic, Antarctic"
89398,-55.5,-60.5,2091-2100,ssp585,-37.36,3.2,5.25,23.09,20.83,"Atlantic, Antarctic"
90054,-54.5,-76.5,2091-2100,ssp585,-35.8,20.93,33.17,53.17,39.16,"Atlantic, Antarctic"
90058,-54.5,-75.5,2091-2100,ssp585,-31.91,89.43,71.8,210.07,82.74,"Atlantic, Antarctic"
90062,-54.5,-74.5,2091-2100,ssp585,-23.36,112.59,125.01,217.48,80.15,"Atlantic, Antarctic"
90066,-54.5,-73.5,2091-2100,ssp585,-22.15,121.16,124.12,245.28,89.44,"Atlantic, Antarctic"
90070,-54.5,-72.5,2091-2100,ssp585,1.44,119.34,113.56,268.57,81.89,"Atlantic, Antarctic"
90074,-54.5,-71.5,2091-2100,ssp585,-0.92,91.36,88.39,229.96,70.66,"Atlantic, Antarctic"
90078,-54.5,-70.5,2091-2100,ssp585,-6.49,70.42,63.39,198.19,62.24,"Atlantic, Antarctic"
90082,-54.5,-69.5,2091-2100,ssp585,-20.78,52.12,47.7,126.7,46.17,"Atlantic, Antarctic"
90086,-54.5,-68.5,2091-2100,ssp585,-22.4,39.72,39.36,106.51,36.01,"Atlantic, Antarctic"
90090,-54.5,-67.5,2091-2100,ssp585,-25.55,24.05,20.23,78.68,27.39,"Atlantic, Antarctic"
90094,-54.5,-66.5,2091-2100,ssp585,-4.78,16.31,11.61,64.93,18.93,"Atlantic, Antarctic"
90098,-54.5,-65.5,2091-2100,ssp585,-1.02,16.34,13.27,51.29,14.51,"Atlantic, Antarctic"
90102,-54.5,-64.5,2091-2100,ssp585,-0.09,11.76,8.87,32.24,10.84,"Atlantic, Antarctic"
90106,-54.5,-63.5,2091-2100,ssp585,-3.21,6.16,8.58,10.71,6.34,"Atlantic, Antarctic"
90110,-54.5,-62.5,2091-2100,ssp585,-19.64,1.82,3.76,16.88,12.43,"Atlantic, Antarctic"
90114,-54.5,-61.5,2091-2100,ssp585,-8.39,4.55,4.32,22.57,8.89,"Atlantic, Antarctic"
90118,-54.5,-60.5,2091-2100,ssp585,-34.66,-0.32,2.17,19.63,17.55,"Atlantic, Antarctic"
90774,-53.5,-76.5,2091-2100,ssp585,-27.1,32.45,39.59,77.74,43.59,"Atlantic, Antarctic"
90778,-53.5,-75.5,2091-2100,ssp585,-29.95,90.4,70.79,219.71,83.58,"Atlantic, Antarctic"
90782,-53.5,-74.5,2091-2100,ssp585,-20.23,104.54,114.84,206.09,72.7,"Atlantic, Antarctic"
90786,-53.5,-73.5,2091-2100,ssp585,-13.71,114.59,118.98,256.55,85.18,"Atlantic, Antarctic"
90790,-53.5,-72.5,2091-2100,ssp585,-2.67,114.53,121.02,270.42,80.68,"Atlantic, Antarctic"
90794,-53.5,-71.5,2091-2100,ssp585,1.06,91.91,89.36,241.62,76.16,"Atlantic, Antarctic"
90798,-53.5,-70.5,2091-2100,ssp585,-31.49,68.63,61.76,207.9,69.9,"Atlantic, Antarctic"
90802,-53.5,-69.5,2091-2100,ssp585,-38.36,48.97,42.9,130.55,53.24,"Atlantic, Antarctic"
90806,-53.5,-68.5,2091-2100,ssp585,-40.96,37.66,34.31,118.85,43.1,"Atlantic, Antarctic"
90810,-53.5,-67.5,2091-2100,ssp585,-46.9,20.71,19.69,82.75,33.45,"Atlantic, Antarctic"
90814,-53.5,-66.5,2091-2100,ssp585,-37.41,13.49,7.56,58.93,25.62,"Atlantic, Antarctic"
90818,-53.5,-65.5,2091-2100,ssp585,-17.24,13.29,7.49,43.25,19.11,"Atlantic, Antarctic"
90822,-53.5,-64.5,2091-2100,ssp585,-4.16,11.56,3.27,45.53,17.52,"Atlantic, Antarctic"
90826,-53.5,-63.5,2091-2100,ssp585,-17.73,2.39,6.14,25.34,13.88,"Atlantic, Antarctic"
90830,-53.5,-62.5,2091-2100,ssp585,-11.05,3.31,6.64,19.09,10.05,"Atlantic, Antarctic"
90834,-53.5,-61.5,2091-2100,ssp585,-4.57,5.54,6.65,17.74,7.03,"Atlantic, Antarctic"
90838,-53.5,-60.5,2091-2100,ssp585,-28.99,-5.66,-3.67,6.48,11.12,"Atlantic, Antarctic"
91494,-52.5,-76.5,2091-2100,ssp585,-19.86,75.49,55.63,176.06,73.57,"Atlantic, Antarctic"
91498,-52.5,-75.5,2091-2100,ssp585,-27.33,92.15,72.45,229.13,85.05,"Atlantic, Antarctic"
91502,-52.5,-74.5,2091-2100,ssp585,-23.68,103.34,99.91,235.3,79.81,"Atlantic, Antarctic"
91506,-52.5,-73.5,2091-2100,ssp585,-13.09,102.02,114.63,223.89,71.02,"Atlantic, Antarctic"
91510,-52.5,-72.5,2091-2100,ssp585,9.57,113.1,122.16,268.44,77.73,"Atlantic, Antarctic"
91514,-52.5,-71.5,2091-2100,ssp585,4.45,91.25,88.5,251.79,77.71,"Atlantic, Antarctic"
91518,-52.5,-70.5,2091-2100,ssp585,-36.15,68.68,63.47,206.24,70.96,"Atlantic, Antarctic"
91522,-52.5,-69.5,2091-2100,ssp585,-37.97,49.84,43.97,146.73,54.87,"Atlantic, Antarctic"
91526,-52.5,-68.5,2091-2100,ssp585,-40.2,32.82,24.07,125.92,44.55,"Atlantic, Antarctic"
91530,-52.5,-67.5,2091-2100,ssp585,-48.13,13.46,11.33,81.59,33.56,"Atlantic, Antarctic"
91534,-52.5,-66.5,2091-2100,ssp585,-49.49,7.6,2.64,51.47,28.5,"Atlantic, Antarctic"
91538,-52.5,-65.5,2091-2100,ssp585,-40.15,7.64,2.73,51.39,26.02,"Atlantic, Antarctic"
91542,-52.5,-64.5,2091-2100,ssp585,-41.46,5.21,4.58,39.04,23.78,"Atlantic, Antarctic"
91546,-52.5,-63.5,2091-2100,ssp585,-5.9,7.57,5.95,22.93,9.57,"Atlantic, Antarctic"
91550,-52.5,-62.5,2091-2100,ssp585,-12.55,8.92,8.52,35.97,13.11,"Atlantic, Antarctic"
91554,-52.5,-61.5,2091-2100,ssp585,-2.61,7.88,6.27,19.19,7.59,"Atlantic, Antarctic"
91558,-52.5,-60.5,2091-2100,ssp585,-24.58,-3.41,-1.87,7.2,9.79,"Atlantic, Antarctic"
92210,-51.5,-77.5,2091-2100,ssp585,38.24,73.94,53.39,150.73,51.78,"Atlantic, Antarctic"
92214,-51.5,-76.5,2091-2100,ssp585,-20.17,88,61.61,213.29,71.45,"Atlantic, Antarctic"
92218,-51.5,-75.5,2091-2100,ssp585,-30.74,92.88,70.91,243.2,88.91,"Atlantic, Antarctic"
92222,-51.5,-74.5,2091-2100,ssp585,-22.28,97.41,85.89,218.5,78.13,"Atlantic, Antarctic"
92226,-51.5,-73.5,2091-2100,ssp585,-13.32,97.93,107.52,227.43,70.54,"Atlantic, Antarctic"
92230,-51.5,-72.5,2091-2100,ssp585,6.8,107.78,104.65,269.19,78.51,"Atlantic, Antarctic"
92234,-51.5,-71.5,2091-2100,ssp585,1.24,89.57,82.51,256.28,80.66,"Atlantic, Antarctic"
92238,-51.5,-70.5,2091-2100,ssp585,-33.14,67.57,61.74,204.71,71.26,"Atlantic, Antarctic"
92242,-51.5,-69.5,2091-2100,ssp585,-32.09,47.42,40.87,158.68,55.27,"Atlantic, Antarctic"
92246,-51.5,-68.5,2091-2100,ssp585,-33.02,27.49,15.34,126.4,42.36,"Atlantic, Antarctic"
92250,-51.5,-67.5,2091-2100,ssp585,-43.07,8.49,3.76,80.82,32.82,"Atlantic, Antarctic"
92254,-51.5,-66.5,2091-2100,ssp585,-53.1,0.71,-3.29,45.48,28.18,"Atlantic, Antarctic"
92258,-51.5,-65.5,2091-2100,ssp585,-49.23,-0.63,-4.93,31.57,25.18,"Atlantic, Antarctic"
92262,-51.5,-64.5,2091-2100,ssp585,-50.38,-0.66,0.68,26.5,23.67,"Atlantic, Antarctic"
