rowid,longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name
151283,30.5,-69.5,2041-2050,ssp126,-5.28,1.82,3.72,7.02,6.37,"Indian Ocean, Antarctic"
151287,30.5,-68.5,2041-2050,ssp126,-13.77,4.95,5.38,36.38,14.5,"Indian Ocean, Antarctic"
151291,30.5,-67.5,2041-2050,ssp126,-11.71,3.87,2.17,27.63,11.73,"Indian Ocean, Antarctic"
151295,30.5,-66.5,2041-2050,ssp126,-2.43,8.09,6.49,24.1,9.43,"Indian Ocean, Antarctic"
151299,30.5,-65.5,2041-2050,ssp126,-3.23,6.39,2.53,19.59,8.09,"Indian Ocean, Antarctic"
151303,30.5,-64.5,2041-2050,ssp126,-2.18,3.98,2.02,12.36,5.33,"Indian Ocean, Antarctic"
151307,30.5,-63.5,2041-2050,ssp126,-7.13,1.74,0.58,15.67,7.28,"Indian Ocean, Antarctic"
151311,30.5,-62.5,2041-2050,ssp126,-11.71,2,0.82,24.7,10.17,"Indian Ocean, Antarctic"
151315,30.5,-61.5,2041-2050,ssp126,-8.59,2.48,2.82,24.22,9.29,"Indian Ocean, Antarctic"
151319,30.5,-60.5,2041-2050,ssp126,-7.23,1.81,-0.02,17.51,8.33,"Indian Ocean, Antarctic"
151323,30.5,-59.5,2041-2050,ssp126,-6.47,2.42,-0.38,30.24,10.57,"Indian Ocean, Antarctic"
151327,30.5,-58.5,2041-2050,ssp126,-11.15,-0.63,-1.06,19.5,8.72,"Indian Ocean, Antarctic"
151331,30.5,-57.5,2041-2050,ssp126,-17.9,-4.28,-3.63,9.51,8.59,"Indian Ocean, Antarctic"
151335,30.5,-56.5,2041-2050,ssp126,-19.99,-5.81,-6.72,8.85,8.61,"Indian Ocean, Antarctic"
151339,30.5,-55.5,2041-2050,ssp126,-20.8,-5.94,-5.22,10.31,8.35,"Indian Ocean, Antarctic"
151343,30.5,-54.5,2041-2050,ssp126,-19.34,-5.11,-4.61,10.81,7.65,"Indian Ocean, Antarctic"
151347,30.5,-53.5,2041-2050,ssp126,-16.87,-4.32,-4.36,10.4,6.96,"Indian Ocean, Antarctic"
151351,30.5,-52.5,2041-2050,ssp126,-13.96,-3.37,-3,9.32,5.89,"Indian Ocean, Antarctic"
151355,30.5,-51.5,2041-2050,ssp126,-10.99,-1.33,-2.15,7.9,5.86,"Indian Ocean, Antarctic"
151359,30.5,-50.5,2041-2050,ssp126,-9.78,-3.06,-2.71,6.42,4.61,"Indian Ocean, Antarctic"
151363,30.5,-49.5,2041-2050,ssp126,-11.73,-3.19,-4.26,7.56,6.3,"Indian Ocean, Antarctic"
151367,30.5,-48.5,2041-2050,ssp126,-11.26,-3.49,-3.68,5.79,5.64,"Indian Ocean, Antarctic"
151371,30.5,-47.5,2041-2050,ssp126,-8.67,-2.09,-3.37,10.56,5.87,"Indian Ocean, Antarctic"
151375,30.5,-46.5,2041-2050,ssp126,-5.96,-2.08,-2.14,3.75,3.03,"Indian Ocean, Antarctic"
151379,30.5,-45.5,2041-2050,ssp126,-4.39,-1.21,-1.63,3.6,2.33,"Indian Ocean, Antarctic"
152003,31.5,-69.5,2041-2050,ssp126,-8.04,1.35,5.68,6.4,8.14,"Indian Ocean, Antarctic"
152007,31.5,-68.5,2041-2050,ssp126,-10.07,4.36,0.16,39.14,15.81,"Indian Ocean, Antarctic"
152011,31.5,-67.5,2041-2050,ssp126,-13.45,4.9,2.53,26.62,12.64,"Indian Ocean, Antarctic"
152015,31.5,-66.5,2041-2050,ssp126,-3.37,9.07,8.66,24.12,9.69,"Indian Ocean, Antarctic"
152019,31.5,-65.5,2041-2050,ssp126,1.34,8.68,4.43,22.63,8.34,"Indian Ocean, Antarctic"
152023,31.5,-64.5,2041-2050,ssp126,-1.95,4.65,3.04,16.17,5.67,"Indian Ocean, Antarctic"
152027,31.5,-63.5,2041-2050,ssp126,-13.31,1.33,1.41,15.28,8.01,"Indian Ocean, Antarctic"
152031,31.5,-62.5,2041-2050,ssp126,-8.44,2.43,1.43,25.08,9.57,"Indian Ocean, Antarctic"
152035,31.5,-61.5,2041-2050,ssp126,-7.2,3.16,3.74,25.42,9.13,"Indian Ocean, Antarctic"
152039,31.5,-60.5,2041-2050,ssp126,-7.26,2.28,0.94,18.49,8.31,"Indian Ocean, Antarctic"
152043,31.5,-59.5,2041-2050,ssp126,-6.34,2.72,1.2,30.25,10.4,"Indian Ocean, Antarctic"
152047,31.5,-58.5,2041-2050,ssp126,-12.21,-0.88,-0.72,18.44,8.61,"Indian Ocean, Antarctic"
152051,31.5,-57.5,2041-2050,ssp126,-18.54,-5.35,-4.22,6.94,7.57,"Indian Ocean, Antarctic"
152055,31.5,-56.5,2041-2050,ssp126,-20.28,-5.35,-6.03,9.14,9.22,"Indian Ocean, Antarctic"
152059,31.5,-55.5,2041-2050,ssp126,-20.79,-5.83,-4.78,10.01,8.29,"Indian Ocean, Antarctic"
152063,31.5,-54.5,2041-2050,ssp126,-19.11,-6.02,-5.37,10.51,7.37,"Indian Ocean, Antarctic"
152067,31.5,-53.5,2041-2050,ssp126,-16.48,-4.64,-4.54,10.13,6.68,"Indian Ocean, Antarctic"
152071,31.5,-52.5,2041-2050,ssp126,-13.79,-3.34,-2.99,9.06,5.85,"Indian Ocean, Antarctic"
152075,31.5,-51.5,2041-2050,ssp126,-11.09,-1.59,-2.34,7.67,5.61,"Indian Ocean, Antarctic"
152079,31.5,-50.5,2041-2050,ssp126,-10.02,-3.15,-3.5,6.28,4.46,"Indian Ocean, Antarctic"
152083,31.5,-49.5,2041-2050,ssp126,-11.16,-2.7,-4.14,12,7.24,"Indian Ocean, Antarctic"
152087,31.5,-48.5,2041-2050,ssp126,-9.95,-3.65,-3.5,4.33,4.99,"Indian Ocean, Antarctic"
152091,31.5,-47.5,2041-2050,ssp126,-9.19,-2.55,-3.13,7.73,5.35,"Indian Ocean, Antarctic"
152095,31.5,-46.5,2041-2050,ssp126,-6.11,-2.28,-2.65,3.68,3.3,"Indian Ocean, Antarctic"
152099,31.5,-45.5,2041-2050,ssp126,-4.59,-1.63,-1.99,3.52,2.49,"Indian Ocean, Antarctic"
152723,32.5,-69.5,2041-2050,ssp126,-4.45,1.99,1.22,9.19,6.85,"Indian Ocean, Antarctic"
152727,32.5,-68.5,2041-2050,ssp126,-9.4,7.88,0.31,46.12,17.69,"Indian Ocean, Antarctic"
152731,32.5,-67.5,2041-2050,ssp126,-4.94,11.22,6.53,35.88,14.21,"Indian Ocean, Antarctic"
152735,32.5,-66.5,2041-2050,ssp126,-4.42,10.32,8.86,23.71,10.66,"Indian Ocean, Antarctic"
152739,32.5,-65.5,2041-2050,ssp126,-1.84,9.84,7.44,26.08,8.78,"Indian Ocean, Antarctic"
152743,32.5,-64.5,2041-2050,ssp126,-0.96,4.61,3.31,19.42,6.59,"Indian Ocean, Antarctic"
152747,32.5,-63.5,2041-2050,ssp126,-8.98,1.43,1.02,14.18,6.54,"Indian Ocean, Antarctic"
152751,32.5,-62.5,2041-2050,ssp126,-6.24,3.02,1.6,24.56,8.53,"Indian Ocean, Antarctic"
152755,32.5,-61.5,2041-2050,ssp126,-6.71,3.58,3.6,26.09,9.37,"Indian Ocean, Antarctic"
152759,32.5,-60.5,2041-2050,ssp126,-6.9,2.33,0.29,19.03,8.27,"Indian Ocean, Antarctic"
152763,32.5,-59.5,2041-2050,ssp126,-10.57,1.89,0.24,30.29,11.02,"Indian Ocean, Antarctic"
152767,32.5,-58.5,2041-2050,ssp126,-13.08,-1.23,-0.82,17.42,8.51,"Indian Ocean, Antarctic"
152771,32.5,-57.5,2041-2050,ssp126,-18.97,-5.33,-4.43,6.7,7.87,"Indian Ocean, Antarctic"
152775,32.5,-56.5,2041-2050,ssp126,-20.37,-6.12,-5.76,8.29,8.05,"Indian Ocean, Antarctic"
152779,32.5,-55.5,2041-2050,ssp126,-20.7,-6.01,-4.92,9.68,8.02,"Indian Ocean, Antarctic"
152783,32.5,-54.5,2041-2050,ssp126,-18.93,-5.62,-5.41,10.22,7.23,"Indian Ocean, Antarctic"
152787,32.5,-53.5,2041-2050,ssp126,-16.23,-4.01,-4,9.86,6.73,"Indian Ocean, Antarctic"
152791,32.5,-52.5,2041-2050,ssp126,-13.3,-2.9,-2.9,8.84,5.91,"Indian Ocean, Antarctic"
152795,32.5,-51.5,2041-2050,ssp126,-10.79,-2.14,-2.67,7.49,5.12,"Indian Ocean, Antarctic"
152799,32.5,-50.5,2041-2050,ssp126,-9.75,-3.32,-4.16,6.14,4.19,"Indian Ocean, Antarctic"
152803,32.5,-49.5,2041-2050,ssp126,-11.41,-2.31,-4.13,10.23,7.18,"Indian Ocean, Antarctic"
152807,32.5,-48.5,2041-2050,ssp126,-9.82,-4.19,-3.64,4.27,4.58,"Indian Ocean, Antarctic"
152811,32.5,-47.5,2041-2050,ssp126,-8.81,-2.24,-3.16,8.41,5.69,"Indian Ocean, Antarctic"
152815,32.5,-46.5,2041-2050,ssp126,-7.19,-2.68,-2.87,3.6,3.29,"Indian Ocean, Antarctic"
152819,32.5,-45.5,2041-2050,ssp126,-5.88,-2.24,-2.41,3.44,2.92,"Indian Ocean, Antarctic"
153447,33.5,-68.5,2041-2050,ssp126,16.98,36.53,38.68,53.93,18.57,"Indian Ocean, Antarctic"
153451,33.5,-67.5,2041-2050,ssp126,-3.66,20.36,17.19,58.16,19.53,"Indian Ocean, Antarctic"
153455,33.5,-66.5,2041-2050,ssp126,-4.89,12.89,7.83,32.1,13.73,"Indian Ocean, Antarctic"
153459,33.5,-65.5,2041-2050,ssp126,-5.65,11.09,11.01,33.96,11.23,"Indian Ocean, Antarctic"
153463,33.5,-64.5,2041-2050,ssp126,-5.39,4.59,3.4,18.99,6.7,"Indian Ocean, Antarctic"
153467,33.5,-63.5,2041-2050,ssp126,-8.48,1.78,0.37,12.96,6.46,"Indian Ocean, Antarctic"
153471,33.5,-62.5,2041-2050,ssp126,-8.01,2.22,1.71,23.47,8.71,"Indian Ocean, Antarctic"
153475,33.5,-61.5,2041-2050,ssp126,-6.48,3.62,3.29,25.96,9.22,"Indian Ocean, Antarctic"
153479,33.5,-60.5,2041-2050,ssp126,-8.59,1.74,0.02,19.37,8.84,"Indian Ocean, Antarctic"
153483,33.5,-59.5,2041-2050,ssp126,-6.36,2.15,-0.46,30.34,10.64,"Indian Ocean, Antarctic"
153487,33.5,-58.5,2041-2050,ssp126,-13.84,-0.96,-0.59,16.41,8.82,"Indian Ocean, Antarctic"
153491,33.5,-57.5,2041-2050,ssp126,-19.19,-5.97,-4.56,6.41,7.69,"Indian Ocean, Antarctic"
153495,33.5,-56.5,2041-2050,ssp126,-20.32,-6.09,-4.81,7.98,7.85,"Indian Ocean, Antarctic"
153499,33.5,-55.5,2041-2050,ssp126,-20.55,-5.61,-5.19,9.34,8.2,"Indian Ocean, Antarctic"
153503,33.5,-54.5,2041-2050,ssp126,-18.71,-4.85,-5.58,9.9,7.53,"Indian Ocean, Antarctic"
153507,33.5,-53.5,2041-2050,ssp126,-16,-4.4,-4.29,9.57,6.33,"Indian Ocean, Antarctic"
153511,33.5,-52.5,2041-2050,ssp126,-13.12,-2.23,-2.8,8.63,6.27,"Indian Ocean, Antarctic"
153515,33.5,-51.5,2041-2050,ssp126,-10.68,-2.72,-2.61,7.34,4.82,"Indian Ocean, Antarctic"
153519,33.5,-50.5,2041-2050,ssp126,-9.41,-2.72,-3.13,6.01,4.12,"Indian Ocean, Antarctic"
153523,33.5,-49.5,2041-2050,ssp126,-9.39,-2.28,-3.66,8.55,5.98,"Indian Ocean, Antarctic"
153527,33.5,-48.5,2041-2050,ssp126,-10.23,-4.16,-4.37,4.18,4.69,"Indian Ocean, Antarctic"
153531,33.5,-47.5,2041-2050,ssp126,-8.49,-3.53,-2.79,3.72,3.73,"Indian Ocean, Antarctic"
153535,33.5,-46.5,2041-2050,ssp126,-8.08,-2.73,-2.96,3.47,3.63,"Indian Ocean, Antarctic"
153539,33.5,-45.5,2041-2050,ssp126,-6.78,-2.9,-3.07,3.34,2.89,"Indian Ocean, Antarctic"
154167,34.5,-68.5,2041-2050,ssp126,11.75,31.01,38.1,43.17,16.87,"Indian Ocean, Antarctic"
154171,34.5,-67.5,2041-2050,ssp126,-3.12,22.09,20.49,56.64,19.24,"Indian Ocean, Antarctic"
154175,34.5,-66.5,2041-2050,ssp126,-4.5,14.55,9.13,36.77,14.85,"Indian Ocean, Antarctic"
154179,34.5,-65.5,2041-2050,ssp126,-5.17,10.46,8.82,38.23,13.29,"Indian Ocean, Antarctic"
154183,34.5,-64.5,2041-2050,ssp126,-6.85,4.42,3.21,17.2,6.52,"Indian Ocean, Antarctic"
154187,34.5,-63.5,2041-2050,ssp126,-2.75,2.41,0.37,12.06,5.32,"Indian Ocean, Antarctic"
154191,34.5,-62.5,2041-2050,ssp126,-5.68,2.58,2.26,22.23,7.88,"Indian Ocean, Antarctic"
154195,34.5,-61.5,2041-2050,ssp126,-9.36,3.19,2.92,25.01,9.8,"Indian Ocean, Antarctic"
154199,34.5,-60.5,2041-2050,ssp126,-13.19,1.21,0.49,19.61,9.46,"Indian Ocean, Antarctic"
154203,34.5,-59.5,2041-2050,ssp126,-6.54,2.08,-1.9,30.89,11.07,"Indian Ocean, Antarctic"
154207,34.5,-58.5,2041-2050,ssp126,-14.44,-0.87,-0.91,15.67,8.39,"Indian Ocean, Antarctic"
154211,34.5,-57.5,2041-2050,ssp126,-19.21,-5.43,-5.18,6.07,8.07,"Indian Ocean, Antarctic"
154215,34.5,-56.5,2041-2050,ssp126,-20.18,-5.71,-4.46,7.67,8.06,"Indian Ocean, Antarctic"
154219,34.5,-55.5,2041-2050,ssp126,-20.29,-5.57,-5.35,9.03,8.11,"Indian Ocean, Antarctic"
154223,34.5,-54.5,2041-2050,ssp126,-18.42,-4.38,-5.31,9.58,7.66,"Indian Ocean, Antarctic"
154227,34.5,-53.5,2041-2050,ssp126,-15.73,-4.17,-4.45,9.27,6.19,"Indian Ocean, Antarctic"
154231,34.5,-52.5,2041-2050,ssp126,-12.91,-2.37,-2.81,8.42,5.83,"Indian Ocean, Antarctic"
154235,34.5,-51.5,2041-2050,ssp126,-10.56,-2.61,-2.18,7.2,4.6,"Indian Ocean, Antarctic"
154239,34.5,-50.5,2041-2050,ssp126,-9.06,-2.46,-2.37,5.9,3.9,"Indian Ocean, Antarctic"
154243,34.5,-49.5,2041-2050,ssp126,-8.86,-2.69,-3.19,4.81,4.55,"Indian Ocean, Antarctic"
154247,34.5,-48.5,2041-2050,ssp126,-9.86,-3.47,-3.07,4.06,4.56,"Indian Ocean, Antarctic"
154251,34.5,-47.5,2041-2050,ssp126,-8.16,-2.92,-3.64,6.08,4.74,"Indian Ocean, Antarctic"
154255,34.5,-46.5,2041-2050,ssp126,-7.71,-2.54,-3.9,6.75,4.5,"Indian Ocean, Antarctic"
154259,34.5,-45.5,2041-2050,ssp126,-6.25,-2.3,-3.29,4.39,3.6,"Indian Ocean, Antarctic"
154883,35.5,-69.5,2041-2050,ssp126,-9.08,-0.91,-3.72,10.07,9.88,"Indian Ocean, Antarctic"
154887,35.5,-68.5,2041-2050,ssp126,-12.43,11.26,2.97,43.31,18.96,"Indian Ocean, Antarctic"
154891,35.5,-67.5,2041-2050,ssp126,-3.05,18.3,22.4,42.75,15.28,"Indian Ocean, Antarctic"
154895,35.5,-66.5,2041-2050,ssp126,-4.08,11.18,11.6,24.26,11.75,"Indian Ocean, Antarctic"
154899,35.5,-65.5,2041-2050,ssp126,-3.11,8.14,4.84,33.86,12.12,"Indian Ocean, Antarctic"
154903,35.5,-64.5,2041-2050,ssp126,-5.34,4.03,3.15,12.87,5.45,"Indian Ocean, Antarctic"
154907,35.5,-63.5,2041-2050,ssp126,-4.92,2.28,1.32,11.55,5.57,"Indian Ocean, Antarctic"
154911,35.5,-62.5,2041-2050,ssp126,-5.54,2.83,2.29,20.81,7.39,"Indian Ocean, Antarctic"
154915,35.5,-61.5,2041-2050,ssp126,-6.71,2.86,2.32,23.26,8.99,"Indian Ocean, Antarctic"
154919,35.5,-60.5,2041-2050,ssp126,-10.36,1.22,-0.01,20.02,8.92,"Indian Ocean, Antarctic"
154923,35.5,-59.5,2041-2050,ssp126,-9.7,1.39,-1.93,31.4,11.57,"Indian Ocean, Antarctic"
154927,35.5,-58.5,2041-2050,ssp126,-14.93,-2.01,-2.48,14.93,8.18,"Indian Ocean, Antarctic"
154931,35.5,-57.5,2041-2050,ssp126,-19.08,-5.34,-5.24,5.66,7.72,"Indian Ocean, Antarctic"
154935,35.5,-56.5,2041-2050,ssp126,-19.91,-5.49,-4.98,7.34,8.31,"Indian Ocean, Antarctic"
154939,35.5,-55.5,2041-2050,ssp126,-19.87,-6.03,-5.33,8.72,7.43,"Indian Ocean, Antarctic"
154943,35.5,-54.5,2041-2050,ssp126,-18.03,-4.42,-4.67,9.25,7.17,"Indian Ocean, Antarctic"
154947,35.5,-53.5,2041-2050,ssp126,-15.56,-2.89,-3.29,8.97,6.68,"Indian Ocean, Antarctic"
154951,35.5,-52.5,2041-2050,ssp126,-12.91,-2.07,-2.8,8.18,5.93,"Indian Ocean, Antarctic"
154955,35.5,-51.5,2041-2050,ssp126,-10.54,-2.59,-2.57,7.05,4.5,"Indian Ocean, Antarctic"
154959,35.5,-50.5,2041-2050,ssp126,-8.91,-1.94,-2.04,5.77,3.94,"Indian Ocean, Antarctic"
154963,35.5,-49.5,2041-2050,ssp126,-8.71,-2.26,-2.93,4.67,4.59,"Indian Ocean, Antarctic"
154967,35.5,-48.5,2041-2050,ssp126,-8.87,-2.78,-3.17,3.92,4.38,"Indian Ocean, Antarctic"
154971,35.5,-47.5,2041-2050,ssp126,-7.76,-2.32,-2.88,6.16,4.64,"Indian Ocean, Antarctic"
154975,35.5,-46.5,2041-2050,ssp126,-6.68,-1.59,-3.13,11.96,5.6,"Indian Ocean, Antarctic"
154979,35.5,-45.5,2041-2050,ssp126,-6.55,-2.45,-3.38,4.45,3.66,"Indian Ocean, Antarctic"
155603,36.5,-69.5,2041-2050,ssp126,-5.84,3.67,3.19,13.66,9.76,"Indian Ocean, Antarctic"
155607,36.5,-68.5,2041-2050,ssp126,-11.46,16.09,11.07,59.19,22.68,"Indian Ocean, Antarctic"
155611,36.5,-67.5,2041-2050,ssp126,-3.16,14.35,13.94,30.23,12.77,"Indian Ocean, Antarctic"
155615,36.5,-66.5,2041-2050,ssp126,-11.72,6.71,4.57,23.41,11.4,"Indian Ocean, Antarctic"
155619,36.5,-65.5,2041-2050,ssp126,-10.13,4.92,3.61,19.08,9.71,"Indian Ocean, Antarctic"
155623,36.5,-64.5,2041-2050,ssp126,-5.15,3.26,2.86,12.15,5.13,"Indian Ocean, Antarctic"
155627,36.5,-63.5,2041-2050,ssp126,-4.6,2.41,2.25,11.5,5.67,"Indian Ocean, Antarctic"
155631,36.5,-62.5,2041-2050,ssp126,-5.23,2.22,1.21,19.25,7.2,"Indian Ocean, Antarctic"
155635,36.5,-61.5,2041-2050,ssp126,-6.43,3.04,1.92,20.87,8.49,"Indian Ocean, Antarctic"
155639,36.5,-60.5,2041-2050,ssp126,-10.03,1.18,-0.3,21.12,8.97,"Indian Ocean, Antarctic"
155643,36.5,-59.5,2041-2050,ssp126,-7.16,1.1,-1.52,31.91,11.37,"Indian Ocean, Antarctic"
155647,36.5,-58.5,2041-2050,ssp126,-15.45,-2.03,-3.03,13.47,7.92,"Indian Ocean, Antarctic"
155651,36.5,-57.5,2041-2050,ssp126,-18.87,-4.85,-4.59,8.83,8.24,"Indian Ocean, Antarctic"
155655,36.5,-56.5,2041-2050,ssp126,-19.5,-5.45,-4.21,7,7.74,"Indian Ocean, Antarctic"
155659,36.5,-55.5,2041-2050,ssp126,-19.29,-5.45,-5.26,8.4,7.41,"Indian Ocean, Antarctic"
155663,36.5,-54.5,2041-2050,ssp126,-17.6,-3.45,-4.05,8.89,7.83,"Indian Ocean, Antarctic"
155667,36.5,-53.5,2041-2050,ssp126,-15.31,-3.29,-3.3,8.62,6.21,"Indian Ocean, Antarctic"
155671,36.5,-52.5,2041-2050,ssp126,-12.91,-1.66,-2.61,7.92,6.47,"Indian Ocean, Antarctic"
155675,36.5,-51.5,2041-2050,ssp126,-10.6,-2.7,-2.63,6.88,4.51,"Indian Ocean, Antarctic"
155679,36.5,-50.5,2041-2050,ssp126,-8.96,-0.97,-1.07,5.66,4.81,"Indian Ocean, Antarctic"
155683,36.5,-49.5,2041-2050,ssp126,-8.57,-1.65,-2.93,9.2,5.39,"Indian Ocean, Antarctic"
155687,36.5,-48.5,2041-2050,ssp126,-8.55,-2.65,-3.28,3.78,3.99,"Indian Ocean, Antarctic"
155691,36.5,-47.5,2041-2050,ssp126,-7.79,-2.79,-3.31,3.75,4.02,"Indian Ocean, Antarctic"
155695,36.5,-46.5,2041-2050,ssp126,-7.26,-2.37,-3.7,9.07,5.04,"Indian Ocean, Antarctic"
155699,36.5,-45.5,2041-2050,ssp126,-7.95,-2.36,-3.25,2.91,3.75,"Indian Ocean, Antarctic"
156323,37.5,-69.5,2041-2050,ssp126,-1.26,10.47,15.24,17.43,10.22,"Indian Ocean, Antarctic"
156327,37.5,-68.5,2041-2050,ssp126,-11.32,17.45,10.97,55.82,21.51,"Indian Ocean, Antarctic"
156331,37.5,-67.5,2041-2050,ssp126,-4.5,11.84,10.34,31.62,12.68,"Indian Ocean, Antarctic"
156335,37.5,-66.5,2041-2050,ssp126,-10.03,4.91,2.24,23.61,11.38,"Indian Ocean, Antarctic"
156339,37.5,-65.5,2041-2050,ssp126,-7.54,3.28,2.33,19.24,8.54,"Indian Ocean, Antarctic"
156343,37.5,-64.5,2041-2050,ssp126,-6.99,2.96,4.18,11.95,5.91,"Indian Ocean, Antarctic"
156347,37.5,-63.5,2041-2050,ssp126,-7.3,2,2.38,11.73,6.34,"Indian Ocean, Antarctic"
156351,37.5,-62.5,2041-2050,ssp126,-7.53,1.89,2.29,17.56,7.28,"Indian Ocean, Antarctic"
156355,37.5,-61.5,2041-2050,ssp126,-9.96,1.78,1.33,18.17,8.47,"Indian Ocean, Antarctic"
156359,37.5,-60.5,2041-2050,ssp126,-7.92,1.75,-0.01,22.28,8.85,"Indian Ocean, Antarctic"
156363,37.5,-59.5,2041-2050,ssp126,-7.44,1.96,0.02,32.12,11.13,"Indian Ocean, Antarctic"
156367,37.5,-58.5,2041-2050,ssp126,-16.01,-2.68,-2.49,11.6,7.24,"Indian Ocean, Antarctic"
156371,37.5,-57.5,2041-2050,ssp126,-18.67,-5.69,-5.28,4.73,7.07,"Indian Ocean, Antarctic"
156375,37.5,-56.5,2041-2050,ssp126,-19.02,-5.58,-5.14,6.55,7.47,"Indian Ocean, Antarctic"
156379,37.5,-55.5,2041-2050,ssp126,-18.77,-4.9,-5.16,7.98,7.49,"Indian Ocean, Antarctic"
156383,37.5,-54.5,2041-2050,ssp126,-17.23,-3.39,-4.57,8.99,7.92,"Indian Ocean, Antarctic"
156387,37.5,-53.5,2041-2050,ssp126,-15.11,-4.16,-3.89,8.21,5.81,"Indian Ocean, Antarctic"
156391,37.5,-52.5,2041-2050,ssp126,-12.92,-2.43,-2.63,7.61,5.59,"Indian Ocean, Antarctic"
156395,37.5,-51.5,2041-2050,ssp126,-10.65,-2.08,-2.47,6.69,4.79,"Indian Ocean, Antarctic"
156399,37.5,-50.5,2041-2050,ssp126,-9.12,-1.53,-1.31,5.54,4.39,"Indian Ocean, Antarctic"
156403,37.5,-49.5,2041-2050,ssp126,-8.39,-1.3,-3.05,12.15,6.29,"Indian Ocean, Antarctic"
156407,37.5,-48.5,2041-2050,ssp126,-8.29,-2.85,-3.28,3.67,3.67,"Indian Ocean, Antarctic"
156411,37.5,-47.5,2041-2050,ssp126,-7.49,-3.54,-3.8,3.25,3.47,"Indian Ocean, Antarctic"
156415,37.5,-46.5,2041-2050,ssp126,-8.52,-2.82,-4.08,4.81,4.51,"Indian Ocean, Antarctic"
156419,37.5,-45.5,2041-2050,ssp126,-7.31,-3.61,-3.85,2.7,2.93,"Indian Ocean, Antarctic"
157043,38.5,-69.5,2041-2050,ssp126,3.12,13.08,17.76,18.36,8.63,"Indian Ocean, Antarctic"
157047,38.5,-68.5,2041-2050,ssp126,-10.73,15.14,9.94,47.95,18.27,"Indian Ocean, Antarctic"
157051,38.5,-67.5,2041-2050,ssp126,-10.02,9.43,6.36,32.55,13.47,"Indian Ocean, Antarctic"
157055,38.5,-66.5,2041-2050,ssp126,-12.64,5.27,3.46,22.9,10.39,"Indian Ocean, Antarctic"
157059,38.5,-65.5,2041-2050,ssp126,-11.22,2.61,2.73,18.35,8.1,"Indian Ocean, Antarctic"
157063,38.5,-64.5,2041-2050,ssp126,-8.58,2.22,1.47,11.31,6.41,"Indian Ocean, Antarctic"
157067,38.5,-63.5,2041-2050,ssp126,-6.32,1.87,1.81,11.9,6.34,"Indian Ocean, Antarctic"
157071,38.5,-62.5,2041-2050,ssp126,-5.02,1.96,0.63,15.62,6.29,"Indian Ocean, Antarctic"
157075,38.5,-61.5,2041-2050,ssp126,-9.87,1.28,-0.39,15.42,8.11,"Indian Ocean, Antarctic"
157079,38.5,-60.5,2041-2050,ssp126,-12.18,1.46,-0.18,24.35,9.84,"Indian Ocean, Antarctic"
157083,38.5,-59.5,2041-2050,ssp126,-7.65,1.84,-0.67,32.02,11.29,"Indian Ocean, Antarctic"
157087,38.5,-58.5,2041-2050,ssp126,-16.53,-2.77,-4.4,9.65,7.46,"Indian Ocean, Antarctic"
157091,38.5,-57.5,2041-2050,ssp126,-18.32,-5.52,-5.06,4.17,6.83,"Indian Ocean, Antarctic"
157095,38.5,-56.5,2041-2050,ssp126,-18.36,-5.73,-5.17,5.99,7,"Indian Ocean, Antarctic"
157099,38.5,-55.5,2041-2050,ssp126,-18.12,-4.74,-5.28,7.42,7.33,"Indian Ocean, Antarctic"
157103,38.5,-54.5,2041-2050,ssp126,-16.77,-3.87,-5.34,7.89,7.37,"Indian Ocean, Antarctic"
157107,38.5,-53.5,2041-2050,ssp126,-14.95,-4.49,-4.62,7.76,5.74,"Indian Ocean, Antarctic"
157111,38.5,-52.5,2041-2050,ssp126,-12.87,-2.42,-2.65,7.3,5.5,"Indian Ocean, Antarctic"
157115,38.5,-51.5,2041-2050,ssp126,-10.61,-1.7,-1.82,6.5,4.71,"Indian Ocean, Antarctic"
157119,38.5,-50.5,2041-2050,ssp126,-9.09,-1.55,-2.6,6.73,4.92,"Indian Ocean, Antarctic"
157123,38.5,-49.5,2041-2050,ssp126,-8.58,-1.33,-2.9,13.81,6.72,"Indian Ocean, Antarctic"
157127,38.5,-48.5,2041-2050,ssp126,-7.98,-2.52,-3.29,3.61,4.14,"Indian Ocean, Antarctic"
157131,38.5,-47.5,2041-2050,ssp126,-8.81,-3.55,-4.09,3.11,3.92,"Indian Ocean, Antarctic"
157135,38.5,-46.5,2041-2050,ssp126,-9.37,-3.86,-4.13,2.71,3.64,"Indian Ocean, Antarctic"
157139,38.5,-45.5,2041-2050,ssp126,-7.63,-2.89,-3.3,2.48,3.35,"Indian Ocean, Antarctic"
157763,39.5,-69.5,2041-2050,ssp126,-2.07,7.58,9.44,15.35,8.86,"Indian Ocean, Antarctic"
157767,39.5,-68.5,2041-2050,ssp126,5.12,14.53,6.44,31.99,12.16,"Indian Ocean, Antarctic"
157771,39.5,-67.5,2041-2050,ssp126,-9.35,7.96,3.86,32.6,13.83,"Indian Ocean, Antarctic"
157775,39.5,-66.5,2041-2050,ssp126,-14.29,4.12,2.39,21.72,10.26,"Indian Ocean, Antarctic"
157779,39.5,-65.5,2041-2050,ssp126,-9.81,2.35,2.86,16.97,7.27,"Indian Ocean, Antarctic"
