rowid,longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name
80744,-67.5,-64.5,2041-2050,ssp585,-11.07,6.15,9.71,24.17,13.29,"Atlantic, Antarctic"
80748,-67.5,-63.5,2041-2050,ssp585,-18.04,2.51,1.8,21.85,13.17,"Atlantic, Antarctic"
80752,-67.5,-62.5,2041-2050,ssp585,-16.99,-1.44,-0.52,12.53,9.2,"Atlantic, Antarctic"
80756,-67.5,-61.5,2041-2050,ssp585,-16.18,-3.41,-3.55,12.52,8.23,"Atlantic, Antarctic"
80760,-67.5,-60.5,2041-2050,ssp585,-13.33,-2.18,-2.77,14.29,7.54,"Atlantic, Antarctic"
81452,-66.5,-67.5,2041-2050,ssp585,-0.63,8.3,10.32,15.21,8.11,"Atlantic, Antarctic"
81456,-66.5,-66.5,2041-2050,ssp585,-13.97,5.4,3.19,33.44,13.56,"Atlantic, Antarctic"
81460,-66.5,-65.5,2041-2050,ssp585,-9.75,3.69,5.12,24.35,9.3,"Atlantic, Antarctic"
81464,-66.5,-64.5,2041-2050,ssp585,-10.15,5.29,4.75,37.12,13.08,"Atlantic, Antarctic"
81468,-66.5,-63.5,2041-2050,ssp585,-19.55,4.2,4.02,25.66,15.38,"Atlantic, Antarctic"
81472,-66.5,-62.5,2041-2050,ssp585,-21.84,0.16,0.48,18.28,12.98,"Atlantic, Antarctic"
81476,-66.5,-61.5,2041-2050,ssp585,-17.32,-3.13,-2.29,8.85,8.41,"Atlantic, Antarctic"
81480,-66.5,-60.5,2041-2050,ssp585,-13.89,-2.27,-1.62,6.04,5.97,"Atlantic, Antarctic"
82176,-65.5,-66.5,2041-2050,ssp585,-1.58,6.64,8.75,12.76,7.4,"Atlantic, Antarctic"
82180,-65.5,-65.5,2041-2050,ssp585,-6.95,4.47,3.09,29.71,9.7,"Atlantic, Antarctic"
82184,-65.5,-64.5,2041-2050,ssp585,-12.61,5.77,8.8,18.45,9.27,"Atlantic, Antarctic"
82188,-65.5,-63.5,2041-2050,ssp585,-21.58,4.66,5.02,22.37,13.98,"Atlantic, Antarctic"
82192,-65.5,-62.5,2041-2050,ssp585,-24.95,2.99,3.49,21.78,14.23,"Atlantic, Antarctic"
82196,-65.5,-61.5,2041-2050,ssp585,-23.76,-1.33,-0.29,15.12,11.31,"Atlantic, Antarctic"
82200,-65.5,-60.5,2041-2050,ssp585,-18.08,-1.86,-1.31,14.65,9.27,"Atlantic, Antarctic"
82900,-64.5,-65.5,2041-2050,ssp585,-2.92,4.52,0.97,30.84,11.07,"Atlantic, Antarctic"
82904,-64.5,-64.5,2041-2050,ssp585,-10.96,10.89,8.5,36.57,13.18,"Atlantic, Antarctic"
82908,-64.5,-63.5,2041-2050,ssp585,-17.05,11.17,15.9,30.8,13.9,"Atlantic, Antarctic"
82912,-64.5,-62.5,2041-2050,ssp585,-25.03,4.46,6.7,19.37,13.65,"Atlantic, Antarctic"
82916,-64.5,-61.5,2041-2050,ssp585,-26.18,1.76,3.94,24.91,14.17,"Atlantic, Antarctic"
82920,-64.5,-60.5,2041-2050,ssp585,-23.93,-0.55,1.85,15.81,11.28,"Atlantic, Antarctic"
83620,-63.5,-65.5,2041-2050,ssp585,7.18,8.54,7.19,11.26,2.35,"Atlantic, Antarctic"
83624,-63.5,-64.5,2041-2050,ssp585,6.43,14.5,17.72,19.33,7.03,"Atlantic, Antarctic"
83628,-63.5,-63.5,2041-2050,ssp585,-11.03,16.06,17.69,45.79,16.4,"Atlantic, Antarctic"
83632,-63.5,-62.5,2041-2050,ssp585,-22.94,8.39,13.74,27.5,14.23,"Atlantic, Antarctic"
83636,-63.5,-61.5,2041-2050,ssp585,-24.19,5.01,7.69,21.5,13.35,"Atlantic, Antarctic"
83640,-63.5,-60.5,2041-2050,ssp585,-24.92,3.26,4.8,19.99,12.72,"Atlantic, Antarctic"
84344,-62.5,-64.5,2041-2050,ssp585,3.92,11.13,14.47,15.01,6.25,"Atlantic, Antarctic"
84348,-62.5,-63.5,2041-2050,ssp585,-11,16.27,15.95,53.73,19.31,"Atlantic, Antarctic"
84352,-62.5,-62.5,2041-2050,ssp585,-15.16,15.22,22.27,39.69,18.02,"Atlantic, Antarctic"
84356,-62.5,-61.5,2041-2050,ssp585,-21.07,11.16,13.54,37.6,17.06,"Atlantic, Antarctic"
84360,-62.5,-60.5,2041-2050,ssp585,-23.68,5.89,7.57,26.87,14.13,"Atlantic, Antarctic"
85020,-61.5,-75.5,2041-2050,ssp585,-4.86,38.5,36.79,85.29,37.33,"Atlantic, Antarctic"
85024,-61.5,-74.5,2041-2050,ssp585,-1.44,32.41,22.28,76.39,39.89,"Atlantic, Antarctic"
85040,-61.5,-70.5,2041-2050,ssp585,-14.71,4.15,12.91,14.25,16.35,"Atlantic, Antarctic"
85044,-61.5,-69.5,2041-2050,ssp585,-4.69,3.57,5.86,7.27,5.55,"Atlantic, Antarctic"
85048,-61.5,-68.5,2041-2050,ssp585,-27.61,-7.81,-3.67,3.72,13.74,"Atlantic, Antarctic"
85060,-61.5,-65.5,2041-2050,ssp585,-9.7,-2.18,1.56,1.6,6.51,"Atlantic, Antarctic"
85064,-61.5,-64.5,2041-2050,ssp585,1.55,12.66,14.15,22.27,10.44,"Atlantic, Antarctic"
85068,-61.5,-63.5,2041-2050,ssp585,-13.37,10.11,8.06,32.09,15.83,"Atlantic, Antarctic"
85072,-61.5,-62.5,2041-2050,ssp585,-5.08,15.72,13.85,49.26,16.45,"Atlantic, Antarctic"
85076,-61.5,-61.5,2041-2050,ssp585,-19.34,12.32,15.54,35.95,17.32,"Atlantic, Antarctic"
85080,-61.5,-60.5,2041-2050,ssp585,-22.97,5.42,7.59,24.85,13.81,"Atlantic, Antarctic"
85740,-60.5,-75.5,2041-2050,ssp585,-6.75,16.86,16.05,42.12,20.14,"Atlantic, Antarctic"
85744,-60.5,-74.5,2041-2050,ssp585,-13.28,26.58,20.83,58.1,29.89,"Atlantic, Antarctic"
85748,-60.5,-73.5,2041-2050,ssp585,-8.72,13.2,16.05,32.28,20.65,"Atlantic, Antarctic"
85752,-60.5,-72.5,2041-2050,ssp585,-19.44,2.66,10.96,16.45,19.33,"Atlantic, Antarctic"
85756,-60.5,-71.5,2041-2050,ssp585,-12.09,6.14,7.73,21.2,14.22,"Atlantic, Antarctic"
85760,-60.5,-70.5,2041-2050,ssp585,-4.66,16.74,19.07,35.13,14.59,"Atlantic, Antarctic"
85764,-60.5,-69.5,2041-2050,ssp585,-12.79,9.73,11.2,28.65,15.14,"Atlantic, Antarctic"
85768,-60.5,-68.5,2041-2050,ssp585,-10.64,7,2.54,37.98,18.56,"Atlantic, Antarctic"
85772,-60.5,-67.5,2041-2050,ssp585,-9.03,0.02,2.26,4.59,6.33,"Atlantic, Antarctic"
85776,-60.5,-66.5,2041-2050,ssp585,-10.52,0.41,2.85,6.48,8.04,"Atlantic, Antarctic"
85780,-60.5,-65.5,2041-2050,ssp585,-9,-1.45,-0.12,3.42,5.3,"Atlantic, Antarctic"
85784,-60.5,-64.5,2041-2050,ssp585,-7.37,-5.21,-4.69,-3.57,1.95,"Atlantic, Antarctic"
85788,-60.5,-63.5,2041-2050,ssp585,-15.82,6.65,6.42,30.18,15.03,"Atlantic, Antarctic"
85792,-60.5,-62.5,2041-2050,ssp585,-6.35,13.4,13.05,45.05,16.99,"Atlantic, Antarctic"
85796,-60.5,-61.5,2041-2050,ssp585,-18.5,10.58,15.58,30.57,16.02,"Atlantic, Antarctic"
85800,-60.5,-60.5,2041-2050,ssp585,-23.17,3.89,4.88,22.06,13.71,"Atlantic, Antarctic"
86460,-59.5,-75.5,2041-2050,ssp585,-3.92,21.27,18.08,52.86,23.76,"Atlantic, Antarctic"
86464,-59.5,-74.5,2041-2050,ssp585,-54.19,3.39,4.92,58.09,33.84,"Atlantic, Antarctic"
86468,-59.5,-73.5,2041-2050,ssp585,-16.44,19.07,13.84,50.75,26.86,"Atlantic, Antarctic"
86472,-59.5,-72.5,2041-2050,ssp585,-19.93,11.65,12.21,39.84,21.68,"Atlantic, Antarctic"
86476,-59.5,-71.5,2041-2050,ssp585,-14.13,11.3,8.56,47.67,22.85,"Atlantic, Antarctic"
86480,-59.5,-70.5,2041-2050,ssp585,-48.57,-0.31,5.19,35.28,28.22,"Atlantic, Antarctic"
86484,-59.5,-69.5,2041-2050,ssp585,-39.69,-0.9,1.46,29.41,23.59,"Atlantic, Antarctic"
86488,-59.5,-68.5,2041-2050,ssp585,-45.77,-6.93,-4.27,29.08,23.97,"Atlantic, Antarctic"
86492,-59.5,-67.5,2041-2050,ssp585,-7.92,6.29,2.92,24.74,12.38,"Atlantic, Antarctic"
86496,-59.5,-66.5,2041-2050,ssp585,-5.49,1.67,2.55,7.08,5.24,"Atlantic, Antarctic"
86500,-59.5,-65.5,2041-2050,ssp585,-12.64,5.32,2.79,46.27,15.75,"Atlantic, Antarctic"
86504,-59.5,-64.5,2041-2050,ssp585,-10.32,-3.66,-3.48,2.82,6.57,"Atlantic, Antarctic"
86508,-59.5,-63.5,2041-2050,ssp585,-15.12,5.32,4.38,26.41,14.45,"Atlantic, Antarctic"
86512,-59.5,-62.5,2041-2050,ssp585,-6.4,6.27,2.04,28.84,11.27,"Atlantic, Antarctic"
86516,-59.5,-61.5,2041-2050,ssp585,-18.79,9.29,10.42,33.22,16.23,"Atlantic, Antarctic"
86520,-59.5,-60.5,2041-2050,ssp585,-23.34,3.77,4.94,21.53,14.19,"Atlantic, Antarctic"
87180,-58.5,-75.5,2041-2050,ssp585,-8.55,18.11,15.75,49.49,24.53,"Atlantic, Antarctic"
87184,-58.5,-74.5,2041-2050,ssp585,-56.81,4.33,6.69,55.78,33.92,"Atlantic, Antarctic"
87188,-58.5,-73.5,2041-2050,ssp585,-50.12,3.04,1.19,50.59,29.89,"Atlantic, Antarctic"
87192,-58.5,-72.5,2041-2050,ssp585,-42.34,0.21,4.66,42.17,26.92,"Atlantic, Antarctic"
87196,-58.5,-71.5,2041-2050,ssp585,-45.57,-0.42,5.11,43.69,28.77,"Atlantic, Antarctic"
87200,-58.5,-70.5,2041-2050,ssp585,-42.09,3.12,7.36,31.33,26.62,"Atlantic, Antarctic"
87204,-58.5,-69.5,2041-2050,ssp585,-37.12,0.4,1.71,30.7,24.16,"Atlantic, Antarctic"
87208,-58.5,-68.5,2041-2050,ssp585,-47.38,-7.21,-5.13,18.19,24.06,"Atlantic, Antarctic"
87212,-58.5,-67.5,2041-2050,ssp585,-44.68,-5.09,-0.8,19.4,20.79,"Atlantic, Antarctic"
87216,-58.5,-66.5,2041-2050,ssp585,-20.73,0.34,1.85,22.79,11.48,"Atlantic, Antarctic"
87220,-58.5,-65.5,2041-2050,ssp585,-6.71,6.32,3.57,34.65,11.11,"Atlantic, Antarctic"
87224,-58.5,-64.5,2041-2050,ssp585,-5.4,0.22,0.89,5.18,5.32,"Atlantic, Antarctic"
87228,-58.5,-63.5,2041-2050,ssp585,2.8,5.61,4.98,9.05,3.17,"Atlantic, Antarctic"
87232,-58.5,-62.5,2041-2050,ssp585,-8.6,5.6,2.94,29.51,13.33,"Atlantic, Antarctic"
87236,-58.5,-61.5,2041-2050,ssp585,-8.41,8.23,3.02,44.78,16.81,"Atlantic, Antarctic"
87240,-58.5,-60.5,2041-2050,ssp585,-22.68,5.06,7.18,24.99,15.73,"Atlantic, Antarctic"
87900,-57.5,-75.5,2041-2050,ssp585,-5.7,21.82,19.09,54.79,25.72,"Atlantic, Antarctic"
87904,-57.5,-74.5,2041-2050,ssp585,-59.27,7.44,8.63,62.8,35.18,"Atlantic, Antarctic"
87908,-57.5,-73.5,2041-2050,ssp585,-40.2,6.7,2.83,50.17,27.19,"Atlantic, Antarctic"
87912,-57.5,-72.5,2041-2050,ssp585,-27.91,7.39,4.04,40.92,23.62,"Atlantic, Antarctic"
87916,-57.5,-71.5,2041-2050,ssp585,-35.57,6.04,7.69,37.76,25.73,"Atlantic, Antarctic"
87920,-57.5,-70.5,2041-2050,ssp585,-28.07,7.64,8.88,41.32,23.89,"Atlantic, Antarctic"
87924,-57.5,-69.5,2041-2050,ssp585,-34.2,2.78,4.22,30.29,23.21,"Atlantic, Antarctic"
87928,-57.5,-68.5,2041-2050,ssp585,-44.06,-6.13,-3.11,17.11,21.95,"Atlantic, Antarctic"
87932,-57.5,-67.5,2041-2050,ssp585,-41.07,-3.59,-3.21,19.48,20.79,"Atlantic, Antarctic"
87936,-57.5,-66.5,2041-2050,ssp585,-14.63,0.13,1.31,18.38,8.9,"Atlantic, Antarctic"
87940,-57.5,-65.5,2041-2050,ssp585,-2.57,7.1,2.41,42.72,13.47,"Atlantic, Antarctic"
87944,-57.5,-64.5,2041-2050,ssp585,-0.47,1.98,0.7,5.72,3.29,"Atlantic, Antarctic"
87948,-57.5,-63.5,2041-2050,ssp585,-1.85,-0.24,-0.69,1.83,1.88,"Atlantic, Antarctic"
87952,-57.5,-62.5,2041-2050,ssp585,-9.26,-0.17,-2.67,22.89,9.2,"Atlantic, Antarctic"
87956,-57.5,-61.5,2041-2050,ssp585,-8.42,1.77,-1.99,30.72,11.54,"Atlantic, Antarctic"
87960,-57.5,-60.5,2041-2050,ssp585,-21.61,6.65,6.67,35.24,16.91,"Atlantic, Antarctic"
88620,-56.5,-75.5,2041-2050,ssp585,-11.63,28.53,28.9,58.68,29.83,"Atlantic, Antarctic"
88624,-56.5,-74.5,2041-2050,ssp585,-54.08,12.05,10.2,71.62,33.56,"Atlantic, Antarctic"
88628,-56.5,-73.5,2041-2050,ssp585,-31.89,13.34,7.33,64.68,26.17,"Atlantic, Antarctic"
88632,-56.5,-72.5,2041-2050,ssp585,-10.23,13.67,5.64,47.15,18.56,"Atlantic, Antarctic"
88636,-56.5,-71.5,2041-2050,ssp585,-15.77,13.02,13.02,45.94,19.64,"Atlantic, Antarctic"
88640,-56.5,-70.5,2041-2050,ssp585,-13.58,10.42,6.27,40.53,19.01,"Atlantic, Antarctic"
88644,-56.5,-69.5,2041-2050,ssp585,-33.89,1.45,3.02,27.47,20.66,"Atlantic, Antarctic"
88648,-56.5,-68.5,2041-2050,ssp585,-33.89,-2.98,2.16,20.04,19.27,"Atlantic, Antarctic"
88652,-56.5,-67.5,2041-2050,ssp585,-32.27,-1.53,-1.78,21.84,17.64,"Atlantic, Antarctic"
88656,-56.5,-66.5,2041-2050,ssp585,-8.54,2.2,1.49,15.7,6.98,"Atlantic, Antarctic"
88660,-56.5,-65.5,2041-2050,ssp585,-2.8,6.53,2.43,35.89,11.51,"Atlantic, Antarctic"
88664,-56.5,-64.5,2041-2050,ssp585,-4.6,-0.78,-2.13,5.75,4.75,"Atlantic, Antarctic"
88668,-56.5,-63.5,2041-2050,ssp585,-4.98,-1.08,-2.68,4.41,4.89,"Atlantic, Antarctic"
88672,-56.5,-62.5,2041-2050,ssp585,-8.43,-0.68,-3.08,20.61,8.78,"Atlantic, Antarctic"
88676,-56.5,-61.5,2041-2050,ssp585,-9.25,-1.27,-3.98,25.61,9.83,"Atlantic, Antarctic"
88680,-56.5,-60.5,2041-2050,ssp585,-20.19,0.43,-1.09,24.55,11.98,"Atlantic, Antarctic"
89336,-55.5,-76.5,2041-2050,ssp585,-10.48,10.54,13.25,26.15,18.1,"Atlantic, Antarctic"
89340,-55.5,-75.5,2041-2050,ssp585,-28.98,12.19,11.85,58.48,29.05,"Atlantic, Antarctic"
89344,-55.5,-74.5,2041-2050,ssp585,-41.25,12.46,11.36,66.81,30.04,"Atlantic, Antarctic"
89348,-55.5,-73.5,2041-2050,ssp585,-8.1,18.37,14.84,62.11,22.05,"Atlantic, Antarctic"
89352,-55.5,-72.5,2041-2050,ssp585,-8.86,18.18,20.91,44.32,14.82,"Atlantic, Antarctic"
89356,-55.5,-71.5,2041-2050,ssp585,-4.26,16.68,13.07,41.48,13.92,"Atlantic, Antarctic"
89360,-55.5,-70.5,2041-2050,ssp585,0.15,14.27,9.68,35.73,12,"Atlantic, Antarctic"
89364,-55.5,-69.5,2041-2050,ssp585,-24.78,3.89,3.26,29.21,16.35,"Atlantic, Antarctic"
89368,-55.5,-68.5,2041-2050,ssp585,-19.03,2.4,3.2,26.12,13.14,"Atlantic, Antarctic"
89372,-55.5,-67.5,2041-2050,ssp585,-17.28,2.59,4.09,27.6,12.16,"Atlantic, Antarctic"
89376,-55.5,-66.5,2041-2050,ssp585,-6.68,1.96,2.44,12.08,5.42,"Atlantic, Antarctic"
89380,-55.5,-65.5,2041-2050,ssp585,-2.01,6.71,4.74,21.17,6.67,"Atlantic, Antarctic"
89384,-55.5,-64.5,2041-2050,ssp585,-3.85,5.6,3.61,31.65,10.6,"Atlantic, Antarctic"
89388,-55.5,-63.5,2041-2050,ssp585,-0.79,3.64,5.5,6.21,3.85,"Atlantic, Antarctic"
89392,-55.5,-62.5,2041-2050,ssp585,-8.07,0.24,-2.18,13.41,7.04,"Atlantic, Antarctic"
89396,-55.5,-61.5,2041-2050,ssp585,-8.82,0.14,-1.12,17.86,7.4,"Atlantic, Antarctic"
89400,-55.5,-60.5,2041-2050,ssp585,-18.63,0.82,1.02,20.04,11.61,"Atlantic, Antarctic"
90056,-54.5,-76.5,2041-2050,ssp585,-14.01,16.91,20.25,41.16,24.33,"Atlantic, Antarctic"
90060,-54.5,-75.5,2041-2050,ssp585,-23.39,11.04,11.47,55.98,27.14,"Atlantic, Antarctic"
90064,-54.5,-74.5,2041-2050,ssp585,-28.34,15.23,14.16,57.6,23.99,"Atlantic, Antarctic"
90068,-54.5,-73.5,2041-2050,ssp585,-12.18,22.18,16.41,61.42,22.11,"Atlantic, Antarctic"
90072,-54.5,-72.5,2041-2050,ssp585,-6.77,22.89,20.86,54.3,17.76,"Atlantic, Antarctic"
90076,-54.5,-71.5,2041-2050,ssp585,-0.86,21.99,25.21,42.84,15.31,"Atlantic, Antarctic"
90080,-54.5,-70.5,2041-2050,ssp585,2.34,18.04,18.98,34.5,12.52,"Atlantic, Antarctic"
90084,-54.5,-69.5,2041-2050,ssp585,-2.01,9.45,8.45,29.34,9.39,"Atlantic, Antarctic"
90088,-54.5,-68.5,2041-2050,ssp585,-1,7.2,5.68,24.01,7.49,"Atlantic, Antarctic"
90092,-54.5,-67.5,2041-2050,ssp585,-3.18,3.86,2.77,21.81,7.06,"Atlantic, Antarctic"
90096,-54.5,-66.5,2041-2050,ssp585,-14.78,3.34,4.27,12.7,7.72,"Atlantic, Antarctic"
90100,-54.5,-65.5,2041-2050,ssp585,-7.53,5.42,6.09,17.39,7.26,"Atlantic, Antarctic"
90104,-54.5,-64.5,2041-2050,ssp585,-7.85,4.28,4.46,16.41,6.95,"Atlantic, Antarctic"
90108,-54.5,-63.5,2041-2050,ssp585,-5.76,1.91,1.47,10.48,6.67,"Atlantic, Antarctic"
90112,-54.5,-62.5,2041-2050,ssp585,-8.28,-0.27,-1.05,9.99,5.55,"Atlantic, Antarctic"
90116,-54.5,-61.5,2041-2050,ssp585,-9.06,1.7,0.58,14.49,6.4,"Atlantic, Antarctic"
90120,-54.5,-60.5,2041-2050,ssp585,-16.21,2.23,1.97,18.5,13.05,"Atlantic, Antarctic"
90776,-53.5,-76.5,2041-2050,ssp585,-17.55,18.37,20.8,49.44,28.18,"Atlantic, Antarctic"
90780,-53.5,-75.5,2041-2050,ssp585,-16.35,11.46,10.71,49.01,23.38,"Atlantic, Antarctic"
90784,-53.5,-74.5,2041-2050,ssp585,-20.92,14.25,10.64,50.42,21.12,"Atlantic, Antarctic"
90788,-53.5,-73.5,2041-2050,ssp585,-6.28,25.21,19.86,80.5,24.3,"Atlantic, Antarctic"
90792,-53.5,-72.5,2041-2050,ssp585,-7.76,29.2,22.8,72.86,25.9,"Atlantic, Antarctic"
90796,-53.5,-71.5,2041-2050,ssp585,-0.43,28.09,23.67,69.57,22.11,"Atlantic, Antarctic"
90800,-53.5,-70.5,2041-2050,ssp585,-2.66,19.36,19.02,61.18,19.79,"Atlantic, Antarctic"
90804,-53.5,-69.5,2041-2050,ssp585,-7.97,11.64,14.62,31.67,12.41,"Atlantic, Antarctic"
90808,-53.5,-68.5,2041-2050,ssp585,-8.52,10.12,11.59,23.97,11.42,"Atlantic, Antarctic"
90812,-53.5,-67.5,2041-2050,ssp585,-12.74,3.35,3.88,17.21,8.62,"Atlantic, Antarctic"
90816,-53.5,-66.5,2041-2050,ssp585,-10.18,3.7,5.53,12.81,8.31,"Atlantic, Antarctic"
90820,-53.5,-65.5,2041-2050,ssp585,-6.87,6.35,4.28,27.61,10.31,"Atlantic, Antarctic"
90824,-53.5,-64.5,2041-2050,ssp585,-20.27,4.16,3.06,28.2,13.16,"Atlantic, Antarctic"
90828,-53.5,-63.5,2041-2050,ssp585,-12.59,-0.05,0.24,10.08,6.45,"Atlantic, Antarctic"
90832,-53.5,-62.5,2041-2050,ssp585,-6.34,0.3,0.27,6.65,3.52,"Atlantic, Antarctic"
90836,-53.5,-61.5,2041-2050,ssp585,-8.37,-0.09,-0.08,8.51,5.66,"Atlantic, Antarctic"
90840,-53.5,-60.5,2041-2050,ssp585,-17.14,-1.71,0.92,12.42,10.97,"Atlantic, Antarctic"
91496,-52.5,-76.5,2041-2050,ssp585,-10.92,31.9,27.64,65.96,31.01,"Atlantic, Antarctic"
91500,-52.5,-75.5,2041-2050,ssp585,-16.18,11.7,10.76,49.12,21.38,"Atlantic, Antarctic"
91504,-52.5,-74.5,2041-2050,ssp585,-16.28,15.7,13.06,44.97,19.61,"Atlantic, Antarctic"
91508,-52.5,-73.5,2041-2050,ssp585,-8.92,23.08,20.82,57.62,19.16,"Atlantic, Antarctic"
91512,-52.5,-72.5,2041-2050,ssp585,4.5,34.01,24.19,88.02,28.77,"Atlantic, Antarctic"
91516,-52.5,-71.5,2041-2050,ssp585,6.34,34.35,19.78,95.02,29.2,"Atlantic, Antarctic"
91520,-52.5,-70.5,2041-2050,ssp585,-12.29,20.31,22.36,82.54,26.21,"Atlantic, Antarctic"
91524,-52.5,-69.5,2041-2050,ssp585,-11.46,13.66,12.28,51.45,17.12,"Atlantic, Antarctic"
91528,-52.5,-68.5,2041-2050,ssp585,-11.34,9.62,8.17,35.68,14.01,"Atlantic, Antarctic"
91532,-52.5,-67.5,2041-2050,ssp585,-18.43,0.56,1.19,16.1,9.64,"Atlantic, Antarctic"
91536,-52.5,-66.5,2041-2050,ssp585,-15.21,1.33,2.32,11.93,9.27,"Atlantic, Antarctic"
91540,-52.5,-65.5,2041-2050,ssp585,-7.96,2.76,-1.6,23.92,10.34,"Atlantic, Antarctic"
91544,-52.5,-64.5,2041-2050,ssp585,-9.32,1.6,-1,23.78,10.9,"Atlantic, Antarctic"
91548,-52.5,-63.5,2041-2050,ssp585,-13.52,0.53,1.5,9.86,6.33,"Atlantic, Antarctic"
91552,-52.5,-62.5,2041-2050,ssp585,-7.33,2.2,0.76,17.37,7.71,"Atlantic, Antarctic"
91556,-52.5,-61.5,2041-2050,ssp585,-7.42,1.2,1.24,11.68,6.1,"Atlantic, Antarctic"
91560,-52.5,-60.5,2041-2050,ssp585,-15.59,-0,2.18,11.71,9.97,"Atlantic, Antarctic"
92212,-51.5,-77.5,2041-2050,ssp585,9.64,34.46,23.45,81.29,31.99,"Atlantic, Antarctic"
92216,-51.5,-76.5,2041-2050,ssp585,-25.2,14.44,14.19,70.12,29.16,"Atlantic, Antarctic"
92220,-51.5,-75.5,2041-2050,ssp585,-16.72,12.41,10.38,47.25,19.27,"Atlantic, Antarctic"
92224,-51.5,-74.5,2041-2050,ssp585,-10.83,15.4,12.81,41.38,16.39,"Atlantic, Antarctic"
92228,-51.5,-73.5,2041-2050,ssp585,-3.21,24.03,21.28,55.02,17.78,"Atlantic, Antarctic"
92232,-51.5,-72.5,2041-2050,ssp585,3.02,34.43,24.42,95.51,30.95,"Atlantic, Antarctic"
92236,-51.5,-71.5,2041-2050,ssp585,7.47,37.35,22.01,116.91,35.24,"Atlantic, Antarctic"
92240,-51.5,-70.5,2041-2050,ssp585,-10.33,22.48,20.44,95.76,29.88,"Atlantic, Antarctic"
92244,-51.5,-69.5,2041-2050,ssp585,-6.67,14.01,7.35,55.68,18.27,"Atlantic, Antarctic"
92248,-51.5,-68.5,2041-2050,ssp585,-6.54,6.28,3.5,26.79,11.83,"Atlantic, Antarctic"
92252,-51.5,-67.5,2041-2050,ssp585,-17.57,-0.16,0.55,17.67,9.38,"Atlantic, Antarctic"
92256,-51.5,-66.5,2041-2050,ssp585,-25.33,-2.28,-0.9,10.76,10.34,"Atlantic, Antarctic"
