rowid,longitude,latitude,decade,scenario,min_change,mean_change,median_change,max_change,sd_change,region_name
152045,31.5,-58.5,2091-2100,ssp126,-40.89,-8.12,-3.55,8.23,13.72,"Indian Ocean, Antarctic"
152049,31.5,-57.5,2091-2100,ssp126,-41.28,-8.15,-3.34,1.58,12.69,"Indian Ocean, Antarctic"
152053,31.5,-56.5,2091-2100,ssp126,-39.72,-8.7,-4.96,0.24,11.61,"Indian Ocean, Antarctic"
152057,31.5,-55.5,2091-2100,ssp126,-37.4,-8.66,-6.3,1.52,10.76,"Indian Ocean, Antarctic"
152061,31.5,-54.5,2091-2100,ssp126,-31.56,-7.86,-6.55,2.21,8.93,"Indian Ocean, Antarctic"
152065,31.5,-53.5,2091-2100,ssp126,-23.23,-7.61,-6.93,2.11,6.51,"Indian Ocean, Antarctic"
152069,31.5,-52.5,2091-2100,ssp126,-14.67,-6.13,-6.18,1.27,4.65,"Indian Ocean, Antarctic"
152073,31.5,-51.5,2091-2100,ssp126,-9.14,-4.18,-4.89,0.83,3.38,"Indian Ocean, Antarctic"
152077,31.5,-50.5,2091-2100,ssp126,-9.62,-5.11,-4.44,-0.71,3.34,"Indian Ocean, Antarctic"
152081,31.5,-49.5,2091-2100,ssp126,-15.23,-5.27,-5.97,9.54,7.1,"Indian Ocean, Antarctic"
152085,31.5,-48.5,2091-2100,ssp126,-17.74,-6.59,-4.87,2.73,6.01,"Indian Ocean, Antarctic"
152089,31.5,-47.5,2091-2100,ssp126,-21.48,-7.34,-5.54,3.98,7.98,"Indian Ocean, Antarctic"
152093,31.5,-46.5,2091-2100,ssp126,-21.75,-7.33,-6.95,5.46,8.64,"Indian Ocean, Antarctic"
152097,31.5,-45.5,2091-2100,ssp126,-19.47,-7.18,-6.29,0.74,6.58,"Indian Ocean, Antarctic"
152721,32.5,-69.5,2091-2100,ssp126,-10.11,1.98,7.09,8.96,10.51,"Indian Ocean, Antarctic"
152725,32.5,-68.5,2091-2100,ssp126,-9.81,9.78,4.89,43.6,19.27,"Indian Ocean, Antarctic"
152729,32.5,-67.5,2091-2100,ssp126,-3.81,13.93,11.39,33.38,14.71,"Indian Ocean, Antarctic"
152733,32.5,-66.5,2091-2100,ssp126,-4.7,12.28,13.7,30.66,13.06,"Indian Ocean, Antarctic"
152737,32.5,-65.5,2091-2100,ssp126,-2.29,15.09,13.9,61.41,17.87,"Indian Ocean, Antarctic"
152741,32.5,-64.5,2091-2100,ssp126,-4.14,10.54,2.8,60.62,19.19,"Indian Ocean, Antarctic"
152745,32.5,-63.5,2091-2100,ssp126,-14.1,5.1,2.44,25.98,12.37,"Indian Ocean, Antarctic"
152749,32.5,-62.5,2091-2100,ssp126,-12.65,2.65,-1.23,28.5,12.63,"Indian Ocean, Antarctic"
152753,32.5,-61.5,2091-2100,ssp126,-16.03,0.58,-2.83,28.61,14.27,"Indian Ocean, Antarctic"
152757,32.5,-60.5,2091-2100,ssp126,-27.05,-3.27,-4.39,17.69,13.27,"Indian Ocean, Antarctic"
152761,32.5,-59.5,2091-2100,ssp126,-34,-5.81,-4.84,14.14,13.38,"Indian Ocean, Antarctic"
152765,32.5,-58.5,2091-2100,ssp126,-41.39,-8.44,-4.36,6.92,13.51,"Indian Ocean, Antarctic"
152769,32.5,-57.5,2091-2100,ssp126,-41.85,-8.67,-3.64,-0.6,12.63,"Indian Ocean, Antarctic"
152773,32.5,-56.5,2091-2100,ssp126,-40.2,-9.13,-5.33,0.07,11.54,"Indian Ocean, Antarctic"
152777,32.5,-55.5,2091-2100,ssp126,-37.72,-9.11,-7.16,1.27,10.73,"Indian Ocean, Antarctic"
152781,32.5,-54.5,2091-2100,ssp126,-31.79,-8.17,-6.53,1.97,8.87,"Indian Ocean, Antarctic"
152785,32.5,-53.5,2091-2100,ssp126,-23.49,-6.54,-6.06,1.87,6.75,"Indian Ocean, Antarctic"
152789,32.5,-52.5,2091-2100,ssp126,-14.84,-5.6,-5.96,1.23,4.82,"Indian Ocean, Antarctic"
152793,32.5,-51.5,2091-2100,ssp126,-10.98,-5.07,-5.84,1.21,3.87,"Indian Ocean, Antarctic"
152797,32.5,-50.5,2091-2100,ssp126,-11.43,-5.56,-4.52,-1.34,3.26,"Indian Ocean, Antarctic"
152801,32.5,-49.5,2091-2100,ssp126,-17.52,-4.36,-4.63,11.65,7.93,"Indian Ocean, Antarctic"
152805,32.5,-48.5,2091-2100,ssp126,-18.7,-6.71,-5.36,3.86,6.2,"Indian Ocean, Antarctic"
152809,32.5,-47.5,2091-2100,ssp126,-22.57,-7.12,-5.11,4.13,7.86,"Indian Ocean, Antarctic"
152813,32.5,-46.5,2091-2100,ssp126,-23.23,-7.26,-5.15,3.3,8.37,"Indian Ocean, Antarctic"
152817,32.5,-45.5,2091-2100,ssp126,-22.01,-7.42,-5.79,2,7.47,"Indian Ocean, Antarctic"
153445,33.5,-68.5,2091-2100,ssp126,9.06,41.27,40.77,73.97,32.45,"Indian Ocean, Antarctic"
153449,33.5,-67.5,2091-2100,ssp126,-0.58,22.68,15.8,64.37,21.42,"Indian Ocean, Antarctic"
153453,33.5,-66.5,2091-2100,ssp126,-4.17,16.33,14.33,42.33,15.89,"Indian Ocean, Antarctic"
153457,33.5,-65.5,2091-2100,ssp126,-3.26,16.32,15.83,68.64,20.22,"Indian Ocean, Antarctic"
153461,33.5,-64.5,2091-2100,ssp126,-1.65,11.64,3.57,65,20.09,"Indian Ocean, Antarctic"
153465,33.5,-63.5,2091-2100,ssp126,-13.95,5.57,2.02,27.08,12.54,"Indian Ocean, Antarctic"
153469,33.5,-62.5,2091-2100,ssp126,-13.65,2.24,-1.01,28.75,13.24,"Indian Ocean, Antarctic"
153473,33.5,-61.5,2091-2100,ssp126,-15.54,1.77,-0.98,28.4,12.92,"Indian Ocean, Antarctic"
153477,33.5,-60.5,2091-2100,ssp126,-26.96,-2.97,-4.28,19.12,13.76,"Indian Ocean, Antarctic"
153481,33.5,-59.5,2091-2100,ssp126,-34.14,-5.57,-4.58,14.21,13.29,"Indian Ocean, Antarctic"
153485,33.5,-58.5,2091-2100,ssp126,-41.65,-8.35,-2.4,6.07,13.65,"Indian Ocean, Antarctic"
153489,33.5,-57.5,2091-2100,ssp126,-42.2,-8.85,-3.84,1.87,12.76,"Indian Ocean, Antarctic"
153493,33.5,-56.5,2091-2100,ssp126,-40.64,-8.99,-5.1,-0.1,11.82,"Indian Ocean, Antarctic"
153497,33.5,-55.5,2091-2100,ssp126,-38.12,-9.15,-6.92,1.05,10.79,"Indian Ocean, Antarctic"
153501,33.5,-54.5,2091-2100,ssp126,-32.02,-8.32,-7.4,1.74,9.13,"Indian Ocean, Antarctic"
153505,33.5,-53.5,2091-2100,ssp126,-23.79,-7.16,-6,1.65,6.71,"Indian Ocean, Antarctic"
153509,33.5,-52.5,2091-2100,ssp126,-15.16,-5.23,-5.73,1.02,4.62,"Indian Ocean, Antarctic"
153513,33.5,-51.5,2091-2100,ssp126,-10.35,-5.01,-5.94,5.13,4.88,"Indian Ocean, Antarctic"
153517,33.5,-50.5,2091-2100,ssp126,-11.47,-5.22,-4.31,-1.47,3.1,"Indian Ocean, Antarctic"
153521,33.5,-49.5,2091-2100,ssp126,-16.64,-4.78,-4.89,9.84,7.06,"Indian Ocean, Antarctic"
153525,33.5,-48.5,2091-2100,ssp126,-17.93,-6.62,-6.45,2.69,5.77,"Indian Ocean, Antarctic"
153529,33.5,-47.5,2091-2100,ssp126,-20.05,-7.23,-6.14,3.09,6.29,"Indian Ocean, Antarctic"
153533,33.5,-46.5,2091-2100,ssp126,-22.65,-7.46,-5.37,3.79,7.67,"Indian Ocean, Antarctic"
153537,33.5,-45.5,2091-2100,ssp126,-23.89,-8.19,-6.75,2.53,7.94,"Indian Ocean, Antarctic"
154165,34.5,-68.5,2091-2100,ssp126,4.99,34.41,41.21,57.04,26.68,"Indian Ocean, Antarctic"
154169,34.5,-67.5,2091-2100,ssp126,2.54,25.89,20.94,70.46,21.52,"Indian Ocean, Antarctic"
154173,34.5,-66.5,2091-2100,ssp126,-3.66,17.81,15.02,56.69,19.74,"Indian Ocean, Antarctic"
154177,34.5,-65.5,2091-2100,ssp126,-4.34,16.43,15.6,70.33,21.41,"Indian Ocean, Antarctic"
154181,34.5,-64.5,2091-2100,ssp126,0.22,11.7,4.19,61.58,18.73,"Indian Ocean, Antarctic"
154185,34.5,-63.5,2091-2100,ssp126,-13.87,5.88,2.03,29.12,13.45,"Indian Ocean, Antarctic"
154189,34.5,-62.5,2091-2100,ssp126,-12.26,2.84,-1.27,28.84,12.71,"Indian Ocean, Antarctic"
154193,34.5,-61.5,2091-2100,ssp126,-15.01,0.97,-2.86,27.1,12.62,"Indian Ocean, Antarctic"
154197,34.5,-60.5,2091-2100,ssp126,-26.72,-3.44,-4.15,17.79,13.71,"Indian Ocean, Antarctic"
154201,34.5,-59.5,2091-2100,ssp126,-34.17,-5.55,-3.58,14.85,13.47,"Indian Ocean, Antarctic"
154205,34.5,-58.5,2091-2100,ssp126,-41.69,-7.92,-2.53,5.33,13.51,"Indian Ocean, Antarctic"
154209,34.5,-57.5,2091-2100,ssp126,-42.36,-8.42,-3.95,6.76,13.36,"Indian Ocean, Antarctic"
154213,34.5,-56.5,2091-2100,ssp126,-41.05,-9.44,-5.4,-0.27,11.72,"Indian Ocean, Antarctic"
154217,34.5,-55.5,2091-2100,ssp126,-38.47,-9,-7.18,0.89,10.95,"Indian Ocean, Antarctic"
154221,34.5,-54.5,2091-2100,ssp126,-32.19,-8.65,-7.41,1.57,8.98,"Indian Ocean, Antarctic"
154225,34.5,-53.5,2091-2100,ssp126,-24.01,-6.93,-5.96,1.47,6.65,"Indian Ocean, Antarctic"
154229,34.5,-52.5,2091-2100,ssp126,-15.61,-4.8,-4.73,1.17,4.76,"Indian Ocean, Antarctic"
154233,34.5,-51.5,2091-2100,ssp126,-9.14,-4.38,-5.54,3.83,3.9,"Indian Ocean, Antarctic"
154237,34.5,-50.5,2091-2100,ssp126,-8.96,-4.57,-4.49,-1.24,2.62,"Indian Ocean, Antarctic"
154241,34.5,-49.5,2091-2100,ssp126,-16.32,-5.86,-4.96,2.97,5.23,"Indian Ocean, Antarctic"
154245,34.5,-48.5,2091-2100,ssp126,-17.59,-6.8,-5.19,-0.33,4.99,"Indian Ocean, Antarctic"
154249,34.5,-47.5,2091-2100,ssp126,-17.87,-6.4,-5.66,2.01,5.83,"Indian Ocean, Antarctic"
154253,34.5,-46.5,2091-2100,ssp126,-21.45,-7.7,-7.88,2.98,7,"Indian Ocean, Antarctic"
154257,34.5,-45.5,2091-2100,ssp126,-24.34,-8.39,-7.03,2.63,7.88,"Indian Ocean, Antarctic"
154881,35.5,-69.5,2091-2100,ssp126,-9.52,-0.74,-6.87,14.16,12.97,"Indian Ocean, Antarctic"
154885,35.5,-68.5,2091-2100,ssp126,-8.87,16.11,14.58,59.59,22.6,"Indian Ocean, Antarctic"
154889,35.5,-67.5,2091-2100,ssp126,-1.31,23.13,21.67,60.15,18.51,"Indian Ocean, Antarctic"
154893,35.5,-66.5,2091-2100,ssp126,-5.2,16,15.27,50.99,17.9,"Indian Ocean, Antarctic"
154897,35.5,-65.5,2091-2100,ssp126,-5.38,15.06,15.36,68.54,21.49,"Indian Ocean, Antarctic"
154901,35.5,-64.5,2091-2100,ssp126,0.18,11.45,5.13,54.62,16.59,"Indian Ocean, Antarctic"
154905,35.5,-63.5,2091-2100,ssp126,-14.19,6.19,1.99,30.78,14.03,"Indian Ocean, Antarctic"
154909,35.5,-62.5,2091-2100,ssp126,-11.93,3.74,-0.92,28.61,12.31,"Indian Ocean, Antarctic"
154913,35.5,-61.5,2091-2100,ssp126,-14.74,0.47,-3.35,25.81,12.69,"Indian Ocean, Antarctic"
154917,35.5,-60.5,2091-2100,ssp126,-26.71,-3.71,-4.32,15.71,13.16,"Indian Ocean, Antarctic"
154921,35.5,-59.5,2091-2100,ssp126,-34.23,-6.54,-5.53,15.6,14.01,"Indian Ocean, Antarctic"
154925,35.5,-58.5,2091-2100,ssp126,-41.55,-8.34,-1.98,4.68,13.33,"Indian Ocean, Antarctic"
154929,35.5,-57.5,2091-2100,ssp126,-42.28,-9.02,-3.87,0.93,12.7,"Indian Ocean, Antarctic"
154933,35.5,-56.5,2091-2100,ssp126,-41.29,-9.03,-5.57,0.95,12.16,"Indian Ocean, Antarctic"
154937,35.5,-55.5,2091-2100,ssp126,-38.61,-9.34,-7.04,0.79,10.76,"Indian Ocean, Antarctic"
154941,35.5,-54.5,2091-2100,ssp126,-32.26,-8.26,-6.62,1.43,8.97,"Indian Ocean, Antarctic"
154945,35.5,-53.5,2091-2100,ssp126,-24.37,-6.8,-5.85,1.29,6.78,"Indian Ocean, Antarctic"
154949,35.5,-52.5,2091-2100,ssp126,-16.33,-4.55,-4.91,5.76,5.68,"Indian Ocean, Antarctic"
154953,35.5,-51.5,2091-2100,ssp126,-10.01,-4.15,-4.43,2.56,3.6,"Indian Ocean, Antarctic"
154957,35.5,-50.5,2091-2100,ssp126,-6.99,-4.2,-4.63,2.45,2.91,"Indian Ocean, Antarctic"
154961,35.5,-49.5,2091-2100,ssp126,-15.44,-5.88,-4.99,2.25,4.8,"Indian Ocean, Antarctic"
154965,35.5,-48.5,2091-2100,ssp126,-18.08,-7.19,-5.82,-1.19,4.97,"Indian Ocean, Antarctic"
154969,35.5,-47.5,2091-2100,ssp126,-19.97,-6.76,-5.9,1.45,6.41,"Indian Ocean, Antarctic"
154973,35.5,-46.5,2091-2100,ssp126,-21.72,-7.84,-8.77,2.15,7.09,"Indian Ocean, Antarctic"
154977,35.5,-45.5,2091-2100,ssp126,-24.27,-8.24,-6.68,1.92,7.56,"Indian Ocean, Antarctic"
155601,36.5,-69.5,2091-2100,ssp126,-8.62,6,7.98,18.65,13.74,"Indian Ocean, Antarctic"
155605,36.5,-68.5,2091-2100,ssp126,-12.23,22.19,19.58,81.44,26.9,"Indian Ocean, Antarctic"
155609,36.5,-67.5,2091-2100,ssp126,1.1,20.36,18.67,49.34,14.77,"Indian Ocean, Antarctic"
155613,36.5,-66.5,2091-2100,ssp126,-7.62,12.86,14.4,33.9,13.95,"Indian Ocean, Antarctic"
155617,36.5,-65.5,2091-2100,ssp126,-5.66,13.58,15.23,54.02,17.52,"Indian Ocean, Antarctic"
155621,36.5,-64.5,2091-2100,ssp126,-1.5,10.46,4.36,46.05,14.85,"Indian Ocean, Antarctic"
155625,36.5,-63.5,2091-2100,ssp126,-14.96,6,1.49,31.6,14.58,"Indian Ocean, Antarctic"
155629,36.5,-62.5,2091-2100,ssp126,-11.57,3.44,-1.67,27.97,12.31,"Indian Ocean, Antarctic"
155633,36.5,-61.5,2091-2100,ssp126,-14.91,0.55,-3.6,24.74,12.5,"Indian Ocean, Antarctic"
155637,36.5,-60.5,2091-2100,ssp126,-26.73,-3.64,-4.54,15.08,12.76,"Indian Ocean, Antarctic"
155641,36.5,-59.5,2091-2100,ssp126,-34.18,-6.25,-5.69,16.85,13.58,"Indian Ocean, Antarctic"
155645,36.5,-58.5,2091-2100,ssp126,-41.33,-7.95,-2.57,3.74,13.41,"Indian Ocean, Antarctic"
155649,36.5,-57.5,2091-2100,ssp126,-42.02,-9.12,-4.63,-0.24,12.48,"Indian Ocean, Antarctic"
155653,36.5,-56.5,2091-2100,ssp126,-41.32,-9.17,-5.85,-0.52,12.05,"Indian Ocean, Antarctic"
155657,36.5,-55.5,2091-2100,ssp126,-38.66,-9.28,-7.94,0.68,10.9,"Indian Ocean, Antarctic"
155661,36.5,-54.5,2091-2100,ssp126,-32.48,-7.91,-6.08,1.21,9.08,"Indian Ocean, Antarctic"
155665,36.5,-53.5,2091-2100,ssp126,-25,-7.03,-5.74,1.02,7.05,"Indian Ocean, Antarctic"
155669,36.5,-52.5,2091-2100,ssp126,-17.45,-4.57,-4.75,4.17,5.74,"Indian Ocean, Antarctic"
155673,36.5,-51.5,2091-2100,ssp126,-11.21,-5.26,-5.64,-0.62,3.01,"Indian Ocean, Antarctic"
155677,36.5,-50.5,2091-2100,ssp126,-7.67,-4.03,-4.76,3.84,3.7,"Indian Ocean, Antarctic"
155681,36.5,-49.5,2091-2100,ssp126,-14.72,-5.32,-5.25,5.34,5.57,"Indian Ocean, Antarctic"
155685,36.5,-48.5,2091-2100,ssp126,-19.09,-7.66,-6.3,-2.37,5.26,"Indian Ocean, Antarctic"
155689,36.5,-47.5,2091-2100,ssp126,-22.13,-8.15,-6.94,-0.91,6.4,"Indian Ocean, Antarctic"
155693,36.5,-46.5,2091-2100,ssp126,-22.2,-7.42,-6.76,1.3,7.23,"Indian Ocean, Antarctic"
155697,36.5,-45.5,2091-2100,ssp126,-22.81,-7.12,-6.5,1.35,7.64,"Indian Ocean, Antarctic"
156321,37.5,-69.5,2091-2100,ssp126,-6.57,16.34,23.03,32.56,20.4,"Indian Ocean, Antarctic"
156325,37.5,-68.5,2091-2100,ssp126,0.84,24.56,19.29,81.02,25.03,"Indian Ocean, Antarctic"
156329,37.5,-67.5,2091-2100,ssp126,2.4,18.06,16.58,41.01,12.7,"Indian Ocean, Antarctic"
156333,37.5,-66.5,2091-2100,ssp126,-12.55,10.34,12.25,30.61,13.7,"Indian Ocean, Antarctic"
156337,37.5,-65.5,2091-2100,ssp126,-5.06,11.74,13.59,39.01,14.04,"Indian Ocean, Antarctic"
156341,37.5,-64.5,2091-2100,ssp126,-0.62,9.39,2.74,39.76,14.06,"Indian Ocean, Antarctic"
156345,37.5,-63.5,2091-2100,ssp126,-16.07,5.28,0.58,32.62,15.49,"Indian Ocean, Antarctic"
156349,37.5,-62.5,2091-2100,ssp126,-11.12,3.12,-1.73,27.23,11.84,"Indian Ocean, Antarctic"
156353,37.5,-61.5,2091-2100,ssp126,-15.41,0.36,-3.54,23.27,12.05,"Indian Ocean, Antarctic"
156357,37.5,-60.5,2091-2100,ssp126,-26.63,-2.89,-4.51,14.25,12.17,"Indian Ocean, Antarctic"
156361,37.5,-59.5,2091-2100,ssp126,-33.96,-5.43,-2.33,18.35,13.5,"Indian Ocean, Antarctic"
156365,37.5,-58.5,2091-2100,ssp126,-41.11,-8.61,-3.52,2.1,12.53,"Indian Ocean, Antarctic"
156369,37.5,-57.5,2091-2100,ssp126,-41.63,-10.12,-5.66,-1.95,11.64,"Indian Ocean, Antarctic"
156373,37.5,-56.5,2091-2100,ssp126,-41.2,-9.93,-6.1,-0.75,11.53,"Indian Ocean, Antarctic"
156377,37.5,-55.5,2091-2100,ssp126,-38.89,-9.16,-6.8,0.43,10.87,"Indian Ocean, Antarctic"
156381,37.5,-54.5,2091-2100,ssp126,-33.14,-7.49,-6.24,0.86,9.44,"Indian Ocean, Antarctic"
156385,37.5,-53.5,2091-2100,ssp126,-26.2,-7.37,-5.51,0.66,7.55,"Indian Ocean, Antarctic"
156389,37.5,-52.5,2091-2100,ssp126,-18.97,-6.12,-4.8,0.11,5.46,"Indian Ocean, Antarctic"
156393,37.5,-51.5,2091-2100,ssp126,-12.58,-5.65,-5.52,-0.81,3.33,"Indian Ocean, Antarctic"
156397,37.5,-50.5,2091-2100,ssp126,-9.39,-4.97,-5.39,4.05,3.88,"Indian Ocean, Antarctic"
156401,37.5,-49.5,2091-2100,ssp126,-15.54,-5.67,-5.56,7.18,6.08,"Indian Ocean, Antarctic"
156405,37.5,-48.5,2091-2100,ssp126,-18.53,-8.11,-7.49,-2.7,4.85,"Indian Ocean, Antarctic"
156409,37.5,-47.5,2091-2100,ssp126,-21.79,-8.31,-6.79,-0.88,6.2,"Indian Ocean, Antarctic"
156413,37.5,-46.5,2091-2100,ssp126,-19.88,-8.26,-8.22,-1.39,5.6,"Indian Ocean, Antarctic"
156417,37.5,-45.5,2091-2100,ssp126,-17.43,-8.02,-7.06,-0.14,4.8,"Indian Ocean, Antarctic"
157041,38.5,-69.5,2091-2100,ssp126,-11.4,16.16,20.99,38.88,25.48,"Indian Ocean, Antarctic"
157045,38.5,-68.5,2091-2100,ssp126,-0.23,21.5,16.48,75.59,23.61,"Indian Ocean, Antarctic"
157049,38.5,-67.5,2091-2100,ssp126,-5.11,15.07,14.75,30.68,12.04,"Indian Ocean, Antarctic"
157053,38.5,-66.5,2091-2100,ssp126,-4.21,12.27,12.44,32.81,11.13,"Indian Ocean, Antarctic"
157057,38.5,-65.5,2091-2100,ssp126,-3.85,11.29,11.41,33.33,12.43,"Indian Ocean, Antarctic"
157061,38.5,-64.5,2091-2100,ssp126,-4.42,9.11,3.01,39.64,14.92,"Indian Ocean, Antarctic"
157065,38.5,-63.5,2091-2100,ssp126,-16.97,4.4,0.11,33.25,16.16,"Indian Ocean, Antarctic"
157069,38.5,-62.5,2091-2100,ssp126,-10.64,3.15,-0.97,26.7,11.36,"Indian Ocean, Antarctic"
157073,38.5,-61.5,2091-2100,ssp126,-16.04,0.38,-3.32,21.89,11.57,"Indian Ocean, Antarctic"
157077,38.5,-60.5,2091-2100,ssp126,-26.27,-2.82,-4.35,16.32,12.33,"Indian Ocean, Antarctic"
157081,38.5,-59.5,2091-2100,ssp126,-33.77,-4.92,-3.08,19.71,13.51,"Indian Ocean, Antarctic"
157085,38.5,-58.5,2091-2100,ssp126,-40.82,-8.99,-4.42,0.38,12.02,"Indian Ocean, Antarctic"
157089,38.5,-57.5,2091-2100,ssp126,-41.06,-9.78,-6.02,-1.72,11.59,"Indian Ocean, Antarctic"
157093,38.5,-56.5,2091-2100,ssp126,-40.85,-9.58,-6.06,-0.77,11.61,"Indian Ocean, Antarctic"
157097,38.5,-55.5,2091-2100,ssp126,-39.03,-9.13,-6.46,0.05,10.88,"Indian Ocean, Antarctic"
157101,38.5,-54.5,2091-2100,ssp126,-33.78,-7.16,-5.92,2.5,9.95,"Indian Ocean, Antarctic"
157105,38.5,-53.5,2091-2100,ssp126,-27.53,-7.85,-5.58,0.29,7.9,"Indian Ocean, Antarctic"
157109,38.5,-52.5,2091-2100,ssp126,-20.7,-6.18,-4.74,-0.15,5.48,"Indian Ocean, Antarctic"
157113,38.5,-51.5,2091-2100,ssp126,-13.83,-5.7,-5.01,-1,3.41,"Indian Ocean, Antarctic"
157117,38.5,-50.5,2091-2100,ssp126,-9.81,-5.92,-6.03,-1.45,2.77,"Indian Ocean, Antarctic"
157121,38.5,-49.5,2091-2100,ssp126,-15.32,-5.8,-5.73,7.25,6.03,"Indian Ocean, Antarctic"
157125,38.5,-48.5,2091-2100,ssp126,-16.55,-7.58,-6.02,-2.79,4.22,"Indian Ocean, Antarctic"
157129,38.5,-47.5,2091-2100,ssp126,-19.53,-9.02,-8.37,-2.43,4.71,"Indian Ocean, Antarctic"
157133,38.5,-46.5,2091-2100,ssp126,-17.18,-8.64,-9.16,-0.62,5.56,"Indian Ocean, Antarctic"
157137,38.5,-45.5,2091-2100,ssp126,-15.44,-8.05,-8.15,0.71,6.01,"Indian Ocean, Antarctic"
157761,39.5,-69.5,2091-2100,ssp126,-17.53,9.32,12.36,33.14,25.47,"Indian Ocean, Antarctic"
157765,39.5,-68.5,2091-2100,ssp126,0.09,24.75,25.81,57.47,21.45,"Indian Ocean, Antarctic"
157769,39.5,-67.5,2091-2100,ssp126,-10.65,14.21,15.06,32.36,12.36,"Indian Ocean, Antarctic"
