lat,lon,region,biomass,tooltip,geometry
-77.5,-49.5,FAO 48,11.236004666259856,"Lon: -49.5°, Lat: -77.5°
Biomass: 11.24 tonnes/km²
Region:fao-48","c(-49.5, -77.5)"
-77.5,-48.5,FAO 48,14.863360996518647,"Lon: -48.5°, Lat: -77.5°
Biomass: 14.86 tonnes/km²
Region:fao-48","c(-48.5, -77.5)"
-77.5,-47.5,FAO 48,9.797365108875828,"Lon: -47.5°, Lat: -77.5°
Biomass: 9.8 tonnes/km²
Region:fao-48","c(-47.5, -77.5)"
-77.5,-46.5,FAO 48,9.207509689190903,"Lon: -46.5°, Lat: -77.5°
Biomass: 9.21 tonnes/km²
Region:fao-48","c(-46.5, -77.5)"
-77.5,-45.5,FAO 48,10.278994477322827,"Lon: -45.5°, Lat: -77.5°
Biomass: 10.28 tonnes/km²
Region:fao-48","c(-45.5, -77.5)"
-77.5,-44.5,FAO 48,12.917042833430695,"Lon: -44.5°, Lat: -77.5°
Biomass: 12.92 tonnes/km²
Region:fao-48","c(-44.5, -77.5)"
-77.5,-43.5,FAO 48,14.696087214948776,"Lon: -43.5°, Lat: -77.5°
Biomass: 14.7 tonnes/km²
Region:fao-48","c(-43.5, -77.5)"
-77.5,-42.5,FAO 48,14.838367568587822,"Lon: -42.5°, Lat: -77.5°
Biomass: 14.84 tonnes/km²
Region:fao-48","c(-42.5, -77.5)"
-77.5,-41.5,FAO 48,15.598513520928902,"Lon: -41.5°, Lat: -77.5°
Biomass: 15.6 tonnes/km²
Region:fao-48","c(-41.5, -77.5)"
-77.5,-40.5,FAO 48,15.142513212237748,"Lon: -40.5°, Lat: -77.5°
Biomass: 15.14 tonnes/km²
Region:fao-48","c(-40.5, -77.5)"
-77.5,-39.5,FAO 48,13.183829373164391,"Lon: -39.5°, Lat: -77.5°
Biomass: 13.18 tonnes/km²
Region:fao-48","c(-39.5, -77.5)"
-77.5,-38.5,FAO 48,11.98348520660227,"Lon: -38.5°, Lat: -77.5°
Biomass: 11.98 tonnes/km²
Region:fao-48","c(-38.5, -77.5)"
-77.5,-37.5,FAO 48,11.989185068537465,"Lon: -37.5°, Lat: -77.5°
Biomass: 11.99 tonnes/km²
Region:fao-48","c(-37.5, -77.5)"
-77.5,-36.5,FAO 48,12.347810369883131,"Lon: -36.5°, Lat: -77.5°
Biomass: 12.35 tonnes/km²
Region:fao-48","c(-36.5, -77.5)"
-77.5,-35.5,FAO 48,14.16666196660433,"Lon: -35.5°, Lat: -77.5°
Biomass: 14.17 tonnes/km²
Region:fao-48","c(-35.5, -77.5)"
-77.5,-34.5,FAO 48,14.022006344623566,"Lon: -34.5°, Lat: -77.5°
Biomass: 14.02 tonnes/km²
Region:fao-48","c(-34.5, -77.5)"
-76.5,-53.5,FAO 48,8.675177433439442,"Lon: -53.5°, Lat: -76.5°
Biomass: 8.68 tonnes/km²
Region:fao-48","c(-53.5, -76.5)"
-76.5,-52.5,FAO 48,9.365860383229952,"Lon: -52.5°, Lat: -76.5°
Biomass: 9.37 tonnes/km²
Region:fao-48","c(-52.5, -76.5)"
-76.5,-51.5,FAO 48,9.67384456897197,"Lon: -51.5°, Lat: -76.5°
Biomass: 9.67 tonnes/km²
Region:fao-48","c(-51.5, -76.5)"
-76.5,-50.5,FAO 48,8.670132494498935,"Lon: -50.5°, Lat: -76.5°
Biomass: 8.67 tonnes/km²
Region:fao-48","c(-50.5, -76.5)"
-76.5,-49.5,FAO 48,6.725626413778779,"Lon: -49.5°, Lat: -76.5°
Biomass: 6.73 tonnes/km²
Region:fao-48","c(-49.5, -76.5)"
-76.5,-48.5,FAO 48,6.469755757984263,"Lon: -48.5°, Lat: -76.5°
Biomass: 6.47 tonnes/km²
Region:fao-48","c(-48.5, -76.5)"
-76.5,-47.5,FAO 48,5.516027514014991,"Lon: -47.5°, Lat: -76.5°
Biomass: 5.52 tonnes/km²
Region:fao-48","c(-47.5, -76.5)"
-76.5,-46.5,FAO 48,5.4749814725566335,"Lon: -46.5°, Lat: -76.5°
Biomass: 5.47 tonnes/km²
Region:fao-48","c(-46.5, -76.5)"
-76.5,-45.5,FAO 48,5.445214167033754,"Lon: -45.5°, Lat: -76.5°
Biomass: 5.45 tonnes/km²
Region:fao-48","c(-45.5, -76.5)"
-76.5,-44.5,FAO 48,6.2212907196450855,"Lon: -44.5°, Lat: -76.5°
Biomass: 6.22 tonnes/km²
Region:fao-48","c(-44.5, -76.5)"
-76.5,-43.5,FAO 48,7.165393845250308,"Lon: -43.5°, Lat: -76.5°
Biomass: 7.17 tonnes/km²
Region:fao-48","c(-43.5, -76.5)"
-76.5,-42.5,FAO 48,7.617423550109029,"Lon: -42.5°, Lat: -76.5°
Biomass: 7.62 tonnes/km²
Region:fao-48","c(-42.5, -76.5)"
-76.5,-41.5,FAO 48,7.709987971382296,"Lon: -41.5°, Lat: -76.5°
Biomass: 7.71 tonnes/km²
Region:fao-48","c(-41.5, -76.5)"
-76.5,-40.5,FAO 48,8.620821337228739,"Lon: -40.5°, Lat: -76.5°
Biomass: 8.62 tonnes/km²
Region:fao-48","c(-40.5, -76.5)"
-76.5,-39.5,FAO 48,9.279692820314285,"Lon: -39.5°, Lat: -76.5°
Biomass: 9.28 tonnes/km²
Region:fao-48","c(-39.5, -76.5)"
-76.5,-38.5,FAO 48,9.392461963388552,"Lon: -38.5°, Lat: -76.5°
Biomass: 9.39 tonnes/km²
Region:fao-48","c(-38.5, -76.5)"
-76.5,-37.5,FAO 48,9.134774485853928,"Lon: -37.5°, Lat: -76.5°
Biomass: 9.13 tonnes/km²
Region:fao-48","c(-37.5, -76.5)"
-76.5,-36.5,FAO 48,9.381321034695894,"Lon: -36.5°, Lat: -76.5°
Biomass: 9.38 tonnes/km²
Region:fao-48","c(-36.5, -76.5)"
-76.5,-35.5,FAO 48,9.391042776889991,"Lon: -35.5°, Lat: -76.5°
Biomass: 9.39 tonnes/km²
Region:fao-48","c(-35.5, -76.5)"
-76.5,-34.5,FAO 48,9.627157924371849,"Lon: -34.5°, Lat: -76.5°
Biomass: 9.63 tonnes/km²
Region:fao-48","c(-34.5, -76.5)"
-76.5,-33.5,FAO 48,12.951258967653192,"Lon: -33.5°, Lat: -76.5°
Biomass: 12.95 tonnes/km²
Region:fao-48","c(-33.5, -76.5)"
-76.5,-32.5,FAO 48,14.684198401814802,"Lon: -32.5°, Lat: -76.5°
Biomass: 14.68 tonnes/km²
Region:fao-48","c(-32.5, -76.5)"
-76.5,-31.5,FAO 48,14.72127635367024,"Lon: -31.5°, Lat: -76.5°
Biomass: 14.72 tonnes/km²
Region:fao-48","c(-31.5, -76.5)"
-76.5,-30.5,FAO 48,17.905277881310077,"Lon: -30.5°, Lat: -76.5°
Biomass: 17.91 tonnes/km²
Region:fao-48","c(-30.5, -76.5)"
-76.5,-29.5,FAO 48,31.947650422703926,"Lon: -29.5°, Lat: -76.5°
Biomass: 31.95 tonnes/km²
Region:fao-48","c(-29.5, -76.5)"
-75.5,-57.5,FAO 48,19.023462883452844,"Lon: -57.5°, Lat: -75.5°
Biomass: 19.02 tonnes/km²
Region:fao-48","c(-57.5, -75.5)"
-75.5,-56.5,FAO 48,14.284210723873889,"Lon: -56.5°, Lat: -75.5°
Biomass: 14.28 tonnes/km²
Region:fao-48","c(-56.5, -75.5)"
-75.5,-55.5,FAO 48,13.151521839721278,"Lon: -55.5°, Lat: -75.5°
Biomass: 13.15 tonnes/km²
Region:fao-48","c(-55.5, -75.5)"
-75.5,-54.5,FAO 48,9.82159595953172,"Lon: -54.5°, Lat: -75.5°
Biomass: 9.82 tonnes/km²
Region:fao-48","c(-54.5, -75.5)"
-75.5,-53.5,FAO 48,9.589085628379715,"Lon: -53.5°, Lat: -75.5°
Biomass: 9.59 tonnes/km²
Region:fao-48","c(-53.5, -75.5)"
-75.5,-52.5,FAO 48,8.21974072907037,"Lon: -52.5°, Lat: -75.5°
Biomass: 8.22 tonnes/km²
Region:fao-48","c(-52.5, -75.5)"
-75.5,-51.5,FAO 48,6.437540151657425,"Lon: -51.5°, Lat: -75.5°
Biomass: 6.44 tonnes/km²
Region:fao-48","c(-51.5, -75.5)"
-75.5,-50.5,FAO 48,5.832395775196382,"Lon: -50.5°, Lat: -75.5°
Biomass: 5.83 tonnes/km²
Region:fao-48","c(-50.5, -75.5)"
-75.5,-49.5,FAO 48,5.6028170041899035,"Lon: -49.5°, Lat: -75.5°
Biomass: 5.6 tonnes/km²
Region:fao-48","c(-49.5, -75.5)"
-75.5,-48.5,FAO 48,5.616185957951212,"Lon: -48.5°, Lat: -75.5°
Biomass: 5.62 tonnes/km²
Region:fao-48","c(-48.5, -75.5)"
-75.5,-47.5,FAO 48,5.340506280737946,"Lon: -47.5°, Lat: -75.5°
Biomass: 5.34 tonnes/km²
Region:fao-48","c(-47.5, -75.5)"
-75.5,-46.5,FAO 48,5.500371258647226,"Lon: -46.5°, Lat: -75.5°
Biomass: 5.5 tonnes/km²
Region:fao-48","c(-46.5, -75.5)"
-75.5,-45.5,FAO 48,5.857874352830582,"Lon: -45.5°, Lat: -75.5°
Biomass: 5.86 tonnes/km²
Region:fao-48","c(-45.5, -75.5)"
-75.5,-44.5,FAO 48,6.383453006876079,"Lon: -44.5°, Lat: -75.5°
Biomass: 6.38 tonnes/km²
Region:fao-48","c(-44.5, -75.5)"
-75.5,-43.5,FAO 48,6.813679949799694,"Lon: -43.5°, Lat: -75.5°
Biomass: 6.81 tonnes/km²
Region:fao-48","c(-43.5, -75.5)"
-75.5,-42.5,FAO 48,6.974897185521408,"Lon: -42.5°, Lat: -75.5°
Biomass: 6.97 tonnes/km²
Region:fao-48","c(-42.5, -75.5)"
-75.5,-41.5,FAO 48,7.030046300989017,"Lon: -41.5°, Lat: -75.5°
Biomass: 7.03 tonnes/km²
Region:fao-48","c(-41.5, -75.5)"
-75.5,-40.5,FAO 48,7.320269063847469,"Lon: -40.5°, Lat: -75.5°
Biomass: 7.32 tonnes/km²
Region:fao-48","c(-40.5, -75.5)"
-75.5,-39.5,FAO 48,8.195515526382342,"Lon: -39.5°, Lat: -75.5°
Biomass: 8.2 tonnes/km²
Region:fao-48","c(-39.5, -75.5)"
-75.5,-38.5,FAO 48,7.848635411916116,"Lon: -38.5°, Lat: -75.5°
Biomass: 7.85 tonnes/km²
Region:fao-48","c(-38.5, -75.5)"
-75.5,-37.5,FAO 48,7.973747235346438,"Lon: -37.5°, Lat: -75.5°
Biomass: 7.97 tonnes/km²
Region:fao-48","c(-37.5, -75.5)"
-75.5,-36.5,FAO 48,7.3229009209954,"Lon: -36.5°, Lat: -75.5°
Biomass: 7.32 tonnes/km²
Region:fao-48","c(-36.5, -75.5)"
-75.5,-35.5,FAO 48,7.684947851472228,"Lon: -35.5°, Lat: -75.5°
Biomass: 7.68 tonnes/km²
Region:fao-48","c(-35.5, -75.5)"
-75.5,-34.5,FAO 48,7.6627441515353345,"Lon: -34.5°, Lat: -75.5°
Biomass: 7.66 tonnes/km²
Region:fao-48","c(-34.5, -75.5)"
-75.5,-33.5,FAO 48,8.390218740269631,"Lon: -33.5°, Lat: -75.5°
Biomass: 8.39 tonnes/km²
Region:fao-48","c(-33.5, -75.5)"
-75.5,-32.5,FAO 48,9.013522116187271,"Lon: -32.5°, Lat: -75.5°
Biomass: 9.01 tonnes/km²
Region:fao-48","c(-32.5, -75.5)"
-75.5,-31.5,FAO 48,8.123845336154595,"Lon: -31.5°, Lat: -75.5°
Biomass: 8.12 tonnes/km²
Region:fao-48","c(-31.5, -75.5)"
-75.5,-30.5,FAO 48,7.386537172063063,"Lon: -30.5°, Lat: -75.5°
Biomass: 7.39 tonnes/km²
Region:fao-48","c(-30.5, -75.5)"
-75.5,-29.5,FAO 48,10.2558437433882,"Lon: -29.5°, Lat: -75.5°
Biomass: 10.26 tonnes/km²
Region:fao-48","c(-29.5, -75.5)"
-75.5,-28.5,FAO 48,13.93161002611745,"Lon: -28.5°, Lat: -75.5°
Biomass: 13.93 tonnes/km²
Region:fao-48","c(-28.5, -75.5)"
-75.5,-27.5,FAO 48,22.023791512562372,"Lon: -27.5°, Lat: -75.5°
Biomass: 22.02 tonnes/km²
Region:fao-48","c(-27.5, -75.5)"
-74.5,-60.5,FAO 48,23.113144331304813,"Lon: -60.5°, Lat: -74.5°
Biomass: 23.11 tonnes/km²
Region:fao-48","c(-60.5, -74.5)"
-74.5,-59.5,FAO 48,14.576232452433942,"Lon: -59.5°, Lat: -74.5°
Biomass: 14.58 tonnes/km²
Region:fao-48","c(-59.5, -74.5)"
-74.5,-58.5,FAO 48,12.709916233294988,"Lon: -58.5°, Lat: -74.5°
Biomass: 12.71 tonnes/km²
Region:fao-48","c(-58.5, -74.5)"
-74.5,-57.5,FAO 48,12.381655413067053,"Lon: -57.5°, Lat: -74.5°
Biomass: 12.38 tonnes/km²
Region:fao-48","c(-57.5, -74.5)"
-74.5,-56.5,FAO 48,11.478506477550862,"Lon: -56.5°, Lat: -74.5°
Biomass: 11.48 tonnes/km²
Region:fao-48","c(-56.5, -74.5)"
-74.5,-55.5,FAO 48,9.25370467985361,"Lon: -55.5°, Lat: -74.5°
Biomass: 9.25 tonnes/km²
Region:fao-48","c(-55.5, -74.5)"
-74.5,-54.5,FAO 48,6.533697000308511,"Lon: -54.5°, Lat: -74.5°
Biomass: 6.53 tonnes/km²
Region:fao-48","c(-54.5, -74.5)"
-74.5,-53.5,FAO 48,5.3079885392154,"Lon: -53.5°, Lat: -74.5°
Biomass: 5.31 tonnes/km²
Region:fao-48","c(-53.5, -74.5)"
-74.5,-52.5,FAO 48,5.257982715266531,"Lon: -52.5°, Lat: -74.5°
Biomass: 5.26 tonnes/km²
Region:fao-48","c(-52.5, -74.5)"
-74.5,-51.5,FAO 48,5.483501478610534,"Lon: -51.5°, Lat: -74.5°
Biomass: 5.48 tonnes/km²
Region:fao-48","c(-51.5, -74.5)"
-74.5,-50.5,FAO 48,5.522876525454349,"Lon: -50.5°, Lat: -74.5°
Biomass: 5.52 tonnes/km²
Region:fao-48","c(-50.5, -74.5)"
-74.5,-49.5,FAO 48,5.4295850552105,"Lon: -49.5°, Lat: -74.5°
Biomass: 5.43 tonnes/km²
Region:fao-48","c(-49.5, -74.5)"
-74.5,-48.5,FAO 48,6.496753464668877,"Lon: -48.5°, Lat: -74.5°
Biomass: 6.5 tonnes/km²
Region:fao-48","c(-48.5, -74.5)"
-74.5,-47.5,FAO 48,6.58055290088951,"Lon: -47.5°, Lat: -74.5°
Biomass: 6.58 tonnes/km²
Region:fao-48","c(-47.5, -74.5)"
-74.5,-46.5,FAO 48,5.946823096530139,"Lon: -46.5°, Lat: -74.5°
Biomass: 5.95 tonnes/km²
Region:fao-48","c(-46.5, -74.5)"
-74.5,-45.5,FAO 48,5.784463981392172,"Lon: -45.5°, Lat: -74.5°
Biomass: 5.78 tonnes/km²
Region:fao-48","c(-45.5, -74.5)"
-74.5,-44.5,FAO 48,5.27409581006957,"Lon: -44.5°, Lat: -74.5°
Biomass: 5.27 tonnes/km²
Region:fao-48","c(-44.5, -74.5)"
-74.5,-43.5,FAO 48,5.582461733479019,"Lon: -43.5°, Lat: -74.5°
Biomass: 5.58 tonnes/km²
Region:fao-48","c(-43.5, -74.5)"
-74.5,-42.5,FAO 48,5.329022510948823,"Lon: -42.5°, Lat: -74.5°
Biomass: 5.33 tonnes/km²
Region:fao-48","c(-42.5, -74.5)"
-74.5,-41.5,FAO 48,5.711768980497342,"Lon: -41.5°, Lat: -74.5°
Biomass: 5.71 tonnes/km²
Region:fao-48","c(-41.5, -74.5)"
-74.5,-40.5,FAO 48,5.774610780932153,"Lon: -40.5°, Lat: -74.5°
Biomass: 5.77 tonnes/km²
Region:fao-48","c(-40.5, -74.5)"
-74.5,-39.5,FAO 48,6.334239399657199,"Lon: -39.5°, Lat: -74.5°
Biomass: 6.33 tonnes/km²
Region:fao-48","c(-39.5, -74.5)"
-74.5,-38.5,FAO 48,5.818147809084371,"Lon: -38.5°, Lat: -74.5°
Biomass: 5.82 tonnes/km²
Region:fao-48","c(-38.5, -74.5)"
-74.5,-37.5,FAO 48,6.141648385480523,"Lon: -37.5°, Lat: -74.5°
Biomass: 6.14 tonnes/km²
Region:fao-48","c(-37.5, -74.5)"
-74.5,-36.5,FAO 48,6.422269677788181,"Lon: -36.5°, Lat: -74.5°
Biomass: 6.42 tonnes/km²
Region:fao-48","c(-36.5, -74.5)"
-74.5,-35.5,FAO 48,6.277178266386496,"Lon: -35.5°, Lat: -74.5°
Biomass: 6.28 tonnes/km²
Region:fao-48","c(-35.5, -74.5)"
-74.5,-34.5,FAO 48,6.2403876184338865,"Lon: -34.5°, Lat: -74.5°
Biomass: 6.24 tonnes/km²
Region:fao-48","c(-34.5, -74.5)"
-74.5,-33.5,FAO 48,6.35978071314223,"Lon: -33.5°, Lat: -74.5°
Biomass: 6.36 tonnes/km²
Region:fao-48","c(-33.5, -74.5)"
-74.5,-32.5,FAO 48,6.185389993651755,"Lon: -32.5°, Lat: -74.5°
Biomass: 6.19 tonnes/km²
Region:fao-48","c(-32.5, -74.5)"
-74.5,-31.5,FAO 48,4.580072502480723,"Lon: -31.5°, Lat: -74.5°
Biomass: 4.58 tonnes/km²
Region:fao-48","c(-31.5, -74.5)"
-74.5,-30.5,FAO 48,4.407264236250012,"Lon: -30.5°, Lat: -74.5°
Biomass: 4.41 tonnes/km²
Region:fao-48","c(-30.5, -74.5)"
-74.5,-29.5,FAO 48,4.253445534925619,"Lon: -29.5°, Lat: -74.5°
Biomass: 4.25 tonnes/km²
Region:fao-48","c(-29.5, -74.5)"
-74.5,-28.5,FAO 48,5.744019983562197,"Lon: -28.5°, Lat: -74.5°
Biomass: 5.74 tonnes/km²
Region:fao-48","c(-28.5, -74.5)"
-74.5,-27.5,FAO 48,8.890246268067283,"Lon: -27.5°, Lat: -74.5°
Biomass: 8.89 tonnes/km²
Region:fao-48","c(-27.5, -74.5)"
-74.5,-26.5,FAO 48,14.023912951109075,"Lon: -26.5°, Lat: -74.5°
Biomass: 14.02 tonnes/km²
Region:fao-48","c(-26.5, -74.5)"
-74.5,-25.5,FAO 48,25.145397197405465,"Lon: -25.5°, Lat: -74.5°
Biomass: 25.15 tonnes/km²
Region:fao-48","c(-25.5, -74.5)"
-73.5,-60.5,FAO 48,12.29152384869794,"Lon: -60.5°, Lat: -73.5°
Biomass: 12.29 tonnes/km²
Region:fao-48","c(-60.5, -73.5)"
-73.5,-59.5,FAO 48,7.058964231625928,"Lon: -59.5°, Lat: -73.5°
Biomass: 7.06 tonnes/km²
Region:fao-48","c(-59.5, -73.5)"
-73.5,-58.5,FAO 48,7.954495625785546,"Lon: -58.5°, Lat: -73.5°
Biomass: 7.95 tonnes/km²
Region:fao-48","c(-58.5, -73.5)"
-73.5,-57.5,FAO 48,8.796695110494472,"Lon: -57.5°, Lat: -73.5°
Biomass: 8.8 tonnes/km²
Region:fao-48","c(-57.5, -73.5)"
-73.5,-56.5,FAO 48,8.043658901735412,"Lon: -56.5°, Lat: -73.5°
Biomass: 8.04 tonnes/km²
Region:fao-48","c(-56.5, -73.5)"
-73.5,-55.5,FAO 48,7.8727076152405076,"Lon: -55.5°, Lat: -73.5°
Biomass: 7.87 tonnes/km²
Region:fao-48","c(-55.5, -73.5)"
-73.5,-54.5,FAO 48,6.072663478259867,"Lon: -54.5°, Lat: -73.5°
Biomass: 6.07 tonnes/km²
Region:fao-48","c(-54.5, -73.5)"
-73.5,-53.5,FAO 48,5.415844623908834,"Lon: -53.5°, Lat: -73.5°
Biomass: 5.42 tonnes/km²
Region:fao-48","c(-53.5, -73.5)"
-73.5,-52.5,FAO 48,5.539384009703368,"Lon: -52.5°, Lat: -73.5°
Biomass: 5.54 tonnes/km²
Region:fao-48","c(-52.5, -73.5)"
-73.5,-51.5,FAO 48,5.667485075089286,"Lon: -51.5°, Lat: -73.5°
Biomass: 5.67 tonnes/km²
Region:fao-48","c(-51.5, -73.5)"
-73.5,-50.5,FAO 48,5.7302505076968036,"Lon: -50.5°, Lat: -73.5°
Biomass: 5.73 tonnes/km²
Region:fao-48","c(-50.5, -73.5)"
-73.5,-49.5,FAO 48,5.936256467523456,"Lon: -49.5°, Lat: -73.5°
Biomass: 5.94 tonnes/km²
Region:fao-48","c(-49.5, -73.5)"
-73.5,-48.5,FAO 48,6.2058488890240335,"Lon: -48.5°, Lat: -73.5°
Biomass: 6.21 tonnes/km²
Region:fao-48","c(-48.5, -73.5)"
-73.5,-47.5,FAO 48,6.431744691322217,"Lon: -47.5°, Lat: -73.5°
Biomass: 6.43 tonnes/km²
Region:fao-48","c(-47.5, -73.5)"
-73.5,-46.5,FAO 48,7.2348121241207,"Lon: -46.5°, Lat: -73.5°
Biomass: 7.23 tonnes/km²
Region:fao-48","c(-46.5, -73.5)"
-73.5,-45.5,FAO 48,5.166391891721699,"Lon: -45.5°, Lat: -73.5°
Biomass: 5.17 tonnes/km²
Region:fao-48","c(-45.5, -73.5)"
-73.5,-44.5,FAO 48,4.646058273941375,"Lon: -44.5°, Lat: -73.5°
Biomass: 4.65 tonnes/km²
Region:fao-48","c(-44.5, -73.5)"
-73.5,-43.5,FAO 48,4.493276062073754,"Lon: -43.5°, Lat: -73.5°
Biomass: 4.49 tonnes/km²
Region:fao-48","c(-43.5, -73.5)"
-73.5,-42.5,FAO 48,4.711652877958349,"Lon: -42.5°, Lat: -73.5°
Biomass: 4.71 tonnes/km²
Region:fao-48","c(-42.5, -73.5)"
-73.5,-41.5,FAO 48,4.8358329322071825,"Lon: -41.5°, Lat: -73.5°
Biomass: 4.84 tonnes/km²
Region:fao-48","c(-41.5, -73.5)"
-73.5,-40.5,FAO 48,4.60493322838242,"Lon: -40.5°, Lat: -73.5°
Biomass: 4.6 tonnes/km²
Region:fao-48","c(-40.5, -73.5)"
-73.5,-39.5,FAO 48,4.38003555391584,"Lon: -39.5°, Lat: -73.5°
Biomass: 4.38 tonnes/km²
Region:fao-48","c(-39.5, -73.5)"
-73.5,-38.5,FAO 48,3.986332396451337,"Lon: -38.5°, Lat: -73.5°
Biomass: 3.99 tonnes/km²
Region:fao-48","c(-38.5, -73.5)"
-73.5,-37.5,FAO 48,3.970138224828084,"Lon: -37.5°, Lat: -73.5°
Biomass: 3.97 tonnes/km²
Region:fao-48","c(-37.5, -73.5)"
-73.5,-36.5,FAO 48,4.249179152940506,"Lon: -36.5°, Lat: -73.5°
Biomass: 4.25 tonnes/km²
Region:fao-48","c(-36.5, -73.5)"
-73.5,-35.5,FAO 48,4.554574684243526,"Lon: -35.5°, Lat: -73.5°
Biomass: 4.55 tonnes/km²
Region:fao-48","c(-35.5, -73.5)"
-73.5,-34.5,FAO 48,5.102266418521089,"Lon: -34.5°, Lat: -73.5°
Biomass: 5.1 tonnes/km²
Region:fao-48","c(-34.5, -73.5)"
-73.5,-33.5,FAO 48,5.638074253614275,"Lon: -33.5°, Lat: -73.5°
Biomass: 5.64 tonnes/km²
Region:fao-48","c(-33.5, -73.5)"
-73.5,-32.5,FAO 48,6.06733979615903,"Lon: -32.5°, Lat: -73.5°
Biomass: 6.07 tonnes/km²
Region:fao-48","c(-32.5, -73.5)"
-73.5,-31.5,FAO 48,6.632526372555135,"Lon: -31.5°, Lat: -73.5°
Biomass: 6.63 tonnes/km²
Region:fao-48","c(-31.5, -73.5)"
-73.5,-30.5,FAO 48,7.665099177315406,"Lon: -30.5°, Lat: -73.5°
Biomass: 7.67 tonnes/km²
Region:fao-48","c(-30.5, -73.5)"
-73.5,-29.5,FAO 48,8.33575541538567,"Lon: -29.5°, Lat: -73.5°
Biomass: 8.34 tonnes/km²
Region:fao-48","c(-29.5, -73.5)"
-73.5,-28.5,FAO 48,8.417949659576392,"Lon: -28.5°, Lat: -73.5°
Biomass: 8.42 tonnes/km²
Region:fao-48","c(-28.5, -73.5)"
-73.5,-27.5,FAO 48,9.322069709960711,"Lon: -27.5°, Lat: -73.5°
Biomass: 9.32 tonnes/km²
Region:fao-48","c(-27.5, -73.5)"
-73.5,-26.5,FAO 48,11.183658086527066,"Lon: -26.5°, Lat: -73.5°
Biomass: 11.18 tonnes/km²
Region:fao-48","c(-26.5, -73.5)"
-73.5,-25.5,FAO 48,12.983868515292611,"Lon: -25.5°, Lat: -73.5°
Biomass: 12.98 tonnes/km²
Region:fao-48","c(-25.5, -73.5)"
-73.5,-24.5,FAO 48,15.43541592419705,"Lon: -24.5°, Lat: -73.5°
Biomass: 15.44 tonnes/km²
Region:fao-48","c(-24.5, -73.5)"
-73.5,-23.5,FAO 48,19.340503429680098,"Lon: -23.5°, Lat: -73.5°
Biomass: 19.34 tonnes/km²
Region:fao-48","c(-23.5, -73.5)"
-73.5,-22.5,FAO 48,24.691611400732935,"Lon: -22.5°, Lat: -73.5°
Biomass: 24.69 tonnes/km²
Region:fao-48","c(-22.5, -73.5)"
-73.5,-21.5,FAO 48,29.4658685885256,"Lon: -21.5°, Lat: -73.5°
Biomass: 29.47 tonnes/km²
Region:fao-48","c(-21.5, -73.5)"
-72.5,-59.5,FAO 48,5.843439201570247,"Lon: -59.5°, Lat: -72.5°
Biomass: 5.84 tonnes/km²
Region:fao-48","c(-59.5, -72.5)"
-72.5,-58.5,FAO 48,3.685113149448532,"Lon: -58.5°, Lat: -72.5°
Biomass: 3.69 tonnes/km²
Region:fao-48","c(-58.5, -72.5)"
-72.5,-57.5,FAO 48,4.984394139816415,"Lon: -57.5°, Lat: -72.5°
Biomass: 4.98 tonnes/km²
Region:fao-48","c(-57.5, -72.5)"
-72.5,-56.5,FAO 48,3.7545059475575098,"Lon: -56.5°, Lat: -72.5°
Biomass: 3.75 tonnes/km²
Region:fao-48","c(-56.5, -72.5)"
-72.5,-55.5,FAO 48,3.988892186854072,"Lon: -55.5°, Lat: -72.5°
Biomass: 3.99 tonnes/km²
Region:fao-48","c(-55.5, -72.5)"
-72.5,-54.5,FAO 48,4.426108914372839,"Lon: -54.5°, Lat: -72.5°
Biomass: 4.43 tonnes/km²
Region:fao-48","c(-54.5, -72.5)"
-72.5,-53.5,FAO 48,4.668344811153802,"Lon: -53.5°, Lat: -72.5°
Biomass: 4.67 tonnes/km²
Region:fao-48","c(-53.5, -72.5)"
-72.5,-52.5,FAO 48,4.182607041344262,"Lon: -52.5°, Lat: -72.5°
Biomass: 4.18 tonnes/km²
Region:fao-48","c(-52.5, -72.5)"
-72.5,-51.5,FAO 48,4.235822329754994,"Lon: -51.5°, Lat: -72.5°
Biomass: 4.24 tonnes/km²
Region:fao-48","c(-51.5, -72.5)"
-72.5,-50.5,FAO 48,4.960394213307565,"Lon: -50.5°, Lat: -72.5°
Biomass: 4.96 tonnes/km²
Region:fao-48","c(-50.5, -72.5)"
-72.5,-49.5,FAO 48,4.748529641178739,"Lon: -49.5°, Lat: -72.5°
Biomass: 4.75 tonnes/km²
Region:fao-48","c(-49.5, -72.5)"
-72.5,-48.5,FAO 48,4.735207619879994,"Lon: -48.5°, Lat: -72.5°
Biomass: 4.74 tonnes/km²
Region:fao-48","c(-48.5, -72.5)"
-72.5,-47.5,FAO 48,4.681415663606662,"Lon: -47.5°, Lat: -72.5°
Biomass: 4.68 tonnes/km²
Region:fao-48","c(-47.5, -72.5)"
-72.5,-46.5,FAO 48,4.161543141563219,"Lon: -46.5°, Lat: -72.5°
Biomass: 4.16 tonnes/km²
Region:fao-48","c(-46.5, -72.5)"
-72.5,-45.5,FAO 48,4.274293746599249,"Lon: -45.5°, Lat: -72.5°
Biomass: 4.27 tonnes/km²
Region:fao-48","c(-45.5, -72.5)"
-72.5,-44.5,FAO 48,4.51072235019004,"Lon: -44.5°, Lat: -72.5°
Biomass: 4.51 tonnes/km²
Region:fao-48","c(-44.5, -72.5)"
